mint,status,mint_auth_live,freeze_auth_live,top1_pct,top10_pct,total_holders,lp_providers,liquidity_usd,creator_tokens,insiders_detected,launchpad,rugged,score,risks
4sW7SdDoeifZUxDx9cudhVEwvDkWnmEzy6nB5T4Xpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
5PHHeQMeqg8zn4yQcocSv8JxupWaLcU5uZR9Cn1tpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Bo2CeDaNAW4pqf73H3p6DCQvFV1aaSquy55kPTGypump,ok,0,0,98.6926,99.4747,491,0,3476.83,,0,unknown,0,1143,Low Liquidity
7wU4MxJmHN8kvUTf6JEWPSAK55ShWcZDJNmkGkq5pump,ok,0,0,100,100,2,0,0,,0,rapidlaunch,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
AZkX7RYCdmxp6nF9ZuePMvKD9Z2LZCcwCWGm32dXpump,ok,0,0,93.1846,98.315,952,0,3322.83,,0,unknown,0,1097,Low Liquidity
9Q99nno92Giotm7SH17nGm69z48ookhBt93jrfZ2pump,ok,0,0,94.0224,98.0319,1809,0,6861.11,,0,unknown,0,2591,Copycat token|Low Liquidity
9TWa7NPkeqEojoY9Kue7A38AvJV1QTfjKScvqGsEpump,ok,0,0,90.9681,94.7162,3672,0,8720.36,,0,unknown,0,1,
4p3yhGbpu4KVdFeHKXvxs1cnaL3MdUAmWN7CgGJwpump,ok,0,0,96.1648,98.4175,597,0,3787.21,,0,unknown,0,884,Low Liquidity
32i3VKoMrkY1sszZSsYF3o6zejiiTs1xh5jgqMHDpump,ok,0,0,73.2143,86.153,4826,0,7886.04,,0,unknown,0,1,
Ctdkcb3qVuPkrKmZLfZspuQ8XnN83ahC4WjVQfAypump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Bu4tm4gdpFXWakMiTVSBtDp77Mia7tEe8cU4H23Vpump,ok,0,0,87.9259,94.3169,3895,0,5598.93,,0,unknown,0,1,
9FnYGKigudg65u4rx9GDGra45e8Gma8EhpQ9oUyipump,ok,0,0,95.8892,98.9167,489,0,4224.24,,0,unknown,0,833,Low Liquidity
5FCnf4M1L8ND3ojP9eFCb8emXRtySFWQ9dFX9wBSpump,ok,0,0,89.7077,98.5803,1352,0,4515.44,,0,unknown,0,580,Low Liquidity
5YvsYQA4b49TW7yRa2PGmV3sh8AEd7kB4LJSXgfapump,ok,0,0,93.471,98.4414,865,0,4243.86,,1,"{'name': 'Pump.Fun',",0,861,Low Liquidity
GMnhjDNYXKvGrG1gSkpTU4JGpUVSFGkss7bcR4bepump,ok,0,0,99.8942,100.0,6,0,0,,0,unknown,0,24589,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
HP8y1qAHoG3NzUL6GPLy6LTsCi4oKouV6kDAirs3pump,ok,0,0,94.8749,99.9906,252,0,3322.16,,0,unknown,0,956,Low Liquidity
JDgWswMJq4WmQipseGPvb7am7CdP9VEPCzvaQUekpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FtahtGQHz3yN1S5tNRj7q2PjCUabhWGR7UWSPmDVpump,ok,0,0,94.1873,97.7702,1566,0,3773.03,,0,unknown,0,834,Low Liquidity
C7qVbp83qvoVd8NPaL9drAeSLBRfLgq89n8P5NwZpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
572CVtzp3HySAYG2ok1iWt1tgVWupdj9bqmfGXLzpump,ok,0,0,90.8205,98.0189,1070,0,4573.25,,0,unknown,0,555,Low Liquidity
iAevfRNAuFR32Hdj6F3cpcCungJ9qymdRoSxeK5pump,ok,0,0,94.8445,98.2023,1032,0,3619.05,,0,unknown,0,922,Low Liquidity
AFpYDDdisnQvinY8i238EUCUoSgu3QeFVUhvB9oGpump,ok,0,0,95.2408,98.1546,1891,0,5765.92,,0,unknown,0,536,Low Liquidity
DWNfhFpikybDGg4Xg28gA8Kv2VQ58N9YM2UE5B43pump,ok,0,0,73.6074,88.9197,2733,0,8151.67,,0,unknown,0,1,
3LLKbqfZeU9bfsxwbaS6ZmHXpe5q9m5rtRyt95Fcpump,ok,0,0,71.7914,100.0,15,0,2.09,,0,unknown,0,2998,Low Liquidity
HtpMfWQELCfCCeG6nHQDPfxLPrr2BNkZ2YVa9hKqpump,ok,0,0,84.1872,93.184,7402,0,12757.48,,0,unknown,0,1,
6o8xT9GreuH4H8PbLgRqsiPoS5kxyS63yfqqAA9Xpump,ok,0,0,94.8273,97.5438,2048,0,5694.12,,0,unknown,0,563,Low Liquidity
CvLmRUjfhWgdSAu8Uceo9HjfJod7LSwTKg78YSTMpump,ok,0,0,77.1475,93.5879,2048,0,8438.85,,0,unknown,0,1,
8Tn255xQMVBusPFo4ZjLKgfVYW8K8oqREzbaavLmpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
2UyN1Z3ykZQm3Fyo8ZpReTJgTryXwQisMw7fPCmBpump,ok,0,0,99.0619,99.5205,1072,0,4994.57,,0,unknown,0,535,Low Liquidity
AxszcHmkydAUEiKuKxrLY3awuu87XF1ErfnzyCm3pump,ok,0,0,90.4101,96.6694,1966,0,5701.22,,0,unknown,0,717,Low Liquidity
Dqpaxd6c5RHTRkUWS7FHK256HaLWhTWz5sVPw7gbpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
6eMGbcEfAYV1HgvSnJavgzTCYqsRLoUmnAuB9FAcpump,ok,0,0,85.091,92.3946,9502,1,10820.73,,0,unknown,0,1,
3yRv5NsdUMffhri9rhcoiccqBbWYf5XfoTDqomgRpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
ny1koxaJ7hYdZk5KGgbCL4DiUWpmpr5aQH5NJwKpump,ok,0,0,88.8796,92.3509,6487,1,9578.73,,0,unknown,0,1,
Cnq1JTo9MAbX2EnNtgQ75RpvrJQ7d843MnNtotoTpump,ok,0,0,99.2565,100.0,13,0,1764.4,,0,"{'name': 'Pump.Fun',",0,1,
Bdpoziz793iwBUzzw2YDcPapdccrgNJ1ds5SZf1ppump,ok,0,0,97.5798,99.0638,1427,0,8916.35,,0,unknown,0,1,
DPEPsFbcwLhNQP9RWZDCaQUnDtdRjRCAom5gLWa5pump,ok,0,0,80.3194,90.6061,3234,0,8440.04,,0,unknown,0,1,
WqEwHim2ap9jedL79ydUKF2chD3sgLHCVWDocvVpump,ok,0,0,94.1173,99.2661,563,0,6236.8,,0,unknown,0,1139,Low Liquidity
5Yz6UUgciYErJPWYSWRRQhbRCG955n4dhfm3dF6rpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3hheJUxUiH4QCqyLfBshv8SrHir3D5C6ExqfGQkppump,ok,0,0,100,100,1,0,0,,0,unknown,0,25101,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Missing file metadata
FoQ4yi9FgpMocZ1syE4XGKEw3yAeDx9PK2TKn6SQpump,ok,0,0,83.8414,91.7079,3903,0,7361.41,,0,unknown,0,1,
2T3UAq9xCP2ceEezryGW25wurx3eLSC43T3xQjGZpump,ok,0,0,88.533,96.7046,1393,0,5872.92,,0,unknown,0,1,
GEpKxmMkeXycPkBV7AnTozVhoSvAha8XggRrPnzppump,ok,0,0,75.7104,87.072,4511,0,10563.74,,0,unknown,0,2001,Copycat token
3nMQMnsn5mzcMMt3jEP2NpKmb5nmYjrLEXmiXb6Mpump,ok,0,0,99.5266,99.9873,185,0,3799.69,,0,unknown,0,1134,Low Liquidity
vVBCW3d5z3Fi5nYKFRvqe1N2zS6gKB81XrCMGZdpump,ok,0,0,74.6422,97.3157,347,0,0.0,,0,unknown,0,21588,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
F2GVoAC48FouHyk6dNYFJNJ8Cxczi6nJuP7ZpYQJpump,ok,0,0,84.4105,97.5203,1481,0,8864.52,,0,unknown,0,711,Low Liquidity
4MkR8w8BarWghrtaA1qVvQqHqvXnVA6wNprP2uhipump,ok,0,0,94.0346,98.4699,2571,1,6921.13,,0,unknown,0,1,
DQhA9PnVNbXLEML9dmBYnK6Ru5UuUeiXZK9Mp55Jpump,ok,0,0,95.2033,98.4658,762,0,4559.66,,0,unknown,0,957,Low Liquidity
Dg8AhpUtnbLDAhdMXx1NkUyBTmUqGc5as6aQFVdwpump,ok,0,0,97.9138,99.8375,324,0,5502.82,,0,unknown,0,1241,Low Liquidity
9Vwhq9ayoxkQiki8oohLHNsMdwtSnXiPkWctx4d7pump,ok,0,0,84.2721,95.193,610,0,5498.59,,0,unknown,0,598,Low Liquidity
ZjhswbKGdwpFND9XQgkknHv3TrBt3xiCUX4UG42pump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
HqrAGvyVPMfCKRX2V4UixyW7t7biVSvJPr8me5JTpump,ok,0,0,95.3971,98.8546,1341,0,4817.68,,0,unknown,0,904,Low Liquidity
CRHpEZJym1wA9auDYrGzEZ9US7P8fSAEs8HJz52npump,ok,0,0,95.4657,99.1104,857,0,6161.48,,0,unknown,0,1010,Low Liquidity
CFBYjzT357obRmihT9F5uyCY3kqgksRvXKM3RJN1pump,ok,0,0,86.7931,94.3011,1890,0,6373.73,,0,unknown,0,311,Low Liquidity
6AFk3JFhWBZissahY7m4eCJzWJASpd1H2TZg6Wdxpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
4PVq4edYHSmTZ9nC32LntZcoJeFDDpMCWQMVvP5Jpump,ok,0,0,84.6379,93.3353,2125,0,5931.41,,0,unknown,0,302,Low Liquidity
e6hn6GH1MNdHwSo2dN888yxQ8ZUf1Ri398aJGDrpump,ok,0,0,86.8591,94.8987,3153,0,9437.06,,0,unknown,0,1,
8qSakk6mSV5SxJRFhdjE9ZCARrfuHeEdRfaLWMCupump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
F13T2uotPsQR5toCDfHpUntAdXFek6AFKFw8r691pump,ok,0,0,100.0,100.0,4,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
5YYwZ3AzjKbVf8cew3YTz6hnqU4FDTGtq269uXBYpump,ok,0,0,93.137,98.8811,1538,0,6570.82,,0,unknown,0,1,
G6tjARH6sFHfFrYgpkd7U7ktc14vJrPfXMEHhZJHpump,ok,0,0,96.1677,99.4602,515,0,3071.33,,0,unknown,0,1141,Low Liquidity
3KDvwAuSFMUiRNhd6FZgHKXsd6qkoeRuHvpKV2vBpump,ok,0,0,90.266,97.6456,1312,0,0.0,,0,unknown,0,14500,Large Amount of LP Unlocked|Low Liquidity|Low amount of LP Providers
5LoSxFcfeG6YaZEeZU1dWPTxV6QoRSb6d8GxqAhypump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
DwPuX9wnuDZ8JPbe9mvpgUxzt3hBAF6skpVeHomqpump,ok,0,0,95.2778,98.8342,715,0,5042.31,,0,unknown,0,895,Low Liquidity
5sb2VHyP9bawbg4xp9stVGxr2MyP5jhKamTQgzwHpump,ok,0,0,95.2282,98.166,1082,0,3892.13,,0,unknown,0,639,Low Liquidity
8qzXeMaFDDV2N29TjhC5e17CvjBPGAPFQirgCSmhpump,ok,0,0,100,100,2,0,592.44,,0,"{'name': 'Pump.Fun',",0,1,
41bebSEFcBAY4Pk5k3uT7ZMYAjJJUrUb3gdEWvt3pump,ok,0,0,91.2388,96.6465,1788,0,6654.27,,0,unknown,0,80,Low Liquidity
FXPn4kM8M252tbRXV4mvdqSQvY6jrg3J5cuRCphXpump,ok,0,0,69.6355,81.8452,4658,0,9948.4,,0,unknown,0,1,
2QRjZ12c9JDeoP4LRK1RnWYNeaWFXVFUYag2x9iGpump,ok,0,0,82.0822,93.2708,3677,0,7327.05,,0,unknown,0,1,
9M53sMUqbZKyBhqrfPW6erZModxadJMFUtRJahJFpump,ok,0,0,87.434,96.411,2383,0,5930.32,,0,unknown,0,1,
9Z3bpnCkppwgpPKSSagt3DZuytbDi5HTn2bqU7nppump,ok,0,0,93.5175,96.237,1831,0,4584.27,,0,unknown,0,392,Low Liquidity
GkoBG4DAPRRguAoeYLgv2jocEhGmrdRKUGpQn117pump,ok,0,0,85.1878,94.0124,1058,0,4393.29,,0,unknown,0,482,Low Liquidity
7iWaBNygKwJGUSqGCUd8WFjszWfmQYLkCtCiupfKpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
2e3q45ZjBKNKMTEx9qH1H2Vhj7xEkjPPVR2ZLeGFpump,ok,0,0,92.7282,97.5835,633,0,5453.55,,0,unknown,0,1103,Low Liquidity
Dz1geaDapxkWpxDHy2TgfHiPaPoD6tbJUVRFy42pump,ok,0,0,66.688,80.3731,1389,0,5871.67,,0,unknown,0,1,
8kjszEBTNuFKroHPaCUfzvfPuUvby4cZPbWX5uq2pump,ok,0,0,90.2037,94.9212,1972,0,5732.4,,0,unknown,0,420,Low Liquidity
RvCafkgVR3M1L7W4wj1ftnZDzan9nZwMtHfsUm1pump,ok,0,0,95.1537,100.0,9,0,0.04,,0,unknown,0,48581,Freeze Authority still enabled|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
DJ5bS9krKQT3Zsm7AxMGnkkYNnieQc73X5MRqnFNpump,ok,0,0,97.559,99.971,161,0,4934.36,,0,unknown,0,1185,Low Liquidity
3v9rGfCdw316M1NXiQUJejfZzyhAEyDemS1F6rK3pump,ok,0,0,88.0769,96.1159,1595,0,5402.97,,0,unknown,0,79,Low Liquidity
CvhPDoYtaYnuKCNMXJLpazuc4X3Vx76MASdpgBtUpump,ok,0,0,17.447,77.8444,436,0,19985.01,,0,unknown,0,1111,High holder concentration
DbXMoGXjs5tXRJiMhjE5CkEcLF6PYD1Sam7nGhfEpump,ok,0,0,93.9424,99.9956,84,0,61.4,,0,unknown,0,2968,Low Liquidity
DNyxufTEwqNCgGruJ4W2ue6u1RTFcH61H4sa42LGpump,ok,0,0,34.487,59.6742,6637,0,25444.21,,0,unknown,0,1,
GbgvbeKhJS9NGyRq1ZgCBzXpKw3HoeafRwzqNPQpump,ok,0,0,78.0222,90.3487,2040,0,8943.97,,0,unknown,0,1,
7e7pvHn4TL2MzNBQUP4JRLNw19Vjd5X8sq6T2hXWpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
H84u8rCdp2BbWHCz8gGbEz4Ag8huK9CHcv3Gvsumpump,ok,0,0,98.1914,99.7579,338,0,3211.5,,0,unknown,0,1189,Low Liquidity
B8uhPqBqHSBhqC1Mdr4bN8fdsuoD9SBfTXAEEBUQpump,ok,0,0,95.5192,98.2315,336,0,4212.91,,0,unknown,0,1095,Low Liquidity
GijwjpW7D3rKt8snm9oqCTT2vm1kmXQ4KSMTDwD3pump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3qWHhJWLDTT4ci2WKgCp5xahVFYV654nnkwiGB61pump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
BGzKeCc7ge35JWuVZu4gx8KSZpBdLVBLrwekJhRnpump,ok,0,0,98.164,99.2259,830,0,3684.05,,0,unknown,0,965,Low Liquidity
5igPsKHquNAYitDfDxwZFbr7iVPfuw3LVzwjX17zpump,ok,0,0,35.0933,59.3347,4876,0,17307.0,,0,unknown,0,1,
Bi591XyVi2eTiZVFEyh1uG63XZ3eA1DV9WpKEGACpump,ok,0,0,89.375,98.2013,548,0,5755.48,,0,unknown,0,921,Low Liquidity
GNp3Yjthyc4rm4z7MsvJBdj8XBKVyjrhJX5Ff4Edpump,ok,0,0,96.8285,99.6352,324,0,0,,0,unknown,0,3001,Low Liquidity
FjQi3PR1YCGBHa9EJCemmExyS9xbMAwYEnpduCgqpump,ok,0,0,95.5329,98.439,1104,0,4964.48,,0,unknown,0,890,Low Liquidity
3NamJWyE5CWoPXFBs6AEeXm1G7PJz2SjP9768xEBpump,ok,0,0,99.9695,100.0,16,0,0.02,,0,unknown,0,35594,Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
6FC5FWyDXDJMfKrbBGHXr8YDpsXRVJMKLh7ZE6Vzpump,ok,0,0,84.6277,95.7205,1119,0,4436.28,,0,unknown,0,492,Low Liquidity
JE9eVLopsLk3mCVj9hr76HFTcKSeeDLnZfKfY85Npump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
CTNeyrrzJQiruvgF9TEknBivStwznMquNSr3PgULpump,ok,0,0,100,100,1,0,1526.24,,0,"{'name': 'Pump.Fun',",0,1,
EETapG1ANcUM4Eq1QDLVAM2QYb49H5bkdkCwf4GFpump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
Bf4GhWHHhUQ8tkinaYFEHJrw8JKr7CkTCnCuo4EBpump,ok,0,0,85.4895,90.3328,7036,0,5529.85,,0,unknown,0,1,
2pQq58VAjeUzf6zvzpUsXGoUbqVejQRRj9iJpDNjpump,ok,0,0,99.0876,100.0,16,0,3574.35,,0,"{'name': 'Pump.Fun',",0,1,
6j4CdAHae3n7hJ47bKkL2qAngXmVop6anqNCC1s2pump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3F3b9B3bnJJjpfGsMKfWNMffamVVn37XyJgHL2xLpump,ok,0,0,91.6885,97.5171,314,0,110.66,,1,unknown,0,59994,Freeze Authority still enabled|Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Low amount of LP Providers
4fRd7AL3vzFiqLC9enc9hYaDTYfAtkXdFyMcFMuGpump,ok,0,0,95.0464,98.512,633,0,6016.76,,0,unknown,0,949,Low Liquidity
DX4Q9cp9h7psbm6uESiHWoLMrD9xRktxuny9yeGDpump,ok,0,0,96.7924,99.4092,341,0,6148.43,,0,unknown,0,998,Low Liquidity
F6HxV3wqehcW97QQ3cyZhD747m14HBMpnUN51AmCpump,ok,0,0,90.8888,97.2082,1737,0,6203.57,,0,unknown,0,244,Low Liquidity
9EwV8jVbLRn25fRDFuErz76j5SsWM4bcYY2BeZV6pump,ok,0,0,100,100,4,0,1857.99,,0,"{'name': 'Pump.Fun',",0,1,
EHGkBNRbY6nTB1Fcp15166cQ1LQe4cvCruP3dAcrpump,ok,0,0,99.8965,100.0,5,0,0,,0,unknown,0,26590,Top 10 holders high ownership|Single holder ownership|Low Liquidity|Copycat token|High ownership
4WqCZAGvgouqiWrLWeCrd6HeBnm6oX6b3SBhgvh6pump,ok,0,0,78.7634,85.5969,5846,0,7583.47,,0,unknown,0,1,
J8xQyfH2pG7jQod18a1KsAqXGmBWtn3VmGMEuGqCpump,ok,0,0,89.8253,94.094,4018,0,7711.99,,0,unknown,0,1,
FCGDDio5DuhujHcRQCDbXHnrcSA4pUGg2haNt7S2pump,ok,0,0,82.4105,92.8846,1162,0,5173.83,,0,unknown,0,310,Low Liquidity
ETsWsdCo1Je3U3sGjoVny4ehspFnYumXWiNk3hpzpump,ok,0,0,100,100,1,0,3435.2,,0,"{'name': 'Pump.Fun',",0,1,
J5wMCab9sYGqEP9RphwwMMtnJX6KgWMYwGpHtoispump,ok,0,0,96.6075,98.4762,856,0,3837.39,,0,unknown,0,877,Low Liquidity
24YmyjeKkR2mM9WNpHv64cNNfRUM3P88TNhCkbSTpump,ok,0,0,95.6872,98.0646,2676,0,5645.08,,0,unknown,0,75,Low Liquidity
GstczcspWbhePskfxKqgdCYV3z2utpnnDs2mqpVBpump,ok,0,0,44.8949,100.0,22,0,2.39,,0,unknown,0,25652,Top 10 holders high ownership|Single holder ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
3vGjQ4GeLmBmdQ84YHWzc3pL8he9ykgpXA6Hy9R8pump,ok,0,0,94.6284,98.5509,818,0,6527.96,,0,unknown,0,874,Low Liquidity
5n6LSP5zQcTrd9eyQDmZ2RHCxbuHK88SzNmkGJkypump,ok,0,0,99.3809,99.8273,410,0,4166.58,,0,unknown,0,942,Low Liquidity
6nikrLjnc7FkrsNz4pA3EbLygZLssVwjNzA3XyQTpump,ok,0,0,97.7791,99.3166,424,0,3202.71,,0,unknown,0,1190,Low Liquidity
5iRihKcktckx8gLPdP8qA1k2GThc8trEX3duHuJfpump,ok,0,0,99.0162,99.7232,373,0,3376.14,,0,unknown,0,1120,Low Liquidity
GYeGsWZ2q7T4YWrRYVYCV1xvg6n9d1AAoMoPwqppump,ok,0,0,86.1861,91.7265,1849,0,6561.1,,0,unknown,0,206,Low Liquidity
DLFZFAM8DDs1QBKbynuoKBKQQvcCrTdV4VZqMfqQpump,ok,0,0,87.7087,95.3205,1782,1,5497.95,,0,unknown,0,11,Low Liquidity
ARmr3aRYq1LCJz1tw5Xy9Caf99B6sgXzRzvVUEVpump,ok,0,0,88.7405,95.8799,2446,0,5737.59,,0,unknown,0,1,
5sTSm6BCqVSMPaTJsGtvaf94b2yeBxeywzCD6iY2pump,ok,0,0,97.9965,99.1903,639,0,3604.23,,0,unknown,0,1047,Low Liquidity
J5tXLKfpQtGwtpkUfgghmtvfMbcAairCXR8KuDhipump,ok,0,0,78.6976,94.8617,1969,0,5464.64,,0,unknown,0,1,
45SbFRyLqF4ixURt9LEqqedPHxrnh3VbGdVTmQ3zpump,ok,0,0,93.511,99.1553,468,0,3651.9,,0,unknown,0,1008,Low Liquidity
HQXwjVBUU2fvvrM7xNq6gfX3vsACkqHtZo7mwKwUpump,ok,0,0,68.8749,84.4288,1604,0,5587.03,,0,unknown,0,1,
AWLbawaGxCL5hJk5JDn2iZmr6FoPx9wPZ8G19hmwpump,ok,0,0,88.2432,95.0375,1412,0,8615.04,,0,unknown,0,155,Low Liquidity
ADhVygsGvw9hJrUbTD9m69kZ3yw5b77AybNNen76pump,ok,0,0,100,100,9,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
GHxSUiRKdA4i5uVHrxz92BfMHjsoJkQibc7qLZJMpump,ok,0,0,89.1286,97.1294,1160,0,4621.75,,0,unknown,0,337,Low Liquidity
CaPS8EpC78RsnDdjNfZGd7Wjdg9156ijvC1aFcA1pump,ok,0,0,78.3937,87.7985,5936,0,6739.76,,0,unknown,0,1,
J2Biy4Du88wdbECkpiU8S4xsgZ24kUUbd6AX3rKVpump,ok,0,0,96.5427,99.5136,266,0,3252.41,,0,unknown,0,1151,Low Liquidity
GZhnvrJ3EiKD1hkfWjBbgK5aLwzadLSPi3qCE8ympump,ok,0,0,99.8258,100.0,10,0,0,,0,unknown,0,24583,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
9K6jn2usb1YJGcTpFVLwkUvsroKyDLVY6amgDEoMpump,ok,0,0,90.0911,97.1713,1964,1,5934.3,,0,unknown,0,273,Low Liquidity
7b36cKRYFZsMp3vLByVwfVQxW2ndcYth5rhPnyypump,ok,0,0,12.4888,35.0619,36674,0,139875.75,,1,unknown,0,1,
7wrUhxLa6XNQRBQiJGh6ijfxNLYbXEm1MPKMkzrcpump,ok,0,0,97.5661,99.2654,740,0,5973.15,,0,unknown,0,989,Low Liquidity
7qaerHoLQkBp6neMnqHDjWD2aCixHfFVgKKLAPRRpump,ok,0,0,100,100,11,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
9ZMZZum8AWdK4oM4koeeHbtEqe3fVMoP2u7TevRHpump,ok,0,0,99.464,99.8825,396,0,3410.56,,0,unknown,0,1242,Low Liquidity
GT7ksoBf5XpceDEitBNbay7U13zqwbh6HtDiMpU9pump,ok,0,0,92.6331,97.4446,1277,0,4525.41,,0,unknown,0,390,Low Liquidity
7u6WirUYbf3kJdZQoPTCYjgU5rpVg21LuXLKmmCUpump,ok,0,0,76.7056,98.2248,8131,0,40253.47,,0,unknown,0,15711,Top 10 holders high ownership|Single holder ownership
4AKYKa4JLKQau7m8B7hmFdN8ur1SvqUDqJt6D44Npump,ok,0,0,66.777,80.9983,5745,0,12143.71,,0,unknown,0,1,
4uVUUUpQLH7kGwajV8BXM5mtEh1UkhWm1wnih5Yypump,ok,0,0,94.586,99.6177,542,0,6441.99,,0,unknown,0,1034,Low Liquidity
GSXvsGygcMcbByTnGZqBtML9Ntj373bJtNXEfRrppump,ok,0,0,49.8592,65.2427,5417,0,13918.7,,0,unknown,0,1,
tqASj1rKvf8sReaDQt1z2mMc58UrYAA8E7eq7i4pump,ok,0,0,67.5867,79.0204,3989,0,9820.63,,0,unknown,0,1,
FNA6CPuw3LHA2rN41ACS8qHYUtbWtrQdiEqU5rqepump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
DtXMnWu88hdJP1feXv6QWWFtc5fmU7jXJzmy3kXtpump,ok,0,0,89.3254,92.9865,8658,1,9489.61,,0,unknown,0,1,
6rbMzLY6ZjoEXLpsQGRYKzgjbPUdYQPcA8BYJfgQpump,ok,0,0,99.9802,100.0,4,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8wJZpmvohx4K9pXcDc2Rz1BobS5isaVXvA9XkMHnpump,ok,0,0,92.7059,97.662,2437,0,7909.84,,0,unknown,0,1,
8oXHf1bsHwHZBjdYdRomuDYxrdn77v3PTNZ4exc2pump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
3qFAFJLxCWxRAyFBxeYtVrpyEyfN6Jmoc4qfMXAypump,ok,0,0,99.0516,100.0,12,0,0,,0,unknown,0,24506,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
9paFtMPuijLSRP9CQm7v6e77SpNHNxdW5rP3QSpGpump,ok,0,0,93.4168,98.3704,1124,0,3928.16,,0,unknown,0,817,Low Liquidity
8A2a91yjUvx2avHRMruQtsrLiTX6WuNeVyTXuW3Gpump,ok,0,0,98.1325,100.0,15,0,40.71,,0,unknown,0,3085,Low Liquidity|Mutable metadata
2FR2ou9sU5RdDSeriyhGS4Z2WcAuPEx24qtaBAZFpump,ok,0,0,98.783,99.7279,320,0,3334.43,,0,unknown,0,1186,Low Liquidity
FowDbZNH9o7x3SKgXEudQu2U1k59XpP7TzHYrrckpump,ok,0,0,75.4895,92.7323,786,0,6616.72,,0,unknown,0,1,
2HwQjhTPAqwT1DLkKqwWnWJLZatQot35wfJif55Tpump,ok,0,0,32.6726,51.1951,1166,0,10685.64,,0,unknown,0,1,
E6L9YxLdB2MkKMZXYc9aziSV4EUPp4G1bbYqA2TTpump,ok,0,0,84.9583,94.321,1559,0,4944.65,,0,unknown,0,165,Low Liquidity
