address,chain,source_count,sources,categories,etherscan_reputation,etherscan_labels,etherscan_nametag,tier
0x0bb24a7a8365efb84651acfb852c049735417777,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848885,CONFIRMED_MALICIOUS
0x0bb483549e850b828001a6f09ad51844a15cfcf0,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848407,CONFIRMED_MALICIOUS
0x0bb79052119141cdce2aaed1cfed4d3697980b07,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848464,CONFIRMED_MALICIOUS
0x0bb8c208a3e0c781b603a987b94d5742de0a9878,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2738411,CONFIRMED_MALICIOUS
0x0bbcb7e7e94329d7b40d450ba4d9bdc7492e5d99,ETH,1,chainabuse_crawl,chainabuse,2,Exploit,Harmony Bridge Hacker 303,CONFIRMED_MALICIOUS
0x0bc040322fd995d45cf7ef2eea39fd1f3abff5d5,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735443,CONFIRMED_MALICIOUS
0x0bd2d01a661f89a30cae328e16946c7767577777,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941428,CONFIRMED_MALICIOUS
0x0bd32a75f9e7fac5017d98cb365a6132f02e8faf,ETH,1,graphsense_defi-fraud-masterthesis,scam_service_hack,2,Upbit Hack,Upbit Hacker 6.31,CONFIRMED_MALICIOUS
0x0bd77c7c70d342222c05d407eac45cb5ae0e6a77,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848937,CONFIRMED_MALICIOUS
0x0bd7d308f8e1639fab988df18a8011f41eacad73,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing7031016,CONFIRMED_MALICIOUS
0x0bd948f79eef1c8214665e07750aab3662863c66,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941730,CONFIRMED_MALICIOUS
0x0bdf0468563e339df102de3dc60506e9a2fff092,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing1206806,CONFIRMED_MALICIOUS
0x0be3acaa56da19465ae7818095fa31b4694d7ffe,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4849095,CONFIRMED_MALICIOUS
0x0bed3e8c3d0f0f91d459aad3e8bc9670c95160ee,ETH,1,chainpatrol,blocklist,2,Exploit|Phish / Hack,Conduit CPK Exploiter 26,CONFIRMED_MALICIOUS
0x0bef77b1ec9dda4f8821c7979634f4bc31e5f676,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941957,CONFIRMED_MALICIOUS
0x0befaccd04fd302aebd2f620e4c668b5166f7777,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing6497198,CONFIRMED_MALICIOUS
0x0bf377fb3b5f1dd601e693b8faf6b0bd249f37d3,ETH,1,forta_labelled_datasets,malicious_label,2,Phish / Hack,Fake_Phishing7034,CONFIRMED_MALICIOUS
0x0bf6d3306f81f1466a26ffd70af341aee84d7777,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing7030975,CONFIRMED_MALICIOUS
0x0bf8422f0a124e664f4ac2ec42cfe50afe8b8906,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,,CONFIRMED_MALICIOUS
0x0c014567daff377c36e032a2593f9f1177f77750,ETH,1,eth_labels_dawsbot,exploit,2,Bybit Exploit|Exploit,Bybit Exploiter 58,CONFIRMED_MALICIOUS
0x0c07787863714861b4fe36ffa83b751542439a5b,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5942209,CONFIRMED_MALICIOUS
0x0c0ce85c3e4ea11d7cc9b7b8a571f7087c79203b,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing311781,CONFIRMED_MALICIOUS
0x0c0e8ef4b62a4a2a1b5031911e272362530c1a9a,ETH,1,tayvano_trace_extra,dprk_trace,2,Phish / Hack|Heist,Fake_Phishing421660,CONFIRMED_MALICIOUS
0x0c1f5c9d6d0a1d1159ffe17dfdd52a3bd0c0fe63,ETH,1,tayvano_lazarus,state_actor_dprk,2,Heist,Poloniex Hacker 289,CONFIRMED_MALICIOUS
0x0c250eee029b6cb790166c41ff5389f7a6e861e1,ETH,1,tayvano_lazarus,state_actor_dprk,2,Heist,Poloniex Hacker 276,CONFIRMED_MALICIOUS
0x0c2510a9626abcf2afaef6dfc8fc6e07b13f86d6,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing4239428,CONFIRMED_MALICIOUS
0x0c2706d2024f45612ec7a670ec2d77b97698a8f5,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848505,CONFIRMED_MALICIOUS
0x0c27de907e39d3817b0ca2b9a03b5af6c17fdf27,ETH,1,chainabuse_crawl,chainabuse,2,Exploit,Harmony Bridge Hacker 289,CONFIRMED_MALICIOUS
0x0c288a0584160c8dffda18999432f480ad81f548,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Address Spoofing,Fake_Phishing268783,CONFIRMED_MALICIOUS
0x0c2d08df253ffe189f96cba0b45e0395701b635d,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing193653,CONFIRMED_MALICIOUS
0x0c312fd205bf85fdb300822f2ecbd3e36b6588cd,ETH,1,tayvano_lazarus,state_actor_dprk,2,Phish / Hack,Fake_Phishing181026,CONFIRMED_MALICIOUS
0x0c3275e9c107f857d465021156b5a707e216e926,ETH,1,graphsense_defi-fraud-masterthesis,scam_service_hack,2,Upbit Hack,Upbit Hacker 8.24,CONFIRMED_MALICIOUS
0x0c36614d5b794da5918157e0ef104848edd4c71e,ETH,1,scamsniffer,phishing_drainer,2,Phish / Hack,Fake_Phishing76197,CONFIRMED_MALICIOUS
0x0c37ce6cbb2c9462c609974a4e9c3dcd9c679f31,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing180605,CONFIRMED_MALICIOUS
0x0c468b9893cc9b60d12088fc21f69aa791c14d60,ETH,1,chainabuse_crawl,chainabuse,2,,,CONFIRMED_MALICIOUS
0x0c48ca80b1ff050bdcb220e47802d3ec449be9fe,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing190720,CONFIRMED_MALICIOUS
0x0c4f68abdb5dbfd591a18ea3a98882e1a9b39379,ETH,1,graphsense_defi-fraud-masterthesis,scam_service_hack,2,Upbit Hack,Upbit Hacker 10.133,CONFIRMED_MALICIOUS
0x0c55846977ca9109177fec3aae4cf5c5ec78de2e,ETH,1,chainabuse_crawl,chainabuse,2,,,CONFIRMED_MALICIOUS
0x0c58d9766d49cc88f7383f72e88d0529d0c16274,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941776,CONFIRMED_MALICIOUS
0x0c5c09800818d9517223e86b840ace49a00cdabb,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing7458768,CONFIRMED_MALICIOUS
0x0c5c72b299e6752caa3be8029fdba68746a27777,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735319,CONFIRMED_MALICIOUS
0x0c67ae54d5aeba845f41b19f3087d55640b97836,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735304,CONFIRMED_MALICIOUS
0x0c6d18c618116610a5a3efcd67b41dcf0728c76c,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735731,CONFIRMED_MALICIOUS
0x0c6ed1bef9970c0e9a2a6ff3654aee858b21a7ac,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing276397,CONFIRMED_MALICIOUS
0x0c6f0f339e0fb37761e2ff30a853c23f0455edd6,ETH,1,chainabuse_crawl,chainabuse,2,,,CONFIRMED_MALICIOUS
0x0c716d0b4ce2380916d2922d5d9fa1b1e87da073,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing1207923,CONFIRMED_MALICIOUS
0x0c752564c32d005298b474be0a213305602394fd,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735582,CONFIRMED_MALICIOUS
0x0c8763f2ef30c739b1bbfddd233404cd7c3c62c1,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735414,CONFIRMED_MALICIOUS
0x0c883de4c93cc38e25eebdf6c56b5652b747d184,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2427822,CONFIRMED_MALICIOUS
0x0c8ad802fef1943593a7d1b93b7dfd2b10b83920,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing276968,CONFIRMED_MALICIOUS
0x0c91edc0de1cd5cb3b24ac0fea3ffa0e6025f13d,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing178996,CONFIRMED_MALICIOUS
0x0c9c37f9c0bb7cc5d3d071222c932e961b9d3ba3,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4849193,CONFIRMED_MALICIOUS
0x0c9d1d0b6cf9e1a20ebc02fd790d65c0450fa4ab,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848382,CONFIRMED_MALICIOUS
0x0cA1B626682aB2e4Fb6D2122ac39831b4192FE21,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing4582114,CONFIRMED_MALICIOUS
0x0ca091a944429ecf1a648837306a4be19c141ba3,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4733837,CONFIRMED_MALICIOUS
0x0ca1f26e067b01923e0de720d1ffd881527c49b0,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing196783,CONFIRMED_MALICIOUS
0x0caa7eda86855b9ea655505ccda4e3d3845ded23,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake Ledger Live App 41,CONFIRMED_MALICIOUS
0x0cafff02bb1a7ed4e4a351a1767a05428cbc8b1e,ETH,1,graphsense_defi-fraud-masterthesis,scam_service_hack,2,Upbit Hack,Upbit Hacker 11.20,CONFIRMED_MALICIOUS
0x0cb44a3ce70e7efd530ed0edf4071a5d2b4bdc62,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake Ledger Live App 71,CONFIRMED_MALICIOUS
0x0cc0c9b28dce07e3d8204812d12fb398ea3bbc99,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing277815,CONFIRMED_MALICIOUS
0x0cc131b43de76a459c3dd0df729df93d35a5bb95,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing179697,CONFIRMED_MALICIOUS
0x0cc20874ad81e8cd35417f71a4d43350b3e94444,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848887,CONFIRMED_MALICIOUS
0x0cc4bed1190019cb4be95e81fd4c4fc7cee600a4,ETH,1,eth_labels_dawsbot,exploit,2,Exploit|uniBTC Exploit,uniBTC Exploiter 23,CONFIRMED_MALICIOUS
0x0cca56326edc05f3362395da5ef2b45da4cbbc65,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941357,CONFIRMED_MALICIOUS
0x0ccbea058cb859f5587a3589dacf250142b82d02,ETH,1,graphsense_defi-fraud-masterthesis,scam_service_hack,2,Upbit Hack,Upbit Hacker 11.25,CONFIRMED_MALICIOUS
0x0cd1454e819eff10b5464bda47940804f7999305,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing48039,CONFIRMED_MALICIOUS
0x0cdb52db3051b32a3ed8575bd9e1da030d5e27b1,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941633,CONFIRMED_MALICIOUS
0x0cdb613ec9a07e2afe898f8519a0c0a981032118,ETH,1,tayvano_lazarus,state_actor_dprk,2,Phish / Hack,Fake_Phishing323136,CONFIRMED_MALICIOUS
0x0cea80cb4c100b5246f132a021074510e1805336,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing327180,CONFIRMED_MALICIOUS
0x0ceaa18a4da59ed69d001ab9ecd0370e160e7777,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848332,CONFIRMED_MALICIOUS
0x0ced4f8cf4e1fddb60360f144a4dc565fe713c53,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing939117,CONFIRMED_MALICIOUS
0x0cf35414e38b371f2fa250ec97b64f3b3d9580ab,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing179610,CONFIRMED_MALICIOUS
0x0cf5efd6edcdb34b99ac3611f2f38ea30116a97f,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848305,CONFIRMED_MALICIOUS
0x0cf935cbaa8702cf2b2d99584eab3c67281ffb4f,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735172,CONFIRMED_MALICIOUS
0x0cfd38617bd1fc5ccca3eca6b9382e5f7ad4ab92,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing7030900,CONFIRMED_MALICIOUS
0x0d0f4f9049b701f73c03176b6c319981bb797777,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5942088,CONFIRMED_MALICIOUS
0x0d11520bd08f29f510839ce257391363a7a7718e,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing179904,CONFIRMED_MALICIOUS
0x0d165ccaf70a0bd0b36a05af2e6a59f801f83211,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941759,CONFIRMED_MALICIOUS
0x0d174e80dfbcf7536ab9c12af38995ffb22d3f58,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing179612,CONFIRMED_MALICIOUS
0x0d188d247ded4a95365ebb8e7645d668de92982d,ETH,1,tayvano_lazarus,state_actor_dprk,2,Heist,Poloniex Hacker 314,CONFIRMED_MALICIOUS
0x0d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing193599,CONFIRMED_MALICIOUS
0x0d20f54759c8ac57168991200E90B44A7540B317,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing638801,CONFIRMED_MALICIOUS
0x0d34ecf263fa0a2339bd6469bd227c51ddc90b40,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735426,CONFIRMED_MALICIOUS
0x0d3C40B1B3547A67D3769D74618b32D838446Be0,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing4239354,CONFIRMED_MALICIOUS
0x0d455b935e101e0901dea2259628fd78588de266,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941552,CONFIRMED_MALICIOUS
0x0d45d55bba713c2d902c9333c61c1b6f06ecd8aa,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2427976,CONFIRMED_MALICIOUS
0x0d49de0a75534ec0f8f737e4681d0b97d55a90c8,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4734425,CONFIRMED_MALICIOUS
0x0d518972f9a21f5cede59e7467fecef0698db90c,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing188817,CONFIRMED_MALICIOUS
0x0d54eff0f9f2ee4e0714d57d4392ac647a622e46,ETH,1,chainabuse_crawl,chainabuse,2,,,CONFIRMED_MALICIOUS
0x0d5a0e9771d7ddc9c0d493287ca5adff577aefcf,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2428459,CONFIRMED_MALICIOUS
0x0d5a6544bbd8b346db251113eb526c731a9e18c0,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing188867,CONFIRMED_MALICIOUS
0x0d5c41c609fe1ec073c3b4fa10949d602ed059bb,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735233,CONFIRMED_MALICIOUS
0x0d5ccf5c935d42fb4ea4675037b68f17c705cc58,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing193616,CONFIRMED_MALICIOUS
0x0d6052e610ac9a7d3855ad3358f340c3c61f8629,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941800,CONFIRMED_MALICIOUS
0x0d653ea64806d852078310bcb66f99bae03652df,ETH,1,ptxphish_ndss2025,phishing,2,Phish / Hack,Fake_Phishing326312,CONFIRMED_MALICIOUS
0x0d671366c9841f55c1bb6a5881fb9d3c07d4858b,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing188974,CONFIRMED_MALICIOUS
0x0d67f3e4bcbd2d6b7a90150c73bdf9ffc6b6de9b,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4733566,CONFIRMED_MALICIOUS
0x0d697cf09268b79679c66d5a6e8766a3ec2d33ec,ETH,1,chainabuse_crawl,chainabuse,2,,,CONFIRMED_MALICIOUS
0x0d69d3e512522f468b9f62a0b23f36e5443f68c5,ETH,1,tayvano_lazarus,state_actor_dprk,2,Heist,Poloniex Hacker 82,CONFIRMED_MALICIOUS
0x0d6a6edde29745f28c0e89d811d2d15a93bab9fb,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing280425,CONFIRMED_MALICIOUS
0x0d6e3d8098ef554173efb32ad1a64ad085a94e83,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848350,CONFIRMED_MALICIOUS
0x0d7581f7381460045ba7436c43a339242922bb07,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2428050,CONFIRMED_MALICIOUS
0x0d77bb79b15c33fad9b6f7d5f38bd3c705b63e04,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4849066,CONFIRMED_MALICIOUS
0x0d8236ee5681ef70b33268aca3a068de4d890f8e,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848353,CONFIRMED_MALICIOUS
0x0d8b11d301ac7150850fea96d6c93bc85b578daf,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2428478,CONFIRMED_MALICIOUS
0x0d8b3c88c0fdbd7dd4634a1cf05403bd404c9de9,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4736037,CONFIRMED_MALICIOUS
0x0d97f92134bdc49ba87b66a72737df0152d9fc26,ETH,1,forta_labelled_datasets,malicious_label,2,Phish / Hack,Fake_Phishing6227,CONFIRMED_MALICIOUS
0x0da2ce3ecb531dafab8f47a95e7293e1d4c27777,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4734163,CONFIRMED_MALICIOUS
0x0da67f667ac9521e5b2976a3b2dd4d635bbdbb08,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2428132,CONFIRMED_MALICIOUS
0x0dab0023da34290832098436d553339d8d4f6a94,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing880860,CONFIRMED_MALICIOUS
0x0db4e185909effee0e0da5f1819b55bb39637146,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941792,CONFIRMED_MALICIOUS
0x0db50f16d15eb9327eb72ec75341505ab9382365,ETH,1,ptxphish_ndss2025,phishing,2,Phish / Hack,Fake_Phishing185091,CONFIRMED_MALICIOUS
0x0db9e27060b7f8258448aa31c36e7c0937fd5fd7,ETH,1,tayvano_trace_extra,dprk_trace,2,Phish / Hack|Heist,Fake_Phishing421662,CONFIRMED_MALICIOUS
0x0dc19b260e8905c05c27b9ee2eccb93ad69cdf1d,ETH,1,tayvano_lazarus,state_actor_dprk,2,Phish / Hack,Fake_Phishing2073484,CONFIRMED_MALICIOUS
0x0dc283476228ccefa2129718db45179683c0a7da,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing180659,CONFIRMED_MALICIOUS
0x0dc3e7a1f0bc6f2f915fc6af397ced50fc85ef4d,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735217,CONFIRMED_MALICIOUS
0x0dc48f2a9ee8f93b697baa1171104b2f70bb51c7,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake Ledger Live App 116,CONFIRMED_MALICIOUS
0x0dc7ce434bc9853c0090c6b027865564f6069d5f,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735043,CONFIRMED_MALICIOUS
0x0dd2ef65b72ea3d72ab1a1c83ac6f8e312c26ff2,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing7030929,CONFIRMED_MALICIOUS
0x0de19e8bf99c0bfd447191806beb449b8ad1a30f,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing309846,CONFIRMED_MALICIOUS
0x0df5801b58fa354b4c1a02d5615eb57755d1aa0e,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941937,CONFIRMED_MALICIOUS
0x0df8bcd165502ed33a65085808ec4aecb7afc341,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2428257,CONFIRMED_MALICIOUS
0x0dfb6ac3a8ea88d058be219066931db2bee9a581,ETH,1,kismp_defihack,defi_hack_attacker,2,Compromised,Compromised: 0x0df...581,CONFIRMED_MALICIOUS
0x0dfd708bbbf6f693971d46034aae08529e3d1211,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing326911,CONFIRMED_MALICIOUS
0x0e17b935a7dcc693b6e3675ca864b2ec9f15708b,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Angel Drainer: Phishing Contract Deployer 11,CONFIRMED_MALICIOUS
0x0e188570adbe7fb6e9483152d9daa181b1d6fd54,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing179771,CONFIRMED_MALICIOUS
0x0e1bfc13cde34a1111c35126d1e621df5a814390,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735594,CONFIRMED_MALICIOUS
0x0e243df285a3fa69feea1f3c2d9feb71b9f54009,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing180571,CONFIRMED_MALICIOUS
0x0e249592fc5ea4d7fb590bf5ecfa92757572609a,ETH,1,tayvano_lazarus,state_actor_dprk,2,Exploit,CoinStats Exploiter 29,CONFIRMED_MALICIOUS
0x0e2ae3613a389a4656f310bf9f2405ad17cb4c79,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2427461,CONFIRMED_MALICIOUS
0x0e2bd0bf9022c5b3994e472333862a8c80a0ffdd,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing937354,CONFIRMED_MALICIOUS
0x0e2c6f2d2345689d871a3b55b5e45903eab87418,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing180339,CONFIRMED_MALICIOUS
0x0e3418bb186521e6a3e47dc9ca875f65c592e234,ETH,1,tayvano_lazarus,state_actor_dprk,2,Phish / Hack,Fake_Phishing181327,CONFIRMED_MALICIOUS
0x0e3b5b292657e61cc522aa0d385471f410d14444,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing7458888,CONFIRMED_MALICIOUS
0x0e40fd74122a23b960af3dd84084500e83e4d915,ETH,1,graphsense_defi-fraud-masterthesis,scam_service_hack,2,Upbit Hack,Upbit Hacker 10.140,CONFIRMED_MALICIOUS
0x0e4481666974692d8b8e0532c9e938ad3ced2ad8,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2427827,CONFIRMED_MALICIOUS
0x0e56905d505ecc920c0c98640ce7f98c6cc4d54a,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4849329,CONFIRMED_MALICIOUS
0x0e5bc9f3d021c148470b73cfcbfbdf83fba97b57,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4735918,CONFIRMED_MALICIOUS
0x0e662d8d87616a9e535e5dfad1a244626e094444,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4848230,CONFIRMED_MALICIOUS
0x0e6949212313b0af8b5645c43509f45a3171d35b,ETH,1,tayvano_lazarus,state_actor_dprk,2,Heist,Poloniex Hacker 324,CONFIRMED_MALICIOUS
0x0e69bF83C0f49372E3Cae0AbA6fA03758bCc6855,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing1246807,CONFIRMED_MALICIOUS
0x0e7003166ef4e889b9e1c5e66cf59a51002f7777,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing5941709,CONFIRMED_MALICIOUS
0x0e70fd0271b41ca77a2efdcb07ab178602122d8c,ETH,1,tayvano_lazarus,state_actor_dprk,2,Exploit,CoinStats Exploiter 18,CONFIRMED_MALICIOUS
0x0e820b2396171e24fbff820af4a71aae0717fa81,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2738386,CONFIRMED_MALICIOUS
0x0e888af0641055c9e8784c1c21b41f36e705dba3,ETH,1,chainpatrol,blocklist,2,Phish / Hack|Poisoning Address,Fake_Phishing4849194,CONFIRMED_MALICIOUS
0x0e8f4ba30c65478fd52ebe619b554728b8cd02a1,ETH,1,tayvano_lazarus,state_actor_dprk,2,Heist,Poloniex Hacker 215,CONFIRMED_MALICIOUS
0x0e92c3b88a8c6fbb3374148095308ffcc30fc486,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing178864,CONFIRMED_MALICIOUS
0x0e9df547288b79fcc38387f7ffc07dbf70af680d,ETH,1,tayvano_lazarus,state_actor_dprk,2,Phish / Hack,Fake_Phishing181090,CONFIRMED_MALICIOUS
0x0ea57b0efdb039dfa4ff890c325f083922c922a9,ETH,1,graphsense_defi-fraud-masterthesis,scam_service_hack,2,Upbit Hack,Upbit Hacker 8.29,CONFIRMED_MALICIOUS
0x0eaaec4e8299409faaa93e81ef5ed49d1ca90b69,ETH,1,tayvano_lazarus,state_actor_dprk,2,Kelp DAO Exploit|Exploit|Phish / Hack,Kelp DAO Exploiter 23,CONFIRMED_MALICIOUS
0x0eac3cab1c1790343e784757c24ecc60ad80edab,ETH,1,tayvano_lazarus,state_actor_dprk,2,Phish / Hack,Fake_Phishing181216,CONFIRMED_MALICIOUS
0x0eac8d4bac1a29d3570255b4f59937f77dd6638b,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing4733771,CONFIRMED_MALICIOUS
0x0ead8bae9b7c46d8da4a6001b9b5df7d22ffa359,ETH,1,tayvano_lazarus,state_actor_dprk,2,Phish / Hack,Fake_Phishing181154,CONFIRMED_MALICIOUS
0x0eb09fa9b2f28a9064e86d7796db69f3a203e332,ETH,1,scamsniffer,phishing_drainer,2,Phish / Hack,Fake_Phishing7926,CONFIRMED_MALICIOUS
0x0eb4c150ce88b501df513eaa579137f8207adb6d,ETH,1,chainpatrol,blocklist,2,Phish / Hack,Fake_Phishing2428108,CONFIRMED_MALICIOUS
0x0eb4d77548be95141d572bf378de601376dbed5a,ETH,1,chainabuse_crawl,chainabuse,2,Phish / Hack,Fake_Phishing198014,CONFIRMED_MALICIOUS
