mint,status,mint_auth,freeze_auth,top1_pct,top10_pct,holders,lp_providers,lp_locked_pct,liquidity_usd,transfer_fee_pct,creator_rug_count,insiders,insider_pct,launchpad,rugged,score,top_risk
7s8TCGtENGZWDNQ9mvmrFTV9fuqJc4yw3FRZn4Dipump,ok,0,0,95.918,98.51,1260,0,100,4320.13,0,,0,0.0,unknown,0,797,Low Liquidity
C2x2aT7VVEE4BUrxWfK2xjLtdSk5g1xRL9PHw7qxpump,ok,0,0,51.162,77.0,1119,0,100,8442.43,0,,0,0.0,unknown,0,1,
BTc4dYjp1vyJ2NiK12DcNruk5q9jhUpRonUESXV4pump,ok,0,0,95.296,98.62,432,0,100,4193.67,0,,0,0.0,unknown,0,1134,Low Liquidity
EQqQVg2kp7kcvydu7xYG2DJFFZLjwToWHAq7JZtrpump,ok,0,0,95.778,98.96,540,0,100,6381.79,0,,0,0.0,unknown,0,1072,Low Liquidity
1g7uLyGhCx3pw5Wvovn59Hk5LEmhw4pUHomkyqspump,ok,0,0,96.768,99.43,354,0,100,3372.95,0,,0,0.0,unknown,0,1168,Low Liquidity
C8T9UwQRazNYgrsM5iBR8G1aSkLempFYQNPXmGgSpump,ok,0,0,88.537,95.06,3179,0,100,6233.42,0,,0,0.0,unknown,0,1,
8KY5mwW2paUREpzQxWtp116avA5XweVsrX7q9uWBpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
73JGvPswxTsz54M4CLXkKxL7yQ3zDvMfXCmzy6SRpump,ok,0,0,97.028,99.72,586,0,100,3607.99,0,,0,0.0,unknown,0,930,Low Liquidity
71gSnDo5vqite4mVpbKnaqoa6FsuXpamn8jCYZsApump,ok,0,0,85.531,92.33,2912,0,100,5892.97,0,,0,0.0,unknown,0,1,
DHeh3wF5QjgSvQCMWZdL9W67kJYk74JPCmU8GE2Epump,ok,0,0,86.711,95.66,1498,0,100,4989.46,0,,0,0.0,unknown,0,461,Low Liquidity
CG5e8otTfszRTZRTNy4WQq5VaLsZW7tuDKMGHJVZpump,ok,0,0,79.941,91.88,4979,0,100,9637.52,0,,0,0.0,unknown,0,1,
AATrmzeApiQ7NUfwLbMUggUXTwtmiw1sXqJ5RjxPpump,ok,0,0,99.965,100.0,2,0,100,1961.98,0,12,0,0.0,"{'name': 'Pump.Fun',",0,28801,Creator history of rugged toke
DMat33pN7YhJeoHZ22K9g9PLgQpWcdUrLtxhC8UPpump,ok,0,0,93.527,98.04,731,0,100,3875.86,0,,0,0.0,unknown,0,889,Low Liquidity
GdUAYnK1LZLZi3qzU17Cz5VRtf1SdFwmnFhr1YxCpump,ok,0,0,88.076,95.45,2450,0,100,10411.21,0,,0,0.0,unknown,0,1,
9842n1ga6SCZWA49stmdX7WoN3dw3FaDeJjNfxFzpump,ok,0,0,95.961,98.98,954,0,100,6970.36,0,,0,0.0,unknown,0,963,Low Liquidity
D8Uf5HeqqJDACDSdrVTq262UDHZUppEjFEGsBXxppump,ok,0,0,90.659,97.32,1689,0,100,4446.58,0,,0,0.0,unknown,0,1042,Low Liquidity
HkoSUeHyAoy2P9odh5F1wirYYxPJmjtdTGVvywb1pump,ok,0,0,95.071,99.51,433,0,100,6366.7,0,,0,0.0,unknown,0,1160,Low Liquidity
2DmhxNf5dG9wY4KqYkzdjGB4qajfgQ4thmbNe7Aipump,ok,0,0,98.617,99.66,421,0,100,3131.1,0,,0,0.0,unknown,0,1235,Low Liquidity
7sXdAgpLBk3zxj6JnCApSWFJr96FXEa5LJM8s14Bpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,25101,Top 10 holders high ownership
5mSH3YMv7q6gPYmwGXoVYEG3pKTpDUbC3YF7XMtapump,ok,0,0,85.466,95.0,1047,0,100,5383.62,0,,0,0.0,unknown,0,632,Low Liquidity
DbXMoGXjs5tXRJiMhjE5CkEcLF6PYD1Sam7nGhfEpump,ok,0,0,93.942,100.0,82,0,100,60.24,0,,0,0.0,unknown,0,2970,Low Liquidity
ALrtJFDy2ctTU1jdy9JAr13R12rpyLKdSDRcdgmcpump,ok,0,0,98.044,99.53,433,0,100,3372.88,0,,0,0.0,unknown,0,1162,Low Liquidity
247x7mn1ny3srDCZJpTTxcYh14Nwh6CtnLgXEdytpump,ok,0,0,100,100,3,0,100,1671.17,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
A9LGYefYUs67MM7GY87nnBF1jbMF2JXY9CQf6ZvKpump,ok,0,0,100.0,100.0,3,0,100,2867.37,0,49,0,0.0,"{'name': 'Pump.Fun',",0,117601,Creator history of rugged toke
2KAGAKPvVZrfFugtKfWMGWDCuMiXE3qptcmowUUBpump,ok,0,0,84.394,100.0,23,0,100,0.01,0,,0,0.0,unknown,0,22152,Top 10 holders high ownership
A8iVH9ZpvVhXDqtbEpWfrvRd4fvZcQSGH2zmtAqEpump,ok,0,0,84.83,94.26,5425,0,100,13016.32,0,,0,0.0,unknown,0,1,
hthV4BUGpBzfpHYhGq7vE1vGgou5DEuTrEwZWSSpump,ok,0,0,83.947,98.93,1338,0,100,6420.05,0,,0,0.0,unknown,0,450,Low Liquidity
e5yv776NxRmAP2FygDxTMzwzzD3FPKQRHbHQvFwpump,ok,0,0,91.171,96.85,1531,0,100,3912.26,0,,0,0.0,unknown,0,884,Low Liquidity
8Mer4odYQuFbwpqnMqdFMgHVbSyst7d7tNHQX5mEpump,ok,0,0,94.391,99.22,523,0,100,4438.81,0,,0,0.0,unknown,0,1140,Low Liquidity
Ck876u4cxkfxHwKrPhJdXoECsbvMMEoP4BwkrV4qpump,ok,0,0,69.213,89.82,1153,0,100,6809.76,0,,0,0.0,unknown,0,131,Low Liquidity
5FwRU9A6xPjFrHV58xVCyjSZ7tGXsWqFgJtmKhc4pump,ok,0,0,96.198,98.65,1145,0,100,5047.77,0,,0,0.0,unknown,0,786,Low Liquidity
BQHzSp5x6f5oFsE9jg3DWkFxpJ1uADXcNBKkeByqpump,ok,0,0,100,100,2,0,100,442.12,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
7wMJdRNJaoA1EUu8DYNyPdjz9BmJ5eDSbnQCCEtwpump,ok,0,0,100,100,1,0,100,1697.36,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
8pMqUa1cUnJVAAzcbhCX87xFSkyrop1j66MnXgSkpump,ok,0,0,74.232,85.53,2767,0,100,6677.8,0,,0,0.0,unknown,0,1,
3EzZ9ddnKBiTmvf4inQMk5MRedy7pwhQpaUNQm8Dpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
9kahs6tASfXb8wXhC9g54mYA7e33XzmksYdpjQBDpump,ok,0,0,83.576,90.49,2546,0,100,7291.52,0,,0,0.0,unknown,0,1,
BGMcGQee1J7GuxvLq3cZisnzbZGPSrtsArHRR5Y6pump,ok,0,0,95.518,99.83,330,0,100,3368.39,0,,0,0.0,unknown,0,1193,Low Liquidity
DaYYrQTtKqGCBiPtnXSUT5d8nDXBrtW5LoJHsg4opump,ok,0,0,88.711,95.16,7495,0,100,9984.71,0,,0,0.0,unknown,0,1,
5TXyAyvrpdcuSZhGjb5eSYDxKVK79DCcnxKBpqG1pump,ok,0,0,93.693,98.15,1035,0,100,3842.39,0,,0,0.0,unknown,0,908,Low Liquidity
57AbP4As48xY22MbqPZJxDPp98BGRUD7ZzrNbATrpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
3wLSMqYbKdTrkuUqbiR511rjAVCBSM4VJCz1iia3pump,ok,0,0,100,100,1,0,100,0.0,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
GFNQHAAo1j4cQ1YndybxBKNiXzCLMk69bGDADCVFpump,ok,0,0,86.048,97.04,759,0,100,6463.95,0,,0,0.0,unknown,0,753,Low Liquidity
4ytpZgVoNB66bFs6NRCUaAVsLdtYk2fHq4U92Jnjpump,ok,0,0,60.394,75.11,30335,0,100,62823.18,0,,1,57539681566346,unknown,0,1,
E6TcHMDKz8e2sVDfGNU9VmwawvKWBzaqLPAphRYapump,ok,0,0,100.0,100.0,3,0,0.0,0,0,,0,0.0,unknown,0,24600,Top 10 holders high ownership
DKfi7KWgXG2LbK3yTKgFtY9DPkX1CK9SqBNSYcCMpump,ok,0,0,100,100,21,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
8uB6uRF2vFg4PHrQopXwwATiGVVZDDT5kpoRJ4Jvpump,ok,0,0,96.047,98.06,1481,0,100,6041.53,0,,0,0.0,unknown,0,994,Low Liquidity
4sh67gb9P1upzR8GxRXLHgNdHWWDxucQ8oJD7De1pump,ok,0,0,81.837,93.99,1951,0,100,8161.62,0,,0,0.0,unknown,0,1,
DeTUi1JbC2q31jfR9Qc1zoJjaNFmw1hgWBXxGQKvpump,ok,0,0,98.814,99.84,582,0,100,4292.52,0,,0,0.0,unknown,0,923,Low Liquidity
ABX2n8BcRRZSM651FRELALrUaBw5JTQCrhbXgFD2pump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
H1hSjQXs9PHeRF2MsqDfzsAzJQcw9NR3UMjU5ipEpump,ok,0,0,95.876,99.6,578,0,100,4011.8,0,,0,0.0,unknown,0,808,Low Liquidity
oJ4EYgeDfviyFYDNmyXSjpMqjuXwq7wpGP1rm1Hpump,ok,0,0,92.557,96.92,1834,0,100,5349.57,0,,0,0.0,unknown,0,337,Low Liquidity
3cmy7z8vfGw7VnjNmn9i4qVW1FrPw3AuScFZjZsGpump,ok,0,0,93.681,96.41,2694,0,100,4622.92,0,,0,0.0,unknown,0,375,Low Liquidity
8wbsnpjmcAatYR4DhbvRNwJJCmN3NzgvDhQuYVJppump,ok,0,0,97.697,99.58,376,0,100,3694.54,0,,0,0.0,unknown,0,1209,Low Liquidity
D29DeYpFHBH9d95WusxPnbUoAdkfcNBz1fjh2ogBpump,ok,0,0,83.469,95.05,2089,0,100,4482.77,0,,0,0.0,unknown,0,528,Low Liquidity
8jeiV9KiMbsG5xG5oGAWJe2JPntfQC7nCz3wLJjQpump,ok,0,0,93.825,97.79,1455,0,100,5963.76,0,,0,0.0,unknown,0,425,Low Liquidity
GpLF6vGzZvn2ZPdVxP7m1LTuAndbiKrpAbnFNVSEpump,ok,0,0,82.64,90.21,3822,0,100,8935.13,0,,0,0.0,unknown,0,1,
G1FGtCYSAyvhVmDxNGNAU3tMmHgnbRrEKUPNuvT1pump,ok,0,0,100,100,6,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
DW2fhKZUGHXWc9Ze4tKGnEusQy6ChgWnRS41hurtpump,ok,0,0,77.615,91.9,1824,0,100,6545.51,0,,0,0.0,unknown,0,1,
2E39M7dCbfk7gxoSpPuLiVuEFmsBAKJ8EEjBr9nMpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
63MWJ3taxhAhYsQvvT84z7YXKhs2Cavz6xRXKgdspump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
6qD9C8t9qBKzAPYU41Z1GqPEzDuGMBQY4hvTh5xTpump,ok,0,0,100,100,2,0,100,9564.92,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
BAnWqQNquMtJCBVgu9xVWkHTmozWzHiLMMjtsco7pump,ok,0,0,85.844,97.47,1718,0,100,4899.51,0,,0,0.0,unknown,0,289,Low Liquidity
3fVTgzxrLBJm4vxbTHWK6LwgsgfuMaGhY8qwVjPKpump,ok,0,0,97.651,99.64,354,0,100,5560.87,0,,0,0.0,unknown,0,1208,Low Liquidity
CefZxozhhxK88XPJoeWBczYSaBPd35tsKnziTH6Cpump,ok,0,0,65.724,78.48,18937,0,100,24922.12,0,,0,0.0,unknown,0,1,
4HHeecDRA8rDkxjzyRn3QQwPEkxotZKKENJUFCsspump,ok,0,0,40.833,63.31,5718,0,100,23162.02,0,,0,0.0,unknown,0,1,
EYwekqw9wncwxwAD8tq3khcko17XN2eUYayM1xWCpump,ok,0,0,92.284,96.1,1740,0,100,6993.61,0,,0,0.0,unknown,0,386,Low Liquidity
EaeU6b94XAGnQ96EhGHHXC9XdKDu4nutzWArDsdFpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
D25BsvGPRaVNmPzucyAmt1YzE4R55m3ci1DVa9Ywpump,ok,0,0,97.888,99.12,665,0,100,3900.97,0,,0,0.0,unknown,0,1221,Low Liquidity
CZVy47wqDQ89qP3NwmxDxKXnt3RZwyduMLVM3tbbpump,ok,0,0,94.112,98.61,1632,0,100,9047.78,0,,0,0.0,unknown,0,1,
GeDgE8X11ZH4aWtBNrnJtALDkFHEoaNWWnLKHYW2pump,ok,0,0,99.969,100.0,10,0,0.0,0,0,,0,0.0,unknown,0,24597,Top 10 holders high ownership
B7sn8nJZtGSQzR7dUwSuLALGWMG16PmASRTqC2Pspump,ok,0,0,77.605,90.57,3183,0,100,5236.38,0,,0,0.0,unknown,0,376,Low Liquidity
7ay4X2zcHQRSSZd8NtzNwxqzLtwxoCCRnH2daWn3pump,ok,0,0,71.645,89.42,2362,0,100,7631.41,0,,0,0.0,unknown,0,1,
9aceZ8WkXuizzxB7ogvDVE16Ya925EvAixSn6swXpump,ok,0,0,100.0,100.0,3,0,0.0,0,0,,0,0.0,unknown,0,24599,Top 10 holders high ownership
24yg89wEw6toQVdmF5YaSYdN6QcrKSP6FAXuhbwJpump,ok,0,0,100,100,9,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
9qGKumCjK4iNuY4je1nxpt7xb3q7wBa2NZSzJRvEpump,ok,0,0,91.546,95.68,1303,0,100,5436.09,0,,0,0.0,unknown,0,710,Low Liquidity
AYUewvuRDDAHtuX3D6wEwHGCM2yhMiJFMYQgKvZnpump,ok,0,0,100,100,2,0,100,12160.81,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
8xPw94s4EXxmhUd6t8ddJ45a23f3f596Y9tbVe9zpump,ok,0,0,97.816,99.44,354,0,100,3727.51,0,,0,0.0,"{'name': 'Pump.Fun',",0,1117,Low Liquidity
EjTePVtuosSxn1bPbdk97WRZL7uVx6NYKDma6iMvpump,ok,0,0,85.852,95.84,3450,1,99.99,6920.11,0,,0,0.0,unknown,0,1,
4fbVLyJCj6Qaf9YgfjuV78C1mzmfv9eKzyxhxVQ7pump,ok,0,0,97.1,99.13,1241,0,100,3513.07,0,,0,0.0,unknown,0,990,Low Liquidity
Ck1wtSv9QEUJ4YuYwUUuBgSqPELJJ2HicJ4gT4ALpump,ok,0,0,98.783,99.6,1127,0,100,4284.27,0,,0,0.0,unknown,0,918,Low Liquidity
EojxybFU7aXXJuoRmnCLTzio1Wx44rA43aZd7o6Epump,ok,0,0,50.194,50.19,3,0,100,555.28,0,,0,0.0,"{'name': 'Pump.Fun',",0,2001,Copycat token
HEhASqptQ3BqRz3TFL2NHV2z1D98QF4Hms2vN5q1pump,ok,0,0,88.955,96.21,2297,0,100,5230.77,0,,0,0.0,unknown,0,765,Low Liquidity
FJr5FH4HEUjRWFmNiby8sqaMVmnAd6YvZGENJXkapump,ok,0,0,92.582,98.17,883,0,100,4731.18,0,,0,0.0,unknown,0,1437,Low Liquidity
CzZERqaniBNkqfJTvNM4TFe1z5SnKjBkc4n2ePZMpump,ok,0,0,98.282,99.81,234,0,100,3656.2,0,,0,0.0,unknown,0,1230,Low Liquidity
9Gtss9HWbJBX4bw2m1Hos6yggnAcZrUdQL6xwXrZpump,ok,0,0,97.606,98.77,1199,0,100,3605.12,0,,0,0.0,unknown,0,895,Low Liquidity
CnsuL8w7WJzfzBUqbkUqQpmLdEr9yLpY1BZ62X9xpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
Fm3UwnSNY1QzzkBA8i5vGT5oXik4DQe1ZiEUEw2Mpump,ok,0,0,99.336,99.75,258,0,100,3394.79,0,,0,0.0,unknown,0,1165,Low Liquidity
7sdEd9CBTH8yasfsSeUfVGmzu7ABJomKcBfeyTSCpump,ok,0,0,100.0,100.0,2,0,0.0,0,0,,0,0.0,unknown,0,24599,Top 10 holders high ownership
B6msm3392xeDmz9E4Yp7cJk2LpxxmiXBKDbcnhF2pump,ok,0,0,99.71,100.0,51,0,0.0,0.0,0,,0,0.0,unknown,0,36069,Large Amount of LP Unlocked
9BxKNP7sTHnT6HdFPDaWg6yXKZ9Uxm55Z8bBc3Dxpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
GySF9jZeKPriKih1rAew7EmbsboVYdUVEowfrVPppump,ok,0,0,100,100,2,0,100,3075.03,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
ETkibggUmzFDDbj1aaZJJ1o6ftoiJ69BcWh6mpfjpump,ok,0,0,74.82,93.06,4105,1,99.33,10521.24,0,,0,0.0,unknown,0,1,
4UvtzdxkXgii9fnnPhddiKHXoLbKHAmEtHLwas6Gpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
CapQVo8pgtkKAPkHG8LfMKR5cB48v7sRp7WouCm5pump,ok,0,0,98.319,99.17,438,0,100,4477.41,0,,0,0.0,unknown,0,834,Low Liquidity
JEAa68R1amaeCeM4vWbJv29FGaCUWBp3mYGY1sQRpump,ok,0,0,87.217,100.0,31,0,100,2215.33,0,,1,83811329580442,"{'name': 'Pump.Fun',",0,1,
8wXQXxZctmQd5QsmhHDypZ7heNS1Q7VHCNZe2ZyTpump,ok,0,0,98.897,99.71,682,0,100,3712.99,0,,0,0.0,unknown,0,1167,Low Liquidity
CxcUKZLneM34Cs8AApxsLJoM2kT6DtgLnYayYzdEpump,ok,0,0,98.872,99.78,154,0,100,3443.95,0,,0,0.0,unknown,0,1192,Low Liquidity
2vq5NXyXNzCQ5Q6qQXtndEo6CHQd3qnCcy7nTAZFpump,ok,0,0,100.0,100.0,2,0,0.0,0,0,,0,0.0,unknown,0,24600,Top 10 holders high ownership
2J5uSgqgarWoh7QDBmHSDA3d7UbfBKDZsdy1ypTSpump,ok,0,0,84.79,92.33,11096,0,100,11870.3,0,,0,0.0,unknown,0,501,Missing file metadata
HXjurDbokdosxsmVezh5XUJsCb9uRufvr3aXr4KLpump,ok,0,0,98.351,100.0,9,0,100,1.09,0,,0,0.0,unknown,0,78099,Mint Authority still enabled
4bqHju4gdAYukSYHZkNi5MNzneSqDkkonPRjNhLGpump,ok,0,0,99.247,99.86,402,0,100,3185.52,0,,0,0.0,unknown,0,1229,Low Liquidity
56sDqbDNaRwP6HK1o9wpYtzE5PAkNePsQe52oPx1pump,ok,0,0,69.735,86.6,7153,0,100,13832.06,0,,1,165956103805563,unknown,0,1,
5UBHWVnNp3EkVybEYgcmmKujEduMQj1jQFkn3CgJpump,ok,0,0,86.342,93.8,3941,0,100,6762.29,0,,0,0.0,unknown,0,1,
Hu9oBqAdSDu7ry77F49gT84rHfoHY8ZJxa6vJJUdpump,ok,0,0,94.308,97.7,738,0,100,3534.91,0,,0,0.0,unknown,0,994,Low Liquidity
3G6pL48hfKAkCGSmf2n9gUY7gBDX214keXJy6E3zpump,ok,0,0,88.138,93.44,6153,0,100,7955.11,0,,0,0.0,unknown,0,1,
2rp92hstqCHb6BFtEXeJbn2qYCgThiWAS2bctAdqpump,ok,0,0,94.068,100.0,45,0,100,32.48,0,,0,0.0,unknown,0,3088,Low Liquidity
Ep5tnKTSkLDeQ12ctS3RhQNcbcApkcyJcGPgHh4dpump,ok,0,0,28.695,64.83,6583,6,98.81,27030.83,0,,0,0.0,unknown,0,1,
7varXsxzia6s3fh16UbREcVKVvdrwQqLS7vm6ufapump,ok,0,0,97.693,99.78,365,0,100,4475.46,0,,0,0.0,unknown,0,1244,Low Liquidity
62jW3NU4EMYV4N8bxhdRFA6MUuwtZPDzbjBeDc2ypump,ok,0,0,94.408,96.86,2535,0,100,4929.96,0,,0,0.0,unknown,0,5,Low Liquidity
BqJyEmXDw6oGQLzHM6MsBZjpip6BRe1MyeZJAfK8pump,ok,0,0,90.027,95.51,3340,0,100,7570.08,0,,0,0.0,unknown,0,1,
ELNNMuvEt5heBUsKkgi6uzSFscPWfBWGJotGFAFdpump,ok,0,0,97.101,99.37,555,0,100,3380.23,0,,0,0.0,unknown,0,1171,Low Liquidity
BjAmkT3nMxDebVQbz48NBbtbeZNd92RjT3V1SFGzpump,ok,0,0,93.401,99.91,241,0,100,4536.57,0,,0,0.0,unknown,0,1051,Low Liquidity
87L6q4cArPNHFLsuzMD6J8j6jDVo2fcbdq8BD4yupump,ok,0,0,94.381,98.48,1461,0,100,8363.68,0,,0,0.0,unknown,0,471,Low Liquidity
3V42ddKaAwuEhSyHuGBBMxEorCRc3k9eTy2yYqA6pump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
5ojc3AtCfeq4K81jthxTiQ4HiLJD6Xw8rQU74LB6pump,ok,0,0,94.391,100.0,10,0,100,2132.71,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
D5ynAEUcd8TK8c6DcbN6A9oC1uGhCjgsUqKxWNHApump,ok,0,0,100,100,7,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
2zSKuz5fK1ysEzFDTMA994Dv2vaSAcoECqMaH4mwpump,ok,0,0,100,100,11,0,100,1921.17,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
GJxzVGRFoUor89keT1Amoi5LYV2FQXVf2VaqzMKapump,ok,0,0,82.109,94.84,567,1,94.57,4467.31,0,,0,0.0,unknown,0,518,Low Liquidity
J8LVXTpQtnPjUSvyEudWHbBL9sYnYCafHKuLM6Kspump,ok,0,0,100,100,2,0,100,3966.03,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
7Gse5Rt7zWP8Xs4NxQVdCgyUSepc8LDQEeRsmNH8pump,ok,0,0,94.852,98.71,1833,1,99.98,6718.12,0,,0,0.0,unknown,0,1,
Bo2CeDaNAW4pqf73H3p6DCQvFV1aaSquy55kPTGypump,ok,0,0,98.693,99.47,491,0,100,3414.06,0,,0,0.0,unknown,0,1206,Low Liquidity
HCgvhLRDFVQGdPz54P4QMHyLPqop8vcGjuPh4L9Bpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
CbMP7j1vCybSrVoBZGCWXMtjFdq6dHf6Y1Ave58jpump,ok,0,0,96.377,98.73,425,0,100,4975.34,0,,0,0.0,unknown,0,1196,Low Liquidity
75dqUyDn2t4gF7FeQoSntCygVGtzNSJCAawb128Upump,ok,0,0,88.959,95.18,1771,0,100,5442.21,0,,0,0.0,unknown,0,631,Low Liquidity
CpMTAqyMP4F3ybDsMFfQm5MqLr8uraF6e1E19BmUpump,ok,0,0,98.831,99.64,482,0,100,3168.57,0,,0,0.0,unknown,0,1238,Low Liquidity
HXeBwt7Pih23yh8BsmPKyBnTrmfCJPqWzJweUmqypump,ok,0,0,77.363,92.71,1900,0,100,7727.01,0,,1,2044009541668,"{'name': 'Pump.Fun',",0,1,
7VCTBTTy27dK6hi9xGVG3tmS99v9LyYGmnbCJBKnpump,ok,0,0,89.137,98.55,1140,0,100,5524.12,0,,0,0.0,unknown,0,745,Low Liquidity
6agxJ2Xcj1px7sUs1PZWVmdVDYy36m4nsMwAcj4Cpump,ok,0,0,95.576,98.47,498,0,100,3176.53,0,,0,0.0,unknown,0,1214,Low Liquidity
BdhskhNymvECsP3QqpTcyMBNrLmQLGS41Dez5aj9pump,ok,0,0,94.412,98.12,665,0,100,3652.03,0,,0,0.0,unknown,0,975,Low Liquidity
GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ok,0,0,38.32,81.5,129584,13,100,1388926.23,0,,1,1112408323410210,unknown,0,11357,Top 10 holders high ownership
W2V7FdzV5convBb2eVoCYFjyg3KW7KCLnMgWqDBpump,ok,0,0,99.113,99.9,109,0,100,3415.41,0,,0,0.0,unknown,0,1341,Low Liquidity
75zPoqrSMf45QbGxDPXWRmaGGSxyWBAPd31cKh3apump,ok,0,0,96.045,97.97,2456,0,100,4625.33,0,,0,0.0,unknown,0,516,Low Liquidity
D8kgv5BRyfxUgTJGhkPJcw1Neo1eaneENC5XxC99pump,ok,0,0,42.385,60.4,24375,0,100,51225.75,0,,0,0.0,unknown,0,1,
5d1dp72xQetmjtuhVzRwXPxAJcRz54skB7oiP6RNpump,ok,0,0,100,100,2,0,0.0,0,0,,0,0.0,unknown,0,26601,Top 10 holders high ownership
D64iG9igR1v1eUFfW6WeQSRZRGTPffy3ZV9BW4JUpump,ok,0,0,87.395,95.19,1233,0,100,5563.24,0,,0,0.0,unknown,0,531,Low Liquidity
CLfK5EiyZRQxf6jcNUPMapy5KjeqLLodVwtgMYyjpump,ok,0,0,99.963,100.0,3,0,100,2409.7,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
QTvCs9ejsz6kue2xqd7eTfjK4kosAM1Dr3VvLYXpump,ok,0,0,73.762,100.0,28,0,100,0.0,0,,0,0.0,unknown,0,3100,Low Liquidity
EMy5aQgfobdmPnWvMoqN7ArcVaoWXfE2vD2HtkaVpump,ok,0,0,77.21,100.0,54,0,100,1.3,0,,0,0.0,unknown,0,78100,Mint Authority still enabled
4N85aLJ65oNGQDgoY4qJ8taW7aaP49j7wdpGkkFTpump,ok,0,0,92.991,97.36,1343,0,100,3796.5,0,,0,0.0,unknown,0,828,Low Liquidity
BMH9PCU1PVtdZPet2Hmhkq6gP1R59GNLi9eVVcsVpump,ok,0,0,81.61,98.6,419,0,100,6134.43,0,,0,0.0,unknown,0,859,Low Liquidity
E6M3kFT7LyepyXpVSdZ46uQBoGJqDewZa5fECj4Epump,ok,0,0,96.85,98.87,625,0,100,6537.69,0,,0,0.0,unknown,0,1133,Low Liquidity
7PywoskpqgNTGEFVAqZLxgqriEL3wduQzAXo8R1Mpump,ok,0,0,100,100,1,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
GieqvcNRFJ1KRKyK2VrDWeCLa53TCh6fdtgF3Qc4pump,ok,0,0,89.764,97.24,1433,0,100,3875.5,0,,0,0.0,unknown,0,639,Low Liquidity
236kS8hYQbtyQPiR6LF3XH7pAiSu1L5YoFQQVXbRpump,ok,0,0,94.864,99.03,941,0,100,4534.17,0,,0,0.0,unknown,0,490,Low Liquidity
7LMF28hFiExWoMUw4SEvCWSBmYH4nn1ZyHKjvxDKpump,ok,0,0,95.726,98.02,907,0,100,3824.3,0,,0,0.0,unknown,0,985,Low Liquidity
2q1g6fV1zExqAFfynyF2ouGgXDgMXSvbu3CfhKyApump,ok,0,0,99.946,100.0,8,0,100,1923.57,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
HLd7d1fovMX3Ho9n9uGjkS5z3Vmu13CJpur5t4kpump,ok,0,0,100,100,2,0,100,1905.79,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
3W4r4x5T1Ai2bX9ytEyEKgsBKQMcsTzn3vbJr1qApump,ok,0,0,99.933,100.0,2,0,100,1598.75,0,,0,0.0,"{'name': 'Pump.Fun',",0,1,
8EqghJVSALugqbBXhJpYezjwQwf8s1GEwUuBieoopump,ok,0,0,100,100,3,0,0.0,0,0,,0,0.0,unknown,0,24601,Top 10 holders high ownership
FUGEBoyL5tpnMdHxHoeAU4QvYWabbD7826djUrHxpump,ok,0,0,81.344,95.84,1067,0,100,4804.29,0,,0,0.0,unknown,0,573,Low Liquidity
