mint,status,mint_auth_live,freeze_auth_live,top1_pct,top10_pct,total_holders,lp_providers,liquidity_usd,creator_tokens,insiders_detected,launchpad,rugged,score,risks
Hz1XePA2vukqFBcf9P7VJ3AsMKoTXyPn3s21dNvGrHnd,ok,0,0,50.0688,65.5484,4469,1,1872.86,,0,unknown,0,52227,Mint Authority still enabled|Low Liquidity|Fee config enabled|Mutable metadata
A6JVLMAjR1aeCfz3X2z4vVQ9GafYWVT75tC5V5qefja2,ok,0,0,56.8978,78.4315,5180,0,86.99,,0,unknown,0,29709,Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High holder correlation|Mutable metadata
BEgBsVSKJSxreiCE1XmWWq8arnwit7xDqQXSWYgay9xP,ok,0,0,16.7035,34.6247,18998,0,92777.85,,0,unknown,0,1,
EMAb1cexvwrMeViyYiK8941V7SGWiXsyhMREBcswggPw,ok,0,0,65.966,89.5187,3437,0,11791.53,,0,unknown,0,1,
Dnpy7ZkE1LvhyTC1hmTb8opJ6g9rgt2oRvN8z7y35WRJ,ok,0,0,69.6202,78.6592,7157,1,10184.82,,0,unknown,0,101,Mutable metadata
7cb67ev3jvBKaAH1tnVM8FL8WfQ96sa2TYByEXajqx8N,ok,0,0,24.7484,52.2046,11601,0,23728.64,,0,unknown,0,1,
31k88G5Mq7ptbRDf3AM13HAq6wRQHXHikR8hik7wPygk,ok,0,0,19.949,53.0577,35292,0,556244.42,,0,unknown,0,1113,High holder concentration|Mutable metadata
CyUgNnKPQLqFcheyGV8wmypnJqojA7NzsdJjTS4nUT2j,ok,0,0,26.2486,53.779,11881,0,55676.02,,0,unknown,0,1,
G8Vy25NzjRmuQtnN35xF7j3X2Z1TrV39XijZu8Mg4w8n,ok,0,0,28.8734,53.8559,18304,2,48671.94,,0,unknown,0,1,
9cX8hMxZ2vW7pxYEPf2G5UHrcmMx83iTgGcxwwRKdarq,ok,0,0,91.4288,95.2301,4228,1,9283.25,,0,unknown,0,1,
HfXLMuSCHvsuYHRLekyW88oiz1LJvRerKh4QH1y5f8xk,ok,0,0,78.7221,87.1405,9187,0,15846.4,,0,unknown,0,1,
9pPE1q9EW1bMQWbHmffrzUCfRr7S82UoxNUFfA6mAZC6,ok,0,0,25.604,47.1586,14450,3,35946.17,,0,unknown,0,101,Mutable metadata
EoJEyppNNpycP1ZoPnWq6cxwA7mSYpr9T1WXPFyjEzEy,ok,0,0,72.5876,98.6863,1706,0,2.17,,0,unknown,0,33309,Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Low amount of LP Providers|Mutable metadata
8Qrc2pf9p24NyJVG1FagnqJXwKw6h5L5McxnMfJoUxev,ok,0,0,58.762,74.0459,7605,0,15019.41,,0,unknown,0,1,
C8cNX2D1y3jqKpMFkQhP1gGbfvTEdeckZXLBKSN5z5KF,ok,0,0,24.4987,58.3409,31144,4,56349.84,,0,unknown,0,2450,Single holder ownership
t5cSTUSZzUAQXQKzQvhieFG4Hz4xC23z9du1Chp8gES,ok,0,0,58.4082,79.7128,8598,3,8665.58,,0,unknown,0,101,Mutable metadata
2ioyweEeV4xJCkFJvh868X9iP3L6Q31MVCawfbJLRTHq,ok,0,0,63.9266,78.2993,8069,1,18396.37,,0,unknown,0,1,
947tEoG318GUmyjVYhraNRvWpMX7fpBTDQFBoJvSkSG3,ok,0,0,17.1711,33.7827,58365,8,121814.92,,0,unknown,0,101,Mutable metadata
7EW2NTuQFYKVxF3WTA1L1v62pxB7RFYmVC7veGxNDFis,ok,0,0,81.0229,90.4476,2437,1,11278.3,,0,unknown,0,1,
2biAFVhHGr13P2wBKeRjnD1HUsBGFBvbHtMyooVZii7E,ok,0,0,73.3679,93.7433,1287,0,5571.64,,0,unknown,0,1,
6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU,ok,1,0,28.8149,81.4808,4970,10,171245.76,,0,unknown,0,68243,Mint Authority still enabled|Top 10 holders high ownership|Single holder ownership|Single holder ownership|High ownership|Missing file metadata|Mutable metadata
4cwVHQtwiK7r9aAUsu4cetk1JtLWPymopWcpTSsihCdL,ok,0,0,35.0176,84.7045,1928,0,0.0,,0,unknown,0,83943,Mint Authority still enabled|Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Single holder ownership|Low Liquidity|High ownership|Low amount of LP Providers|Mutable m
EEAy5QjPS5F3Jqqd51MYfHo8enAKtgFZxNnFjbeVpump,ok,0,0,86.5227,93.7446,5414,2,6929.07,,0,unknown,0,1,
CzkM8bzWFdXsjtZQnz2piTxJKPtJ5mfTL8S6sNZg7n7S,ok,0,0,69.4733,88.1393,7434,0,15460.17,,0,unknown,0,1,
AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR,ok,0,0,15.086,32.5233,70394,49,1074482.51,,0,unknown,0,101,Mutable metadata
9GnU66c8qtMmj8rZ481N8Ums1Zmqdv5HgtQJyRVXt8MS,ok,0,0,41.1814,67.5431,2500,0,3167.09,,0,unknown,0,1984,Low Liquidity|Mutable metadata
9EL3CHVQS3nwUFhyVT7AGbttRsbJ5UE8Qjnw5ZAtkUhr,ok,0,0,26.2544,74.8003,3938,1,12893.37,,0,unknown,0,2528,Single holder ownership
5RDHUiwLChkKfusxeu9kEDUtRfxsDWV8etoopnZMwVM7,ok,0,0,63.2875,76.2912,10255,1,10795.25,,0,unknown,0,101,Mutable metadata
FYa25XnBsXQXAdTnsyKBKd5gZ1VZhChBRF57CqfRxJZX,ok,0,0,31.8446,49.5271,21259,2,85736.06,,0,unknown,0,1,
PumPRGmZ56t3Vngxo6fCP7ZJQ14oUg3biKxXrEyQBSf,ok,0,0,75.2519,81.7779,7101,9,11934.38,,0,unknown,0,101,Mutable metadata
5LafQUrVco6o7KMz42eqVEJ9LW31StPyGjeeu5sKoMtA,ok,0,0,43.5484,57.683,250942,16,162916.95,,0,unknown,0,101,Mutable metadata
DM8YLBujra6arvKuZ23d4ukqLdzbiGuhyWM4dUZnTnFA,ok,0,0,14.5068,67.7676,205,0,75.45,,0,unknown,0,66073,Mint Authority still enabled|Large Amount of LP Unlocked|Low Liquidity|High holder concentration|Missing file metadata|Low amount of LP Providers
2kMpEJCZL8vEDZe7YPLMCS9Y3WKSAMedXBn7xHPvsWvi,ok,0,0,44.2965,48.7569,2288,9,123101.58,,0,unknown,0,201,Fee config enabled
isktkk27QaTpoRUhwwS5n9YUoYf8ydCuoTz5R2tFEKu,ok,1,1,70.0023,99.8176,1233,0,58.95,,0,unknown,0,117576,Mint Authority still enabled|Freeze Authority still enabled|Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Single holder ownership|Low Liquidity|High ownership|Mutab
pawSXHWsonrTey4SX7tz1fM9ksuLpE13Y54K57ym4Rg,ok,0,0,53.6027,65.4086,11542,0,9255.82,,1,unknown,0,101,Mutable metadata
EA4SyW5UDnntXwUyyogN9UgpLU4q71HWgjhJBFUHTqLY,ok,0,0,82.3571,90.3182,2250,0,2339.35,,0,unknown,0,1867,Low Liquidity|Mutable metadata
6wdbFQAxDVwUdJrZEnnzgPzsZ1NruvLhf9qCvmSD5DLX,ok,0,0,80.743,87.5731,3898,1,27835.65,,0,unknown,0,11000,Large Amount of LP Unlocked
Dso1bDeDjCQxTrWHqUUi63oBvV7Mdm6WaobLbQ7gnPQ,ok,0,0,80.3604,99.6727,50716,0,1860.15,,1,unknown,0,63780,Mint Authority still enabled|Large Amount of LP Unlocked|Low Liquidity|Mutable metadata
BqhNdGtS1Nqtzi2MvZ7G8NN1vRuHZ12UpHGJKe71e1JT,ok,0,0,64.9768,75.2558,6492,0,8608.82,,0,unknown,0,1,
F6ExBzKdLRcJkCAknQgfbhRXX78EhqoNxPnegJWPpump,ok,0,0,37.7097,54.7191,7817,1,22363.83,,1,unknown,0,1,
DTEqTxxGFn3SZ4C8tNP35X8iegCCgCBrX974WFSuYVZh,ok,0,0,57.5435,68.754,48366,0,21983.88,,0,unknown,0,1,
AeNg6DaCAjNpK7CvkSC6c9j5g8YFSp78aTQxejaNRNcz,ok,0,0,67.0227,82.4354,60523,1,2484.64,,0,unknown,0,1743,Low Liquidity
463SK47VkB7uE7XenTHKiVcMtxRsfNE2X4Q9wByaURVA,ok,0,0,6.5957,24.0781,15141,3,305970.86,,0,unknown,0,1,
E43qU77tnWDwN11o7TtaGMNpxCAqz8RZEZ7PcTCUXSim,ok,0,0,54.4722,69.4398,13368,4,37303.8,,1,unknown,0,101,Mutable metadata
5LwseQRo8fsz4S3y7jbqqe5C7tZTz5PwhXNCHj13jLBi,ok,0,0,24.5648,37.7886,32068,2,35743.62,,0,unknown,0,1,
fuseYvhNJbSzdDByyTCrLcogsoNwAviB1WeewhbqgFc,ok,0,0,74.0258,97.6276,967,0,0,,0,unknown,0,71841,Mint Authority still enabled|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
EZGvDFqrMSAxTt3Ud2bcguASaPKwGExiDzHVLqT3STZm,ok,0,0,63.3733,85.3687,1316,1,1565.48,1,0,unknown,0,2297,Low Liquidity
7unYePWUHcpB28cnS65TpqT2qqmZaftRz9QABkdR8yN7,ok,0,0,56.8243,85.5118,15267,1,12697.99,,0,unknown,0,1,
HnKkzR1YtFbUUxM6g3iVRS2RY68KHhGV7bNdfF1GCsJB,ok,0,0,12.7846,42.3522,32607,4,59199.02,,0,unknown,0,1,
ppVT3Vqb323UBEW3QuTvdNCpQm1spEZM8Bt1tv9WALW,ok,0,0,48.9127,61.0786,6317,3,20566.56,,0,unknown,0,101,Mutable metadata
GKZbA2gDzw3MoxbfRsnrJTNi5uBDrnrz9bq1pNnx6kv,ok,0,0,59.2894,70.2896,7581,0,6663.23,,1,unknown,0,1,
xABfKiG2KCHi6keTeLycW1iK7B52wJmchSWXu3YrsDp,ok,0,0,66.7183,90.2281,8052,4,13869.2,,0,unknown,0,101,Mutable metadata
5doZSgpsKVJk9u58hsmDsq8N6oNtELvsycoFJ42P327p,ok,0,0,85.5272,90.4123,6431,0,12041.2,,1,unknown,0,101,Mutable metadata
CKiW2P4zngHa6fiPhMJGGhgDZm638dWotxkzgi8PsDxf,ok,0,0,67.3346,75.5458,5201,0,9400.25,,0,unknown,0,1,
FLUXBmPhT3Fd1EDVFdg46YREqHBeNypn1h4EbnTzWERX,ok,0,0,19.9476,68.4373,52473,31,7539988518.24,,0,unknown,0,101,Mutable metadata
H1G6sZ1WDoMmMCFqBKAbg9gkQPCo1sKQtaJWz9dHmqZr,ok,0,0,37.5322,73.2271,29809,0,704.38,,0,unknown,0,7425,Single holder ownership|Low Liquidity|High holder concentration
4h49hPGphLNJNDRyiBwzvKoasR3rw1WJCEv19PhUbSS4,ok,0,0,97.7136,99.4631,1134,1,14840.52,,0,unknown,0,32345,Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|High ownership|Mutable metadata
9tnkusLJaycWpkzojAk5jmxkdkxBHRkFNVSsa7tPUgLb,ok,0,0,62.0614,69.6236,55586,1,10312.76,,0,unknown,0,1,
8m9fjYycXAFva1kScttQgsESVZT7yELhjZASqfHBuMa5,ok,0,0,59.9216,77.1688,9429,1,7358.91,,0,unknown,0,1,
2zE5rJ2ctXMz9hVbk1AvJa78X7mh3kuR728SNzGXTEeu,ok,0,0,77.929,87.668,2570,0,4751.47,,0,unknown,0,913,Low Liquidity
edge86g9cVz87xcpKpy3J77vbp4wYd9idEV562CCntt,ok,0,0,32.2059,89.9577,3366,20,55772.94,,0,unknown,0,73902,Mint Authority still enabled|Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|High ownership|Mutable metadata
6Hfwp6Fht1pEtusLsDqKuovBisPbFVoA7jZQYeK1aMmG,ok,0,0,73.8218,90.9903,1846,0,5653.19,,1,unknown,0,889,Low Liquidity
A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ,ok,0,0,32.0653,53.105,106170,5,120301.81,,0,unknown,0,1,
HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,ok,1,1,,,,0,0,,0,,0,1,
3tS6fbLh2P8tzxXuqCiHZpZhsxJpmrR3Xb9psmypnp69,ok,0,0,45.4656,62.892,13034,4,18570.12,,0,unknown,0,1,
fESbUKjuMY6jzDH9VP8cy4p3pu2q5W2rK2XghVfNseP,ok,0,0,64.7658,80.2159,19220,0,40050.39,,0,unknown,0,1,
