address,exists,owner_prog,acct_type,mint_auth,freeze_auth,supply,decimals,token2022_ext
FbgJTPCv6Ad5UZ7Pv2EwyQGAjr4Zed99rXp6V44dWVhc,1,METEORA_DLMM,,0,0,,,
FbgJxKXtQbRyWP4N5uRFELY4ya4g72WFzdkd8eRZpump,1,SPL_TOKEN,mint,0,0,997126261292422,6,
FbgfijKhbyaP4BxKTPAZTTzHwhBEpMf9SqfAxxWwNwxr,1,SPL_TOKEN,mint,0,0,8683783260827,6,
FbhRkVeyvkvFENskJ4gem28qZdUrvdGJzmc46CxzraBU,1,SPL_TOKEN,mint,0,1,100000000000000000,8,
FbhbqKJN4BfVgiux8K72WMw6zXgKbR8smex1iZci4HMe,1,RAYDIUM_AMM,,0,0,,,
FbiRKXerMqsrbK3dgB97pxV4d9sWtsHmtTRKnffqpump,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
FbiyaHbr7SkSuTFwiUM3BVfKfAxMBh2s7XjB1ZZjUo1j,1,METEORA_DLMM,,0,0,,,
Fbj9nVyyS6qQEGxQMchZGwDtqjYHAepG6s5e63m5qffQ,1,RAYDIUM_AMM,,0,0,,,
FbjMuvDLv7YTaEqbz3ZLvC11KeQWoc4PWHwft8DeSWzT,1,SPL_TOKEN,mint,0,0,695640768153496180,9,
FbjWv8un1PaRkrQBeqdeNSsutrNj3BjkzDHYvsCYxvGA,1,METEORA_DLMM,,0,0,,,
Fbjr5fFhxmXKSB25zr4Yvz5gkofdgh9qwnhs27p7Djg3,1,SPL_TOKEN,mint,1,1,10000385492912336092,6,
FbjsiRfXc3ZtJBwQcNAefgwQLfcUUEnJiZr2rb2R7Aaq,1,ORCA_WHIRLPOOL,,0,0,,,
FbkX1h2YTs171cEMa4GrV7XbAiQt5zSmV2CjfYWxXJDP,1,METEORA_DLMM,,0,0,,,
FbkZCzmkbt7tG9d2cBvNLTsqeS37RX7JkvaqPKGRHc7W,1,RAYDIUM_AMM,,0,0,,,
Fbkhq7etJUtEvEhWKFRsWQfvZUK7AKHkjR4QGYgEpU3S,1,RAYDIUM_AMM,,0,0,,,
FbksEZd6ne4b5wRY1Ryj7Kvza7e3ryS3ireB3umtpump,1,TOKEN_2022,mint,0,0,1000000000000000,6,metadataPointer|tokenMetadata
FbmHSUGVnb8pQ4Qfwj7hPUDUs7SwYBF7J3YqfcSerBcK,1,RAYDIUM_AMM,,0,0,,,
FbmrmLxqFUa3Si1624MtrSzJSU84KqUQnUcjkKfyNxLg,1,SPL_TOKEN,mint,0,0,63227712549,6,
FbnPTaBKKc5MN6GZZ3xvNf6xdmhsEmLdJhEk6Mpyecu4,1,Eo7WjKq67rjJ,,0,0,,,
Fbox57wnTk34AdRFzMQN7ACzHHREQbJAqBwzvE4HdEbR,1,METEORA_DLMM,,0,0,,,
Fboy3ASw84hkxqwck3j3RBkkFcD9n1RQ6g6DxtzXEYFC,1,ORCA_WHIRLPOOL,,0,0,,,
Fbozb8SeDSHg8jq6v2aXLBAxPBcZ5ezfi8xHoeQz3bpw,1,METEORA_DLMM,,0,0,,,
FbpPPrn816SUtmRTGoQryo1fKVVjUjVpW6K2x28wf7bN,1,SPL_TOKEN,mint,0,0,994443153337173197,9,
FbrHQK7Zn1U3hVMsQjisB7MDpiKazZhTbTPPfosAgZ9D,1,RAYDIUM_AMM,,0,0,,,
FbrNvpmv4DUSfdAdSsi5A6EVU8eJAJsCsjEioAGpsebE,1,RAYDIUM_AMM,,0,0,,,
FbtRb4zF2u52FSnjLB79yRg73hbMVgSw9rC897shqzb4,1,SPL_TOKEN,mint,0,0,2288763958436089,9,
FbuXUtHRYX3ihF4DjxvPbXGCzYaxZk4gL9vgMyUoocWr,1,METEORA_DLMM,,0,0,,,
FbvcZPA83hBZr5vRm8mTcpuHTi7EGnbUqrmr8uHcTuPX,1,METEORA_DLMM,,0,0,,,
FbvekQxrd2mucLAmmQXQJJPKNwydbaz6gcx4KRPy4PnA,1,SPL_TOKEN,account,0,0,,,
FbvgiaykKLjFnnSoDzt8ANRkCzKMbqofGt78M2B8PMuE,1,SPL_TOKEN,mint,0,0,340240130256705,6,
FbvoNxSK7tcWhgk8B57DLYWEfLagZN2qBnaUDNi18ZAc,1,SPL_TOKEN,mint,0,0,10663407821,3,
Fbw3oceoojwrAo3v8RYwEjypdpVJ8iNZ6P3jPDAu4ST,1,METEORA_DLMM,,0,0,,,
FbwCDNXcfMJzZ7AeT9YJcyQTJgKQPbHfHN1iAqJgKcPX,1,METEORA_DLMM,,0,0,,,
FbwLhZM7EGw3JF6NmM4b4UJpRXGmuWYee2MnzZD8Jrze,1,RAYDIUM_AMM,,0,0,,,
Fbxq7zj6eP5YvXjuZZsnTnvbLPrtaDHySwrq4yw86fiM,1,RAYDIUM_AMM,,0,0,,,
FbyF62A69XPrTKLL7QVdZ1L5dPKR2kfrRh8npX7Gpump,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
FbzHt7rVWboPyzFJzzqfLNqx8JRAR9GetRXtP3EmPD17,1,RAYDIUM_AMM,,0,0,,,
FbzSTHbWADEUd132pfD7LLELL18272i84cjTkWS2Sf4u,1,RAYDIUM_AMM,,0,0,,,
FbziCBuVZSPUuTf7AD9gNpxoKomiLvdHpvG2jZhuhJg6,1,METEORA_DLMM,,0,0,,,
Fbzt3k1umhQzXaiMY7sziRChGUTaw2c83R2Kyp7kLQRP,1,SPL_TOKEN,mint,0,0,999717193930519198,9,
Fc1Cc9eQ4gWCrRE3mt9ct7Hprucdm87AjSiDghebB412,1,RAYDIUM_AMM,,0,0,,,
Fc1b7ji7msqSNMUHzZwH4bJXvpuhu9sL6Rq7zTuxmB52,1,RAYDIUM_AMM,,0,0,,,
Fc21ZKrPDyVQGCGLk9pd45U2C6jveFcipdq3owB47XX1,1,SPL_TOKEN,mint,0,0,403235369718090967,9,
Fc2JNk4qSkTs65pXNSAUfnAvrew9NXaTE7dZPXrC8GoQ,1,METEORA_DLMM,,0,0,,,
Fc2mLTcHHiDeGobghFTdSgfnuFRscx5G7E8TvrPF8r1r,1,Eo7WjKq67rjJ,,0,0,,,
Fc2mUBTktthHaT5xUwcp6dEVd7jxkZGYiNLffdVyjRxx,1,Eo7WjKq67rjJ,,0,0,,,
Fc3AWzs2CtECsMoez6GMbpPqR7XjQw8vYZY2zHD2RHvF,1,RAYDIUM_AMM,,0,0,,,
Fc4SnM9hWMZBBRYaKu9yKyuvmJ6oheLi3vVAKiMQVscc,1,SPL_TOKEN,mint,1,1,9483850430713224404,6,
Fc4tasPkcU8E6gYMvKgvGahwasjKNcd4fMTE9QNhc79Z,1,SPL_TOKEN,mint,0,0,773674442348662,6,
Fc5Ykip7bRRnr1SWWMV1G3HnVAoLXUSgjVkiWd9B3s6Y,1,RAYDIUM_AMM,,0,0,,,
Fc6JfSDU15ZqZbSKE58AekDwyFSCkMmTsx3w2ZxEudC1,1,Eo7WjKq67rjJ,,0,0,,,
Fc6WcQTtk99HMDxoQeszav5DgECp7ydndbHiw8UN1rqg,1,ORCA_WHIRLPOOL,,0,0,,,
Fc7UBxyfWUf89ArAwNrAWQJg7kqj6r2c1D3ASmr9haTZ,1,SPL_TOKEN,mint,0,0,59081761,3,
Fc8tnLTMaZaktR9xXGCEP9zemEScvGNUQVUMdmjrsikM,1,SPL_TOKEN,mint,0,0,799827682492908448,9,
Fc9B7BLCkJSAw5e3ffWcKgmwDUQfRqG5yF8D1Gh93Mjj,1,Eo7WjKq67rjJ,,0,0,,,
Fc9MGSWLtczsMPU5JyCw7ErrhKf4XYRmmGgeXJeF28Pb,1,SPL_TOKEN,mint,0,0,7351217644387,6,
Fc9hq3bJsBgTVy8WQexv2VWTbTAojJyUSfgjjg1fpQPa,1,METEORA_DLMM,,0,0,,,
FcAnrUa1qtufXqj9vAwWmxZS4yWy72MvBdSw8TAVSDq3,1,SPL_TOKEN,mint,0,0,995428606980613,6,
FcC4UfHpzoLLG3TFzKWyGWugpn1p6Q2aPLZPDV4P5CuB,1,METEORA_DLMM,,0,0,,,
FcCMYfk2bjKb1ipnxeHszqxgUarM4V45UQkCLKjDjC6c,1,RAYDIUM_AMM,,0,0,,,
FcCsF267kgFpd4xMwTcUW2K8aaiefKRsnmYsF6h1TBsk,1,RAYDIUM_AMM,,0,0,,,
FcDEwLixFocdzK2LwMsZ1y5DnaytKPckx5AZmX9QZC3R,1,RAYDIUM_AMM,,0,0,,,
FcDYcrBD4fKiX8Y6pCZECa4hUVYDXVVq7kh8RFoEPUBB,1,RAYDIUM_AMM,,0,0,,,
FcEbzrhrq4EvkPxtaj5zVo4CqBKuqadjbbHxFxK3pump,1,TOKEN_2022,mint,0,0,1000000000000000,6,metadataPointer|tokenMetadata
FcEezU9ahJpDpzdW9hVxMTTg1pZ796NxscJg7whuUnze,1,RAYDIUM_AMM,,0,0,,,
FcEro2uFpHcb7Z785CBs6q12KMJqUJKa8VTXPi4TTBMf,1,9W959DqEETiG,,0,0,,,
FcFas5nzJyCH9VGVjCbAvdis7F5t311MdYH1u2XBMSYC,1,METEORA_DLMM,,0,0,,,
FcGaRzxHZKbuoeNaxNYP6EkxPRRrgCrwWkJjfuaEFWM3,1,RAYDIUM_AMM,,0,0,,,
FcGwQqx5UBQYc7kgHWvFP1HWJ3S4YCFmwFmbTy1Xpump,1,SPL_TOKEN,mint,0,0,997888800357979,6,
FcGxtA2bWQb2HrpjGjFnL6na58BA9PADeCUfzYWN9eZv,1,RAYDIUM_AMM,,0,0,,,
FcHTTzUn5cN9WYFbwBZzicNARAt1tygeTUhjuWrEeSR2,1,METEORA_DLMM,,0,0,,,
FcHtP6eciUbiCt7RUR5Z8SFS5bkmxudETMHyuhibJ9cT,1,Eo7WjKq67rjJ,,0,0,,,
FcHwsKxC8nuQCCWG3YGtGebaCDchpZ6T1xbDgwfapump,1,SPL_TOKEN,mint,0,0,998672697001239,6,
FcJihFP9V9cbtYbQEGhPCsMa6Wgh84mZ8cAxPjXBvwWW,1,RAYDIUM_AMM,,0,0,,,
FcJni2ZpCGTWX8qkQkUXfkN5HzqFyGYJg7SLRSne7dzJ,1,ORCA_WHIRLPOOL,,0,0,,,
FcJsxYAVsdVtcuk7u6cY5pdy83u8ypK3nUY13y1Stiqq,1,Eo7WjKq67rjJ,,0,0,,,
FcK6iWqN4tJ7Y9fgGBFDWQrFMZ4WBB2cHEcRGJc5vw7G,1,METEORA_DLMM,,0,0,,,
FcKKFur5ohGo3xBYRgzyKu6LNseTUqnMLCLuP5sDvPHv,1,ORCA_WHIRLPOOL,,0,0,,,
FcLEhmw7ZqKeXnRN3ZF2QbU7gqsvQhQLsPPfrRf4uU8d,1,RAYDIUM_AMM,,0,0,,,
FcLYnMTKBDS5kTWgnjL6NsmfPqxs8pJqZsiwskRcjupx,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
FcN1B1ECQVeStp2p81RgwVQ5xSNKx4cutTGceM1n7eq2,1,Eo7WjKq67rjJ,,0,0,,,
FcPCh8KuFuwfYYBwEST7fpH3mBEBW162FMxic3Sspump,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
FcQFVnrXGqQ74x7ckW1CwHYQvwfM3PqKci5njBmC1n1h,1,SPL_TOKEN,mint,0,0,65698805152452653,9,
FcQdjgYCbDXFanuNaaTWsXPtthuJHeui8uHNVcGFTyZu,1,RAYDIUM_AMM,,0,0,,,
FcQgLPaCBUS2ZAJGXbkB2K4MZRJP41U437je2AyuUqDC,1,SPL_TOKEN,mint,0,1,5745272503361,6,
FcQjxHXfra6bX2sxUVYRv2jckFABv4Bu4N5akV16gfvf,1,METEORA_DLMM,,0,0,,,
FcR5dqwK1o8TCjqXRDpycoUWiBvt8Z6KDcaMh5zPNEkD,1,METEORA_DLMM,,0,0,,,
FcRVkPYSJXo3BqiJc7dL9UhTnDzqbkyoWqmFz4d2LNCu,1,RAYDIUM_AMM,,0,0,,,
FcRXpCxuUu5KYDWg3ycSSwqewfyc3h5bvwqRkHyT2rp2,1,METEORA_DLMM,,0,0,,,
FcScaNdN3TRPMwcgqHj1E5GuEh1rNesBGVN5WtZuad1z,1,SPL_TOKEN,mint,0,0,848499390747877147,9,
FcTADHBSzMfTL2NrC8S8AgN3tVcUSXe5XP1EFwzwFP7k,1,METEORA_DLMM,,0,0,,,
FcTJhSqMtvhYVeQeAkUyzeozzPSvynobXgHAYriJf9w4,1,RAYDIUM_AMM,,0,0,,,
FcTNFmknmKXbaY36vS4nQycCkdtkNhajoUVguvQEpump,1,SPL_TOKEN,mint,0,0,996561503599959,6,
FcTQLH1TBnxpBMKgSgVeswY8SCRv4B28nMKF88jWpump,1,SPL_TOKEN,mint,0,0,998232610432720,6,
FcUyoMJUWcarSr4od6sWuG6vmWJWRuUvTppm8WR1E1k2,1,SPL_TOKEN,mint,0,0,786028929056,6,
FcVddTQwJ8MJb1yiPAHhT37ccMv5TLeHqet835FPUA19,1,METEORA_DLMM,,0,0,,,
FcWFHNjmvFyK31JFBFs6mqdXi912bVFgQ7qCBHZ3RopA,1,RAYDIUM_AMM,,0,0,,,
FcWTRMjoL6YbN94L52tyocNRNycqd8cJCwULFQ1swLgW,1,METEORA_DLMM,,0,0,,,
FcWnqWAeBRYPeFCw3B61VYrDezFkZwvjjvbfpziv4wMS,1,RAYDIUM_AMM,,0,0,,,
FcX5vTQeSv7qehZknmaaTvX84p2dDS7UMJWpEEU7mm9y,1,RAYDIUM_AMM,,0,0,,,
FcaABuCH22aUZDJ1Ut2CjgLXYrL3rtuVzzG2oZNehKfE,1,METEORA_DLMM,,0,0,,,
FcauiJCkNACfSrnHhqTpYS6RBEB3hJAqzYC7yEKZjNNV,1,RAYDIUM_AMM,,0,0,,,
FcbtU4xD6aAM4akGuWqehCpYz2e51jBisFWJ4fS244EF,1,SPL_TOKEN,mint,1,0,692816747190643784,9,
Fcc9VgmUHZoGewBqj7PfwagjRkLXUjUniD3wRErMm9XV,1,SPL_TOKEN,mint,0,0,4199088299804833,1,
FccXvrD4RwLTx1xci4FEAvkmFcsgpB1KCwmELejtr2yj,1,SPL_TOKEN,mint,0,0,1053705151978,6,
FccYubtc4FhZCbKu6qmi1ZYLi721VdnMVKprsvrvEXHX,1,RAYDIUM_AMM,,0,0,,,
Fcciufsg6qRsj4DAWrUrnouAe69SXR2hF2Z7Upk5SiZp,1,ORCA_WHIRLPOOL,,0,0,,,
Fcd3HUszeDzboNVGcFdGhvc6wFLZg57c3C9rMVnQEbnF,1,METEORA_DLMM,,0,0,,,
FcdTwrqev3GKTci3qsvQgywokekssDzrVEPaRWz1TiPU,1,RAYDIUM_AMM,,0,0,,,
FcdxqNiKUqcFRLA6HARGN6EqjPKGvVedDo3bUbHBeLK1,1,METEORA_DLMM,,0,0,,,
Fce78ZVFEyEPEconSwropMiJ36okR1bKRPBJ3G727ewt,1,SPL_TOKEN,mint,0,0,991942013819430585,9,
FceCMfSTJPMU8FMt3LtZnNgvPNnoyEAir59gG1fB6XW4,1,SPL_TOKEN,mint,0,0,981480842134848,6,
FceQtu5wzrDwkCKGyC21qcJjmKiPz8vjv9DYjG2V1J6J,1,METEORA_DLMM,,0,0,,,
FcfMbwy4irpkDCP794onMFi3b4YTizmuKKU3upPP8d2B,1,SPL_TOKEN,mint,1,1,8851291339594755666,6,
FcgVmW3cdSV9GJ6xJasjQnKvBc1fGUH6rkPTWnhfiGk5,1,ORCA_WHIRLPOOL,,0,0,,,
FcgmHM5DoQBVGEhfCnSAJFSMnkcQ1RJvGwhNuDv7pump,1,SPL_TOKEN,mint,0,0,998066438947697,6,
FcgpKqzjGjojacpyLKaVDupn2eGuUoXEA8MRVdPvYF4b,1,ORCA_WHIRLPOOL,,0,0,,,
Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP,1,SPL_TOKEN,mint,0,0,996013291018392056,9,
Fchm8oWXtHnLZmozDbCPrfVHg4P4B7ciduP98DMJCS3v,1,METEORA_DLMM,,0,0,,,
FchxhXAa7xFZbqERp3WhnQMvGHKnPrvdfa7HMeGBHwSM,1,RAYDIUM_AMM,,0,0,,,
FciGvHj9FjgSGgCBF1b9HY814FM9D28NijDd5SJrKvPo,1,SPL_TOKEN,mint,0,0,56464746177,6,
FcjHCHGtji7EAi3aVEZSXzrMGzDayeRv6u8EY9Gxy54i,1,Eo7WjKq67rjJ,,0,0,,,
FcjZ8Qb3bjah8HgD2u2NbtuyyTTtKpe8Lhf3KBBJbC5A,1,SPL_TOKEN,mint,1,1,995776874550084650,6,
FcjjezXg8afwpVWxdVcXALLkqSXAAoGLuWaS6LmtNoZG,1,METEORA_DLMM,,0,0,,,
Fcmbv4yVsAsENu8uUhdrhkh62NBnS44Fo1hpZsddUYdH,1,ORCA_WHIRLPOOL,,0,0,,,
FcpeGHBBpMrgdaiPT6LJNSxBE8Y5u8BDb62CrFVyWNDD,1,SPL_TOKEN,mint,0,0,999819251713843786,9,
FcpphvT5xHnZE9JscoL9UZYf4HT6xonhqxnEPau4Ja7P,1,SPL_TOKEN,mint,1,1,5295306015352855512,6,
FcqpuLEhZ7MXASGMYBdNezkNPV6s1dU5gVjwscjJZepn,1,SPL_TOKEN,mint,1,1,6963,0,
Fcs9HXGxR8289MSoWV61C2VtWYc3uwuW97fYGBC94qp,1,METEORA_DLMM,,0,0,,,
FcsowCGAq5GwxpTnTH6o4AtNwiudp1PgrYe1EERAVfCL,1,SPL_TOKEN,mint,0,0,6777312527963,6,
Fcu4nCBEFBYi819j4WyrDyjfrVPSxRHmnGQANYMQBKnv,1,METEORA_DLMM,,0,0,,,
FcuDtaWpQE11DiJqVLr67kFcdcFFmbvC3VT5XCm1u5QF,1,SPL_TOKEN,mint,0,0,1977644460135528,6,
FcuQPrM3KhwEKzr7ppjBCAkg1Uhr7cxFEiKRYX1ipump,1,SPL_TOKEN,mint,0,0,994230084997762,6,
FcuahkZDzuWiWnNvwvERSXKuBxc5963AoanHp3WbcGGw,1,SPL_TOKEN,mint,0,0,974690460910234,6,
Fcuqm3ctSw1vxUX1i6625RYZF3EBUfnz3SXuTS6hPCyU,1,RAYDIUM_AMM,,0,0,,,
Fcv9cEoxsy4nhQfTy7swAjMAzc7sJNwLncHk35ZCg7qf,1,RAYDIUM_AMM,,0,0,,,
Fcvn3f5BTChSH53ixtURMmF5Vqj9yGsSYrRjFkf3wCX2,1,SPL_TOKEN,mint,0,0,996423140716246528,9,
FcvqdquYtbLXMq2f1WMdFTgyfDzidKwRG8hpUN7Bsjdc,1,Eo7WjKq67rjJ,,0,0,,,
Fcw6Lpta9HG8a7QHZb9jSVw7AL5YF9GuA3Myd5RSvmj9,1,RAYDIUM_AMM,,0,0,,,
FcwpBruG1HjHpiMs43peR9RQQfKgXxUpPBk7ZwxUa8Jg,1,METEORA_DLMM,,0,0,,,
FcxQAidd8f1kcgnwYu4W4bpGU2Czns1fn9haqWnvJXNg,1,ORCA_WHIRLPOOL,,0,0,,,
FcyYghrXpuzhw5pqVrcJdvxREjGjS2GL7QX64Ec48GPa,1,METEORA_DLMM,,0,0,,,
FczPTqeVGzJt9kFYXSRgD7TqrUQBfYnCNcCdi5MGdaBJ,1,ORCA_WHIRLPOOL,,0,0,,,
Fd3CLnbBvTuBFj5JYxKjiRyHFxjq6ScigWpF8mxBoJtM,1,RAYDIUM_AMM,,0,0,,,
Fd3KYk8Mcpy2YoA77xejjw6tfDEu22gvNFTyUAnE7hWF,1,SPL_TOKEN,mint,1,0,6558,0,
Fd3TWv9QwpzUsXx5RUjyRxBtaNwu3x1z4XKsNZfwvb2R,1,METEORA_DLMM,,0,0,,,
Fd41oDNyu3EwGPJDBMaqCH2LFxbei685cb4SHrFeg3eo,1,RAYDIUM_AMM,,0,0,,,
Fd4EG3GjydzT4ZTyy29hUNRkVD9KcXHvFawhorEv6F6V,1,Eo7WjKq67rjJ,,0,0,,,
Fd4t7UcvcdkPz1yNbLbURfVfSjvpmiJqENKvZku7QsKm,1,METEORA_DLMM,,0,0,,,
Fd4y6UKaSdAiX3ri8QpKT6MePsWEjNEX6nUmp87sws4V,1,RAYDIUM_AMM,,0,0,,,
Fd5qpKbMo7qYTfMDnXF1BY2JBWfBwG4rNp6KDhUg4Gcb,1,RAYDIUM_AMM,,0,0,,,
Fd5yEYw2aUGavYvfKBZwGzUHnePVKwxXSZuVDVGgNSsw,1,RAYDIUM_AMM,,0,0,,,
Fd6RigmEDXBG3GBWZPwY4We9nEDBpCVd1TzqQ35fmdob,1,RAYDIUM_AMM,,0,0,,,
Fd6W4qdiRZ6TkYTKUpZS97HvutLGQ6cJcentgBtUZVan,1,RAYDIUM_AMM,,0,0,,,
Fd7P5dk2NuZBdb1ctVTDHi6sByTAUTtzihC2TALfG7hb,1,Eo7WjKq67rjJ,,0,0,,,
Fd7Q8W7k7bbbmuYd66H7h2PMRNGnyUAJewRhoYuWJyzQ,1,RAYDIUM_AMM,,0,0,,,
Fd7Udr2wr7Htscuv2WvysCUna4NC2UjgVXjeY5htMqwe,1,pfeeUxB6jkeY,,0,0,,,
Fd7eEiaC5xzMTJ1mhjBBdepyCDxq84kdKmvXrr58HSED,1,RAYDIUM_AMM,,0,0,,,
Fd8VzuWtiYkfE6D3kXbW7uaYwqees2d2G1NeiK8TiA27,1,RAYDIUM_CPMM,,0,0,,,
Fd8m4HHL7YfzvVvrRTy3yThzP5LwDqRx1tmvcEE6ASbN,1,METEORA_DLMM,,0,0,,,
Fd8xyHHRjTvxfZrBirb6MaxSmrZYw99gRSqFUKdFwFvw,1,SPL_TOKEN,mint,1,0,9400211,9,
Fd9EEpzzAztmYxQQEvDEnhanKtnkLX59ZRcUCtdtQqxU,1,METEORA_DLMM,,0,0,,,
Fd9sAJTHQnUKw9oPLS1CXiXNeEEjsEKAbLtgNtufyJyX,1,METEORA_DLMM,,0,0,,,
FdB24BL81hKbkUzyaj8asbsW896BBBVsshDEQrZXJx45,1,RAYDIUM_AMM,,0,0,,,
FdDEakNRY4k3orJuBXUcm9VkcXd8YXVPjuG5WuRN2tWH,1,SPL_TOKEN,mint,0,0,12099648281710236,4,
FdECY8vS1oDFkSD3sockBvM5QdbKAnuzvLNj3Xwgc5x6,1,METEORA_DLMM,,0,0,,,
FdEr7yzK2ah8afWyRwqH3W5pS8DwbmhEJ1kGWU1gCGFX,1,METEORA_DLMM,,0,0,,,
FdFXQjDXwSfr318LGYssRvVDJtX7Gp79j8Py5MKqrALt,1,METEORA_DLMM,,0,0,,,
FdFqHtZKg9kBonofBKpxmNehnzXjL9q1T2mfxuC4Kvzz,1,RAYDIUM_AMM,,0,0,,,
FdFwh2qSyZsEFmvcDGAwek2h5LKRmubJqpsKq2Cvw71a,1,SPL_TOKEN,mint,0,0,9999342689299018707,9,
FdFxLJc4mwV18X4gC17YJXQs7nHfnMXqqT1WkN3y9Njo,1,ORCA_WHIRLPOOL,,0,0,,,
FdGoS1Dok5CLnS8fVSmj5A92uY1yhzdTC2ZxuLJdkwgs,1,SPL_TOKEN,mint,0,0,7989111849439285,6,
FdJ6dXxrmCp2c915BjauyCixUwTjYWCrLXBJRHj9b7SN,1,METEORA_DLMM,,0,0,,,
FdJrr5jsZF3DbauDC3n2mHwpAfw6MSqHHHvKjFKM5MVR,1,METEORA_DLMM,,0,0,,,
FdKX1EgMLnJCRmYdtwHJjuJ8Aaf7VzNzMk2UfkvTBDzq,1,RAYDIUM_AMM,,0,0,,,
FdMY98DcmGzDTqvuwmsPFNqaun2RR5rzPna1FZF4y1m1,1,RAYDIUM_AMM,,0,0,,,
FdMYi416n1uYvJEwqpZ4PdXLhvZqFx1TTMMVquDBAX6f,1,METEORA_DLMM,,0,0,,,
FdMYu746iemrDr3cAyRaobKKUsW7A7WZFizoNDdpz91u,1,SPL_TOKEN,mint,0,0,992836253308301990,9,
FdMcnWUjj3dLa3qKc6xiMzzxXETLKidbj1dmfLEWVw5k,1,RAYDIUM_AMM,,0,0,,,
FdN7nKHTvT4niru9ctbFoRCpnJnPYfM1QFR356WBynZt,1,SPL_TOKEN,mint,0,0,581669452933455,6,
FdNJN1BzLGZtvvS7qe7GQpGkQbkoZpv6bbtw2wB7VGAQ,1,METEORA_DLMM,,0,0,,,
FdNMNXBAjy2N44kbQ47QZ3J5xgRrAWejk9bx15ApUXko,1,RAYDIUM_AMM,,0,0,,,
FdNVmej7ucbD3eKDsBP8f7RLNx3ccGkHjYJSE3zLgEX6,1,SPL_TOKEN,mint,0,1,99967347526475934,8,
FdNajcpnwPZWjwyXxWvq6ytQjgNffeGM9NqpR8hnAqKS,1,SPL_TOKEN,mint,0,1,4999999983810134,6,
FdNeTGHAKJd1JjhuwQsTtyXmhgDacgq9NvDuoswZhDq5,1,SPL_TOKEN,mint,0,0,7517790734018,6,
FdNmTpmBwLr7EaAZVNmv6XgP4Em7AtnoQPNwSEsonS78,1,METEORA_DLMM,,0,0,,,
FdPMKU3nQH8wXYmemJDo41De6bxqA7uQaSFQ2Cu2pump,1,SPL_TOKEN,mint,0,0,190361901987883,6,
FdPh1khfibBKCDe6DTEpZrhozGk9P3fees97eKARdeHC,1,RAYDIUM_AMM,,0,0,,,
FdPhaSRb9G31Rn5tJoLiRTVZ2eQZCPBryFy8CJt1tJgV,1,Eo7WjKq67rjJ,,0,0,,,
FdPn2PAmpVUZ7emKbg8v57ii3MsakQTV5p56C4zhT6Fo,1,RAYDIUM_AMM,,0,0,,,
FdQR8RKeNX7BQWf4MbzSo9jkFoV9T4EjggxQpSsaBaJo,1,ORCA_WHIRLPOOL,,0,0,,,
FdQUuk1XzV2fg2aGVCwhLQqKjGCyTrS9EpvG2JR7BvCm,1,SPL_TOKEN,mint,0,0,972502614944395306,9,
FdQhudREaQA1hhxV3KcqW1KKdcDTGQEtatCTr3hPaR1y,1,SPL_TOKEN,mint,0,0,9881319798488374,9,
FdQvD4xNTxg2HJNRHoNnJSVYmtXJkNJnjYxhZ652LX6e,1,SPL_TOKEN,mint,0,0,112054946368901911,9,
FdQvpM4kEubH2jionjx9vsXHqetKZqDvEgXgjp2gj5Ln,1,RAYDIUM_AMM,,0,0,,,
FdRPsxkn5J11JMGEcfJdZunHCkH87jrcmhcoCYtk8dwS,1,RAYDIUM_AMM,,0,0,,,
FdTM6W9TbZjVhxPBDzi7WAJ4PzHK4nYZGpByRPsPLTv,1,ORCA_WHIRLPOOL,,0,0,,,
FdTpdwPU1NsfR4ecgZP1qdruYmgwR3eLWFmAAy449oFW,1,RAYDIUM_AMM,,0,0,,,
FdU6DLG3JN5Th1Yd4UndTGTJ8e7KPiX52FXYTYx6ZxAm,1,SPL_TOKEN,mint,0,0,1263240601867086856,9,
FdVXS38vJxbpR388b8UbmBHBHVLMt52WGniAskc1mguL,1,RAYDIUM_AMM,,0,0,,,
FdVZmm4GpK4UKD9TbXXJkEhTvo9MuHjT8FV5N9X9qR7k,1,RAYDIUM_AMM,,0,0,,,
FdVkQm4PCEN2udSVh6StEM7MTJtuU7iXWULicoJHoFUX,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
FdWFCAGPAZZz1EzwWQJGszx7iYcjbWY4fByin9bG6qjF,1,ORCA_WHIRLPOOL,,0,0,,,
FdWrFWYGVjwsBhw5ey2Vhn8WRm4VMSMgHxSh8pgwNo6n,1,RAYDIUM_AMM,,0,0,,,
FdZAU6YvPLWUysQhRoZBEG1fWvfqtDmefBKFtezK2KHR,1,SPL_TOKEN,mint,0,0,1094437255330643481,9,
FdZJgaJwUDUkigd93RhxoDpdazwhdMcbnM6quZiYqJdq,1,ORCA_WHIRLPOOL,,0,0,,,
FdZUW6sP93gDYpdg6nEPiyCG4XWDPXYp6wuPvYrtZVMP,1,Eo7WjKq67rjJ,,0,0,,,
FdZWyfZzmmHwezdzRVmNyYk8sshUPJio12orr3yaMuZC,1,SPL_TOKEN,mint,1,0,8186,0,
