address,flags
0x001031b1916abc5c1787774f5530f83c6b26fa90,
0x00105eb5f9dd4de4bda26901cc62d0dacdaecb72,
0x001145038a786473bd9c97afca6a62cd99e4fcf1,
0x00115adb2ea7855ac5867ee3bc083de297ef0418,
0x00116a0ff94ae7d9492559c9ac8f1df693c39053,
0x0011c960a166477eef016ac0de9c55b318443f66,
0x0011dc8d8d0756b641a652025615d911d25a8e4e,
0x0011e8f825d57a377806c5dec7c2f233ec53934f,
0x0012177c2a25a365bc90afabaed780c1752fbcc8,
0x0012365f0a1e5f30a5046c680dcb21d07b15fcf7,
0x001298000c09543bf738bfe0568e949e05f98d17,
0x0012ab888b088f8bc5401787530b1aebf29808b1,
0x0012d07c247d583871dd1a3ff4603ad84df2e55f,
0x0012f16380612b1ab805c962acec2b0576811cd7,honeypot_related_address|number_of_malicious_contracts_created
0x0013aa2fb5ec916660b38f1d53d4fc9bf8ef8a84,
0x0013c4ebed6bde7cea3cc87e1a428fc1171d7e56,
0x00141a1305e7e29844810138c7b56cd657cb8bd6,
0x0015b802bf7fbeb1d92bca4bdcfb7b83b8ea295b,
0x00163559661b50e3073de4da1d01c8dca8033557,
0x00165d32ee288ee2d02577b4bbbaf0d3770e9fc6,
0x00165ece471b1db69a374b6e8b2ee7f9af9e2fb1,
0x00168eace221e3eb0456fddf13b94bb32cfa94e4,
0x0016f422440a66038883fb5d99ad7275f364c8eb,
0x0017bd6d38945008a5d7a91d59609b17e6fd5e23,
0x0017c199aca4fbdf34a9fdeb0509c547bceffbe5,
0x0017ec866afa273fcec1194492a569b6c6cd6a09,
0x00180d1e5ae31ad973601b818ebfa4868b44165f,
0x0018c2bc0b8de643c96deb2c057e72b33d318edf,
0x0018d0f6dc1d8dc328ca9e1a91a886d97c798630,
0x0018e8abda60511b9bed2ecd617a92f9acf97b6f,
0x0018f5ff855cf1018176aaaf03c79e7b7d2f8785,
0x00190345f48ddf1a904bcec7f5bab5b401ed1c99,
0x0019470658677afad94a16140b77d3e49ac8cee1,
0x00195c7b02f8b649206bc0e08df36ca1c4915f3c,stealing_attack
0x00198c99bd550060219c1ee756d41a09c0de6e6b,
0x001a4699cf31060c0657741d2ceca0d30e9c8469,
0x001a5536fcd12f7acefa505e8d3d6fe8d85153fa,
0x001a8097a6089807f0e6c1fe257fbb526fd40d72,
0x001b17e6f315d633cb1cb39d678e46d66be56511,
0x001bead0930b238a7f85d198b6700052b0b34ae4,phishing_activities
0x001c0b4e0b5100fe3432737f02f401e5ab3330c9,
0x001d136ac0670f4be795405a29df0ceef0ca9fee,
0x001dea30ea99a7208a17fcffa7bc49c7fd295c2f,
0x001e276f25896d28c95913cf332173089313f36e,
0x001e3ba199b4ff4b5b6e97acd96dafc0e2e4156e,
0x001e3fbe4ad8c3825c54163ddaadddcd3a53250d,
0x001e97825f04e695ed1c6d7bff3372b3cd0d1b10,
0x001ebda2a9f37201f7fb69a68fa48192eea96985,
0x001eeed9f3d7fb5db4c257da1b6e224ef6fc1918,
0x001ef85271bf93cda9eccd8eb5339cbb9e5a3f75,
0x001f0779838e231dab5eae7e057888fba5cd4453,
0x001f49ef013d5df0b4eeb320e23e34606c94592e,
0x002086113caf3eb0ef7b9d8365e5735a3cc607a0,
0x0020cfb862a0525781069e0ad4a8a1ba010bb206,
0x0021028976701cd85026886b1dbbbaa590b7dcf8,
0x00217c9bfa4bf1d4bb81527a2321b3234f6e25c7,
0x0021f0a7f92414902f77a0aca1565799cb623da8,honeypot_related_address|number_of_malicious_contracts_created
0x0022645cd0f89871eddaf5a0021871612556a1a4,
0x0022d7796a2d5977267948e5ffba8b9fe04c3da5,
0x0022dc0ce3a6aeaefec7300eb8cd2ab08ea423c0,
0x00237507423a8579bb221e5e5909c3a2cfbb6290,
0x00241e45b0cb5f76593d22d9e0120cb4e3396148,
0x00242400e06fa6ac51a986b3ecbc703d7a29401b,
0x00244b06a002d6016ecc1b27ec084cc68ee6e396,
0x0024e3836de676a4de50cdc00d23c13448fe176e,
0x002536416d7a20848067fde6bb4cd28bc742271c,stealing_attack
0x0025466f918eb4071c649ba445273b989dbca565,
0x00254fc662092d3f68a5654985db0639fb49f5a8,
0x0025c203635b766e0c207a13b45d430c97db59a2,
0x0025fd0f2b087ddbbe15b2c3951383d93dc7e03d,honeypot_related_address
0x002624ccb331bef1b5a9b9ac331664a84e354646,
0x002643b9adcab20327d9a69cb4df134ea5734d92,
0x002688df1ed43c20f9ae51449f8dab9042ac8129,
0x0026fcdfe83f19c44c9ce4fafd84a2498efe25b8,
0x002709470e830c9fe0245efab1ce13648c82c7b0,
0x0027846505cd5e91bdb743770f3d89de9cb7b978,
0x0027a37cb22ed2bf4d142de17cb3905cab342874,
0x0028cc04bd1317d50b056963a1046458d552c30c,
0x002913d028082c00e28ef7bb4757c282029fe458,
0x00295a2ea8556da73a88bcef56f8572bb7ef21e2,
0x002a6d452460314a4990e706b2f7d8057112c1c1,
0x002a955f8813a2c9ace4a1be4df1eeb1c899c4db,
0x002b45d9516865e7ee19cf979b6ce21b6407a113,
0x002b4ef3eda4e7ba7c7277f8530105121da365f0,
0x002b66a1016dd99e2239d1e56dc478d1e62b63a3,
0x002c183c6e2c202e3400cf30bc57d4b64ecfbeb6,
0x002c2b33c530246e2f5e4a03facfc17edb882439,
0x002c45bc3fb615e5c796c60ebaa7c062105a4753,
0x002c67a03280331269660e438ac2d369e77e3988,honeypot_related_address|number_of_malicious_contracts_created
0x002c88e9d56012a2dc5307587848e405a5b9439e,
0x002c93452d54b6d64bfa9879fcab14a74f1bdd44,stealing_attack
0x002c96a5759bff86667266eb7cd8a765dffeb604,honeypot_related_address|number_of_malicious_contracts_created
0x002c9d18fad0b44ae016c7adfa782b243c6ef587,
0x002ca9f0fd555c2229da056d9a1c8bfa54de755f,
0x002d06903b9a24f20c163a79635a976ae219fa6d,
0x002da62db1b5e105b8e67155e3763b777d37c843,
0x002dec6b6e2c6bf47a879d5792b8a04e9e7d39fe,honeypot_related_address|number_of_malicious_contracts_created
0x002e4c504ca1c83c302cbfa85dd1c8f65614fcd8,
0x002e75e9902701b560de29127e84c3bbacbfe757,
0x002e8980a0d3c2be3eb9f55f75ca6367ed5b8870,
0x002f62eff3bc9b37769b4ef8fc1c306f8c748a72,
0x002fce8dd5ccfd15371a215bd359408eb6a79b45,
0x00304a7340353bfd48b05396c74b8f3afc42faad,
0x00304c84fd48f6812a3af19697ebda50c0967c99,
0x00306035ad1d729110cdd3ea23bf9bca2543d9f1,
0x00308571ef9d311b098bcb563790215277cfc7ce,
0x0030e483aec1d47634228b35f531a60ce08b2a05,
0x00317eebd5063f8442138ccea9b64c3da7a04d6d,
0x0031d6cb507f958dd71d6354cf340d9fa389a97e,
0x003205f87bf9f6abc26e8dff4fe28f103d2aca1e,
0x003256b2dab03f28f11d03e7dc39402ea63406ca,
0x00329431be5a6befd59dc251ed2f6cda44315d21,
0x0032f5e1520a66c6e572e96a11fbf54aea26f9be,
0x0034904dff6bfc1e455e1fa9aeb4f5667d2863d0,
0x00357463c60531965e2d76e576288dcc5ad50bb8,
0x0035774ef5874f0b008afd1a124538b9db7a1ba8,
0x00358faacaebf1c424ccb6b5cd8eb29d2863954e,
0x0035a2153a540921439616fb95dfbbdb31c8bf9d,
0x0035f170c03ea50557c6b95fcb86013fa07511d5,
0x003636a95d587dde5b43f75b9168f5a8282295ed,
0x003637e94db37cd7263005aa9aca96cd521f3bef,
0x0037199ad9fb0dca30628f1f16cfda02d42bcc7d,
0x00372f8489197207dc892b87ec44e12f76b0cb04,blacklist_doubt|phishing_activities
0x0037835413aeb621c469b21a98cfe5f225c23041,
0x003867e4ad5c2a5942f4ee709f6c0ee26fa9a26a,
0x003883ff2ab2c6e4285bc58b637fc5e84dfc892e,
0x0038af98d4c3f015f944155850adb56cd207c76b,
0x00395ab95f9af8c170f2a7e4797c12d9e19dbe9d,
0x00396327a143ef10093e8e07ba474af90a963fb3,
0x003968cd5e6856c8dbe684b84830d5ae0d724725,
0x00399db67d55ec5eaf9f2ae89e6de35a7d40471e,
0x0039ad32da4eb97d72ea622bddc7a1ddd66fff10,
0x0039bb9a20a494fc34cbd92d89743eef2a0a2d7d,
0x003cd2e0e51934accec07886d663e3826b610938,
0x003dd899588ccc7d2f004b891c9e11ee69fe5df3,
0x003a24ad81a12843ce9eeb76a5636838e7289cc6,
0x003a41ad0a8b8cab06923254f9a426c6100f6253,
0x003a8bf0fb8857575f2bf628c83770fa418bd8d1,
0x003ac2d626c325b0780c39e8862497066fb8cb66,
0x003c4bded84d143e5d90b468f666785b575d7cd5,blacklist_doubt|stealing_attack
0x003d4bd0ddb016a0ddeec4635476468ed90564da,
0x003e07824fa723264592fc58e01c47f2ccbfc10c,
0x003e8e08514c92b55728f08a96f34bb0c90c3418,honeypot_related_address|number_of_malicious_contracts_created
0x003ec7da98e6c6a57ebac3fbe091e17a0dd42f15,
0x003ed27324403a407108aa11489036a73002ed9a,
0x003f20221153c47390e881e35dfde708f2cf58d9,
0x003fe147e36c944217b71464165f958115a5f0ad,
0x0040685b25db7e6610703f7fea01087922d7f17e,
0x0040c81b7de0953e5b9fc056700479cace1b7500,stealing_attack
0x0040ff21f3dd0eadc3024852b1d4bca43b54c508,
0x00429622a8de76c3bfb60bd196ae5db8feb8aeaf,
0x0043419ed70546305056ef8c07b1d8d5daf05f47,
0x00437ed1ea7c24a473552225c420c6022580fd29,
0x00439fd296e25e52ad1dfdd151f87ddf6e982ca7,
0x00445e6a6d53e17ff9a74114b5afbcbffb1bf1a7,
0x004473493bf8c92410155df1631b1f3fec7f0d60,
0x00450ba430802d60713d2fd12d09b13387a0d62b,
0x00452020e103bb83798b23f489f026d637a515a7,
0x004542bef88b247846345d39b8cfe349bcf0ab3e,
0x004544fa593d78b2c0cdd6800e343f76720f2658,
0x00457d7a025de71774600a18fad80708bfc1b243,
0x0045bffa70f96f0c089fa4d34cb424fdad8237d4,
0x0045e253605dda1a59cf6dceb2c5adb186e69dea,
0x0045f8471ec7666fbfd972b4d853ab64bc46e344,
0x00466208d439c95647f8690ced97af1725ac915d,
0x00467f5921f1a343b96b9bf71ae7e9054ae72ea4,stealing_attack
0x004683aac5ec066df873614a8a28646497cc2877,
0x004865a4dd457380d4df8af52fe3063b4621d14d,
0x0048f565c46e3f1349fcb00c413a158be3583e98,
0x0049507cbabd96702d9e6e047c54d1777b61a32d,stealing_attack
0x0049c9aaa8823fa5ec8b90e9a378df15b0be3321,
0x0049d1fef945fab2e6907ec04ba81522b77d40c9,
0x004a8ea39ba73589623fda6d442e6f3596e07921,
0x004a9057f5be67a208f497f5fc7f8a94187075d9,
0x004aa3415d9fd0881198d7ef4346bdd2be785d09,
0x004b45973d2b720d0b606b232ebd5565c2739a8e,
0x004b74cb6090f4b78f494d013202aef99e203021,
0x004b9ee23a9d495ea73bc0f900f7a3b59b6dc69a,
0x004ba830386b34d62e2d088797b531270c9244fc,
0x004be1c0711430196297e489b189c64c444138aa,
0x004be9fe3d3cf814e6d20754380a2854688059e0,
0x004c167d27ada24305b76d80762997fa6eb8d9b2,
0x004c2f130931196d62e6e148adb5c723825de39e,
0x004c69065856e49da14a6dfaa15f44e85e889beb,
0x004cc291e04c83e63c818a8189fb3a53f0e1d48f,
0x004cfdd712b2c056f24bddb239b0246da3fd8580,
0x004d285ce33c5959198768675159374fb238358d,
0x004d4efc52cdb658b339e9578ce86857d3e7d2cf,
0x004d5b817e01a28e6c0215805b6ef3138fff5e61,
0x004da79ae3c213b903e9dfd3f0823dde595383a6,
0x004dbeeea71907bea4b7ecb9289d3e517533627a,
0x004dcad58dabd886c96f252cea11be90bce0fe5a,
0x004de2d18ca856f42e6f7b70db56bda4b5b27d17,
0x004eb5cf7339ce0ec9ba44b6e9b93beae6ce8bb0,
0x004f581949afface444d6aac7e61335b80a8ed07,
0x004f654a4c2a4fe68781e28f37b87dbd3661cbcd,
0x004fefe6d4066b4b102f892be4b2296358a0113d,
0x0050a6abc15809cd478e39372f6acaf504d6675f,
0x0050fb6b9a6c753c687bf5d7d3c730f201dc648a,
0x0051386df03dca5d5d76ba92c1cba3aa49c943cb,
0x00515a1c3504a165a57368a741c90a52533dad02,
0x005186c0596d5957de924dac57b6291f91107a49,
0x0051ca37c5ba0f947e84db111e90f0f468c1ac51,
0x0051a89c6ce9c234d81e8324cde2ac281e753e2b,
0x0051c966f1654d95e4e64fabe88994326ce574b8,
0x00525c83f9673b5b1cfaa3cbb2e7553a347d0e53,
0x00525d1e88fa37b3407ba48ff6f9a010d731751f,
0x005299b37703511b35d851e17dd8d4615e8a2c9b,stealing_attack
0x0052c65d32370dfb0011eac2495fb477f4d514e2,
0x0052e8477523f98919d962597d3c7dbc2b35429d,
0x0052f0560659d7aecce1a09da41718b52daf1c84,
0x00538c7eb754e6340c2c0e449f59f928d4f42da7,
0x0053d186f38e3506f19f2a9ef0c33fddfa21866b,
0x0053f87dca05c804cdd379c21c47239e8d58dd21,
0x0054560da5b2adf6c60679c84eac85b31a792c1f,
0x0054858943ae3fc8596224bb9b7892b9b4393711,
0x0054894ef6540f7d3d0dfba45473c04bc6617587,
0x0054d2575820cf60f5b6d350fb8d3d352bb3b6fd,
0x0055077a1f5a84621dc64582d9aa09128bee12a9,
0x0055f291f74c615ab058cd47dc65b0e3a2b4d221,
0x00562c49206288c15b6cce1aadedc93a16e63c44,
0x00569c700a92312a15976cc330f83a928c418d81,phishing_activities
0x0056aa86e08c1a491c6bca7e142b5fb4fd34d622,honeypot_related_address
0x0056c14c615d7941080693f802e99c2a5691e5c0,
0x0056ff4fb6b6fdb9ca443fcb3444c3d1b458f4a7,
0x0057a04136ec253e9d25d9038a8787084b932b2f,
0x0057c1133ad9cbca4113d08a513787bf460e4591,
0x0057c78273c594d75ca4dc088eb3cad804f367d6,
0x0058172aad85431062be52e37100399d88f0a09d,
0x005825a05eac984ec11f4f7c9156c5cd279d198b,
0x0058afaf726e9af79fca1333378430bf14095beb,stealing_attack
0x0058f31f7fc77771ba299bc3b9e300fd4cd6b638,
0x00594707dfe22b1f668d4893c793a335278041a1,
0x0059ea94bd1b26fbd7efb85aac23a12bd2b83494,
0x005d1123878fc55fbd56b54c73963b234a64af3c,
0x005a54e75d08167b21f87fc20b589a269aedd652,
0x005a6810829d09f98d592473435a506d5cce9ddd,honeypot_related_address|number_of_malicious_contracts_created
0x005ac382c09fdc9369c343e35d61f482656ee10d,
0x005b0fb0fcf044cf8a0d11aca05117e0482a7313,
0x005bf452dd2aa34c55deefdf4655416d8d5dee20,
0x005bfa7cacac5fdf5ec3acaf57a1ec4b2ca3ae22,
0x005c151b7ed9a9da8df25592b1a2046d4528efa8,
0x005c3619efaf208de025155e8ba6d59df2dd9c59,
0x005c7a5dd2e66403f937674449b6bbefc0107659,
0x005cb5863fa416400e5f067982f35924d1b3bcac,
0x005db0174f473522f9255160fdcc5148bfeaaebd,
0x005dd866357094a9691b3c13163e285804e1e55a,
0x005f0404153cd66f13d3c523c455ea04e38194d0,
0x005f2354cabb3c89693acc490f971b480469b0a3,
0x005f7ed737346941acd68d0292a86f21d173538a,
0x00600423c03ec4b46f9b8a28c66d42bdd1b19c36,stealing_attack
0x0060211294131ea904e29554664e99710caf23e0,
0x006053138a9544f7cbdd8b5b7419f5f5c96fdfb9,
0x006115620ccad2b1eca3b6f1b2fec82e19f81b95,
0x006127969ef43a36546fe7cbc536ec24ab969df1,
0x00613975843742a834c500a53794a8cb239c7585,
0x006195f82bbe0962dc0bafa6a147060233167905,
0x0061ceed27510513c593f26daac2df49b8f40cf5,
0x00625f565b38b9fe161a92d0a3dd1bd4efe74e48,
0x0062db2cee02e55c28875ffb33c52f0ed63dae1b,
0x0062e056bdd65e27c6364f00d1d23fd536343d1b,
0x006429e379d4f7ba59c1cf751d720d349313cef1,
0x00643685edc76576b34bcf8a0738d17006a2320e,
0x006452017e796efe3c135ae74995157eb7df9c67,
0x00652fd60a0bdb1596e5238b93e50e3cc89df76e,
0x00657768d8726dbac0d1144ac09fe05bbac31f9c,
0x0065880f21cd9a0ba52146e5d107e52d0d1d7483,
0x0066213c58d3cc3ef26a4c90ef9b04af208e0893,
0x0066dbf66d0491802d6f9c2cbd06f8757886ec21,
0x00677d06f75a0581262bacb3de91e1283309772d,honeypot_related_address|number_of_malicious_contracts_created
0x00679cf43a55bf0c9c37f8caaf4a003b16c51da1,
0x0067c7c7aaec76949eda82ede3ce65acd8a0f2d8,
0x00686449fda57da179480e9fdf07bc3d595aa13e,
0x0068ab231ddf2532b13ed256f3cad2decbfe5517,
0x0068d488d7fe5a76c96acd310528aed1a1e256a3,
0x0068f3cf41b10bf0847ddab15f12cde098cc3c3c,
0x00693a01221a5e93fb872637e3a9391ef5f48300,
0x0069de0a9d608825c1b3abb75c71c3eaa43f39d0,
0x0069ef41a13e010ff287c1b2e62fdb3db5c4798f,blacklist_doubt|stealing_attack
0x006b5bfee4f2a680cf905b5adc023a0934381093,
0x006bbc8f04de8df341c6eaaf1247bca6f9a0f2d8,
0x006c04c0e386af01334ec73dcf07e7f93949581d,
0x006ca5f809128a39f53e7ae3d4a4bf0f607a50af,stealing_attack
0x006d5aab4059e79734e216f96ca4a7cfbd3a99e4,
0x006d6817e18b8e4a0b880f825b9a21e524810994,
0x006ddc7320fad66210b2a48016414bdcbad0aa43,
0x006e2c1e7a15cc7c73be43ebbd1d43c429ffaf6b,
0x006e73df1552b3b91346f3e05d86fccf22075def,
0x006ea3d25e03d217e2abb1fbac07f7171e60bcee,
0x006ec48e901a46e7e2e8c5935f5666b17e0697f7,
0x006ef05b2486c614e541ff8d309964822d4b65f7,
0x006f34c87c75f5145e579eda7bd24f4c9a15ca72,
0x006f34f3a6c36222742528c2db16fb4af7a70059,
0x006f6a3e60cb6a8395feade45c109e633107123a,
0x006f915f34931cd08a89f0ec055e897b6bc2d017,
0x006f93d65e30542cd7d25ea55466a5662db77c78,
0x006fbece160573abc90263a41565836cac99df98,
0x006fdf9941ee8bdcaa1020ba83737b200dc083d2,stealing_attack
0x007013bd9a7c0f5b5ea0e2bf1207df54c2d0bf95,
0x007064d4818c32c5fbf1818ec405ac7f4803ab42,
0x0071062406ea6ebe5165196cfcf0dc18ea8ce648,
0x007164744104ce91d9693abb72d900187636a53f,
0x007210de293c0bb0fc26e65e3e85487dc8ce7225,
0x0072309a76ff8e84f3cfdd92ac4aec69bb6304af,
0x00725eff53e81a4c9abedb1a31f66047078cc57a,
0x0072835ad1cb8495a8070a18959a57792e799590,
0x00729d4c2c0fc7154e4aee19be9b9413fd5671ea,
0x0072ffb8069bdd4f791fbf9352a7226c7f46ecd9,
0x00730c0feedf427d59633ef04e8797365930fc01,
0x0074104c6871cfd8b2a14e77b0c579f8a978f78e,
0x007461d1c60e61d3dc15f063bc6f207b267b96a8,
0x00747e21d35f18a2c461131e7bc4205b520f7fb9,
0x00751971d6a7b4db46401b2a399f1b104acd38a1,
0x00753c7486e75da315af03c8b8dd4b0a7892139a,
0x0075501c06840724c607776b2a7b52cc9b2b580c,
0x007552120a5159c2a85d2305632fbd28ac6f6b75,
0x00757355578d4355885a49d89f42740b444dbd77,
0x0075ccebad364ea69c6c2159242b0f95092e10e0,
0x0075eda3f07758596f74cd3c618a24ba52098344,
0x007600b1a7239469e11cd8642e2df2cade76af59,blacklist_doubt|phishing_activities
0x0076240a8b53f2c787e36a8b422f114f1edb4b85,blacklist_doubt|phishing_activities
0x0076295e4d74b1ac3e1fdd79ade68f223f60a500,
0x007658453a24eb26f5e4ef3670016ce02e5c0bce,
0x007689f02695b2ee29b2b5c84f0206850a44436d,
0x0076b0e6f73634e664eaba9567bf54950ffe24d6,
0x0076eea633ca2c689bea874f52225294a76df276,
0x00773d1d8d8f9c6240316b40c98346e93d8ce864,
0x00775d1d71814a2dc198688b343078a398666666,phishing_activities
0x0077845b4c6dd054cea30e86e35f7339fc6f1d4a,
0x0077cccf129491e640812702c8b6369569eb468a,
0x0077e222918188df5ae828139fe316872b446403,
0x00781c1521f5107ddfe9baef83958bf040d1413d,
0x007865355ccf28fa8a823aa329b948573ff21f15,
0x0078ef2d7baf87bf6c4ca49b19efd1e05f57ac30,
0x0079463058af518ce85bbb99499e2f6b1f602c98,honeypot_related_address|number_of_malicious_contracts_created
0x0079885e248b572cdc4559a8b156745e2d8ea1f7,
0x0079cb5bcb872ce75e004bc27a07fce0fb02ec9b,
0x007a9fad5fffa6a7c2c0619a445ad0a5316c3565,
0x007b4cb39e570323d13f20fb860b9882343f4039,honeypot_related_address|number_of_malicious_contracts_created
0x007b4cd2f25ce44c7c78167900bef9fc30e688af,
0x007b7fd66dabf9ec90aaf98907cc673618838923,
0x007b832d4b0a1ced9ef201b2bd6c2ca171aad5e7,
0x007b9a789eff4a72de416e32800d925029b80d41,
0x007c6762541b1db16070fdf1fb0ba3ae2bac2d4a,
0x007d12cc0bbed9ebb222851662ca12176a5c01f4,
