mint,creator,rugged,score
GA5mzD7YSC27ELL9kXKAUeMxw7ayHwcDcocePDUMpump,7aFpXMhxCzB4FvN3uMUy2Kx2Ju8KzjfoT4PDRJsuuWtk,False,24601
GAMvB4rhco369BrLnf81jm2YZdjYforrxFMh1pSXpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,2799
GAjKMTwqoSGixkE86MAcucjbFcHPf5CVnsDbfJ1apump,,False,24601
GAjotmPd1qjYkn613mZzfE476P6psLV91ZjSK88bpump,CgwkH2JrTRpwVUExEWdjLchW4HPUDmJrXkka591Lq6ZQ,False,2001
GBAmmnATZpCsbyLBKkoM3A7PQQtB3EPmRkM6cGt2pump,3vTy67SDLcAwNH4c1NPqb4xFiorN9E7DDLUPXVLSsNhC,False,24601
GBDiFGKzKkj7ZhkHyTEHAJk3beoGQmc38Gbo22oPpump,79qELPNxTkTcmBhGjECB1XGRMgQTZcqDC11nQct4Hwvb,False,1
GBHhhkuKKPr71ob37NjoKdsmDsvP4WHN9xQRfvYpump,3Tj8GKoM1MzYtQzcqpePQFEBRzab9vHjXUk7HBCxMYYV,False,392
GBJEVEHbn8FswxNgDCMh5GzWyTscHz5LRFK74wvspump,,False,24601
GBUwhRbCGEwdPRV7DJ6n6n1WWvtzNqy1C3C43NyEpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,549
GBVkba2ggjdZLCj7zFuNPNM5gJ8PMqZM65P9RLh2pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,824
GBXT5Le8Uzr2oiVJMt7WYSgnu8HfPLZe1PMTaLazpump,5SJwTbXbNZZVsYavcsE5AAALFKs5ADeovt7duKxMTJcJ,False,24675
GBeRbFsD9trCxcXZR9SKPUDF7CV6CNM1ahoVcn44pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GBiHzuVyWgCJP5HPcoyXTqPrMefuSuMZtKw24F5Rpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1109
GBv5nNah9h3qzaVEsX976vGzjFAyuHLfr31vo3t2pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,580
GBw3yP1DvXwjn4ngZXeZPrJevPWJWgqBcGfiMP88pump,nvPAZeofiH3r624k1X1Cp4hJRhtuTbLQz9dyntBwCmn,False,23987
GCU4WmVPar9bPpEyxWBCYD71KbZ2P59iSMCJgs4dpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
GCUqVdTH9QjPPCyjHQe33FuuaEV5dVfcpYhK1wFTpump,,False,914
GCawbvfoYd5fgGF6tYopcBC48GMmkiGUApAP8jGQpump,FrpiivqAsMqfvL8GAcNy9xPkrEUAaF9Gm4e3wDrP3cnk,False,23441
GCcHTwN5YJ4jGYqJwWWaSghwnacTLVi1NLt514KVpump,CikJEGkGXHQtejwy5JbDrx8De4mTpFx773yjnTUoGSEV,False,25100
GCpHRSMFo2i9hXN7n59Wvith2KZhSqFT4MDek1Cgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1095
GCuQt9D3SkLGmZpkX6r13A6iCZYwXfvsr6dWBchHpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1101
GCvLbJQZEQ7Ned6ytJ1mUzWHTjSdkuynu8GEdSX9pump,DuSeea5WmQHSucCmvFFGyta3bBdLuMaSXxrX3nZcQhT2,False,1
GCvTSrimjmVQUDNX3ZPJ5GevwSgWCGopwe84dLapump,B2Rf2YSH7z91nPNqVXZWqfGe9CLCcGF6WcWBBVaVeYAh,False,24601
GCzPh1Rcg8WAoLTMxYW2nj5BZVF9XsMXGZLfi2Nxpump,BBkVbMzbpMpeogbwv2mDuJy7mLa3U2f31NMgAVLeT72u,False,473
GD9v6b5W7Z7xZhWtCG7YyhDvTBFgcaTuyku9jLftpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1273
GDCk7Za1D8tT9qi9m2ZKe9sMhesuEyeA3Q7HzCi9pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
GDEuw8cG6TyAE3hwbFYmTEGVSHWHohLVPkQ3anTBpump,,False,1
GDYt3FKR22qUf9nowkEqZ5puk4gKcAC5bp554Gxqpump,ArkdCAPErAo6KdVDTFA32YKnqaD7jfXsESFoyxQzDgnu,False,24601
GDhjqPxQSSZidYp7SwiYvAqsanzd4eLqiZPDncyipump,7yWL74ZccFLBjZ7sf4ZmZFTEdNA2p1YRNKQSqvbQFAH7,False,24601
GEpKxmMkeXycPkBV7AnTozVhoSvAha8XggRrPnzppump,8wnsbBq8FRtpoZiwkA7CMNozKeNHTtqHU1TtjdLzpDGE,False,2001
GFCtYkQvJv5HXiC3v4FGTwE7Ncnv4qcyKZNyQcYfpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,3050
GFGSBt8NUqXa6w33dScPXoJQsq7iNpjLXaB7FNj5pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GFNQHAAo1j4cQ1YndybxBKNiXzCLMk69bGDADCVFpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,796
GFRKjkdSDCs8W9U2LHUDvhi75rj6peYxjUVXcThapump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,990
GFaG6SWuuQ2uuFuiSP6cbn4xK8oTnzSp83cr12yvpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,805
GGFNJcgy3qMppc6LtB5mW8c62EiLUAejFedtitbpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,433
GGHga4iRCxEvq9Ky4MNwk9amTbLLg53bBHcSjpJLpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GGK3zaEBMDWdpjS1EvsXUQZdbDeLhMvhfFEwcvwQpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,231
GGMZ3Z2ohGY4CyZa7ZKK3PSCRCi6ZrFFhoVa2akhpump,ArkdCAPErAo6KdVDTFA32YKnqaD7jfXsESFoyxQzDgnu,False,24601
GGSrzfq7AZBfiZdhcXF2PTJhGFiTgWUxGk3yW3JApump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,423
GGdDhvAQqPKFWLsEo6e2pLcY2LeRvwBiba5qEQBmpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
GGouWKkn5SvDcmKjQCTpFurGsbkM3G2WUPAGBdHupump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GGq376AQ1KSmp1KuttdWHy5FggzMQveNUiNWgGJopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,26600
GGxksMqzV74ddDPwSPZzFD6qGmA3P7nngWjoMphpump,,False,1087
GH8HnmzDQ93zJjtinbCZYRRhPAGwMrcFbroZeEUZpump,3VJAMSvCozC6q8YV1ohMSjbCUir1P7MaGtuqYVY5xYMr,False,55119
GHWoSDTbiXie3y3FqWmg7F2kh53W4UJWXRXHMbq6pump,E47J2Tf2Wi6w4d1ntaKyEDbpRbzBWUT1ffoxF1WPHens,False,56544
GHZEh4WFy1vkJRpkLBtaKSX9AWJADqEze6Sex8T5pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,470
GHhKvAwx8Bd2dWQnnthM7ZfUauUNeMcVZMYvgXVppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,310
GHm8iMaomR49M6vAvUvSSQ1wM1XPBFJcDaBUUav1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GHmbiaxMXBbfpRtJNC5yagMtdAHcd4ZG6ydJpYeGpump,,False,435
GHxSUiRKdA4i5uVHrxz92BfMHjsoJkQibc7qLZJMpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,485
GHzCQNgPE5MdJVase7eYGjJYTkoxVrX3rsKLRXCSpump,Du6rp4JywM8ceFdzsLeDgGRKWXxm6cQsXKB8Rezaw5zi,False,24555
GJ1a9qzU3oSNFD9GnfY4D2dV1ctUyV7S7MtfnXsXpump,7MFcxCPXpHYzxsB7dqxBbksVzQ91xKcaNXGUSgtV84zB,False,24601
GJ7AeRCC4UghkJsqZKjzzjqgi6Y6zk7wHXHxaNFWpump,,False,1
GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,,False,11448
GJCZPansrqnb7Rt3FYUb6Na5moTmwCr5MP862Cicpump,2oS7ZCSkHCPDSw58yiqH9E5f5i46G5WzptrQEp81bgFr,False,21108
GJGvHe6abaoiNYTNwNYeFXm6GPxTx5CvwbACqw2Vpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GJLiErro8cbWeDngDMWJug9dkwwckYZg4Lvb79F3pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GJUfwKtU3LMgt4yhtDY6Vo9BcfaecD3d14CiFEL6pump,5yxcxaCGyxEu6N9fGFjZwYrwHkz1fCUiFsENnJcm87Ai,False,26601
GJdjmbZ5utrTe8Zx7vP6DLw2WrC9X4ZzJJfRr1N6pump,5wWs13b5eZAf3GLTj3J39X1cM9Q4YGsdczCniwa8XTgu,False,22523
GJgG5DN3pL77FBnNJHSSVKNGHnxjAyBxSX4aBfQ9pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
GJo7pP7LLdLHvEJrFEcU7ZiKwBL1RXXURfQVV9PPpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1142
GJtJuWD9qYcCkrwMBmtY1tpapV1sKfB2zUv9Q4aqpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GJtRkqwa5DcsqigofkxU4peoPiCKBcgb7L1ys4N4pump,8P1mGNJVSobfyMFLC5NmwFesavCCDzhVQzEcZ1kDq3fU,False,12600
GJuz9K3eAGWjjDTARtsSXuyGNUXnvAyrGSMdEYk1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,681
GJxY6qWDW6153p4BCRab5naEVQf12penqVryjbx3pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,809
GJxw2CxnfufAGGgmMn36TyufEx1aqJhWPJjMPdPapump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,959
GJxzVGRFoUor89keT1Amoi5LYV2FQXVf2VaqzMKapump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,517
GJy3dXeuXp53EbPkiHGMDKhs6SchvmVcW2RDBCuCpump,3skZRd5NkGZSMLjd2s4XRaHF3kbCYQZbQ46Nf2edXAhz,False,1
GJzxQEKL5NtS7Qqi4ctCaojXbNoDNtac2JxiCmjpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1211
GK7TPZKpd8ZsXfipzcEaPnoSp2bDCZg5BU4GZwVzpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,791
GKW5sKHdd4GKpDRRG5p59hAiAgkNshVVWzGXLs9apump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1008
GKdxZqHe1QJutRAR4nGPmDKQxVkh1cPWHCWkrCJUpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1066
GKswUL4FNrPrVJ8DDrSfq5VqD1v9vRKWqQNPV9Z3pump,,False,1277
GLLYbzSPLnRXKxfmxTxAj278cwvE1AzRqhHG4DLBpump,2Sfu7jUD5cwNGX9TfePi9bgn7Np3G7i72dKnUqXWmwNX,False,1
GLV3wWo7hEsW6qv55rqhDZZzvh6fcAjcfHaFb8EPpump,BMCrk11Z5Y3ShvyBW1eCWLAzz5xYUwjhkkdb1yANVUbW,False,1
GLW2LG9uZnYPPFWnXUQH4pQvkZssKWqefpEjq2aDpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GLZjTGYxtAbD5vR2MavKScFh8nLogzuMmCfBKUCYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,928
GLf7TajFD7V8SoHBWXKAYz9cHVPf2uQDMWmoV2nkpump,37G7mA5uwsJrSDaGa3V4fTnoU7beKj4MKeu259iQ2wha,False,24601
GLgHgf6inq3f8dzNS3A4W6DytTN9KiR9b9Sg1Hzvpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,991
GLyHmSSoN47nqDXzj4b5HvvwGRXj5UQzhCZXrFQqpump,,False,190
GMAab1ZRZUaqU5PJj8uTU8VZJVDtt1xtjc548J5hpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,987
GMMk8SyDCA5y5mJKA7pohkdhyLaSN2zSk2ChHDmrpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,501
GMQVtb14p17x8TqULGnXQscGFTv2PDLozhQRzeizpump,Dvjaby1jKuxNkdj5XBp5oSyum1niXCWAUJ2Y3gASiJLo,False,26601
GMnhjDNYXKvGrG1gSkpTU4JGpUVSFGkss7bcR4bepump,7ZW58bF7AYsSJ7LDRaJpwGpetsurtZnJeE4gUSLLRzC3,False,24589
GN3UF4WATJhP8DTJ4WzzsHAp6fdfNyVAMth7E9tepump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24599
GNUutL66HTjrFzBQoxW8iGTf61cGjSkoRZPHnoYapump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,657
GNhj24RSWnn34RgHogorwTJTWGgPq2HS9DPjfsu3pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1329
GNo3p12BbmaXwKjNfRWfKDhKEdSqmoL3cc49KPM9pump,97Gbd87PXbiFPzL6Ur9Ga7tvKmrjZ4awChYnmvMvagXu,False,24599
GNp3Yjthyc4rm4z7MsvJBdj8XBKVyjrhJX5Ff4Edpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,3001
GNu1F4dyaubRsf49maco3Gjb34EA2VREddaYFDi2pump,,False,185
GP328ajrq7g28QwFmMJMcQa4whxzzEkjqHfonjT3pump,EPFGXu3ZfB8n4EmXMqynKdEUoG26i6rsVCbULE6hvLLc,False,1
GP4z8tGksbhPK4k9QYaDvrxMjfVJoqKQjgdDsnGXpump,G5Fgk9zrz8C98qY33NLRtwwvodR54zamKSiUDx9iT95Z,False,24600
GPF3b1vrWJfpaNNAXqTDLLnSRHTMG6auWonK3LAWpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,14
GPNKAdyTHnyRRygTpG3WaZaNcbjautRrqS1EpbwNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,850
GPjhv2AFgcz9ovDDDq1EujuGHUJH9kjhrPzsjPJLpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,519
GPrF7LXiQAY8Y9Fci7et2C7a9JsrCBDRvEAKLCjLpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,664
GQ5eNgktucRoKm7jM6JNz3x3dgn8tR4vLzKVTY5Cpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1164
GQ6x4duENNVqALeJv78MShAkbJzPKPe15VGnxkpYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GQGZsNTpFr3ubvinpsUaG5SvwkJWWuYawQMcJNJipump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,637
GQHpdF2ysvKxQj4xrta19CEaGCMZnn4VZWvZrT7Tpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,367
GQdF6BctM9JsoUqxjgMBpnzRDhvVEBPJK9SG7ykopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GQmim76hymsYKKKFUZxFXUe71GU6J2iCP9EPpBQ9pump,8i5U2uNBEuTc4zskYP14zbebDg2RSwrrG8REhEnJb97K,False,24601
GQtMzW8MwMbXEW9kU2V7YerzQK1h6uVWahaMnguHpump,,False,24600
GRFK7sv4KhkMzJ7BXDUBy4PLyZVBeXuW1FeaT6Mnpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GRkAQsphKwc5PPMmi2bLT2aG9opmnHqJPN7spmjLpump,,False,1
GRpS5quvyxPCx3nARqyyNSyd51D8MwWw1Rb5GT6Zpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,143
GS7zD7QyBRpFoMsVZ8HxfBiFAUPqZHNzC7SHydNxpump,2bLPDzcsJwXssAqNaESyscKSCD5ZiJx7UhWp9h2Az2a7,False,19223
GS9Xa2Nroc7FfNZSz5UbmyvyekxwBtFQD2273FFgpump,,False,149
GSCQSRrgXH8tBHYqfAw2uJwpmXBHUburkyzZEYeVpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1070
GSE3YNQSegja83jNCGGn65fjQnBgeGkx2xs1gebnpump,EvokWfPKUccdn5fSdcvJFGEc9tfqLbaU1bnHdZahPkth,False,1
GSFvzyczBmq56fHDue4hygBHckz7ooB5MRhtc8fApump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1209
GSGGAaR9aSefKveQWX1DJi9LueBgi43wZSK8oZmipump,4ANB3RWRcST95dDu9b4Q11YnfBrm3pC1xB9SMmFn2WrC,False,24601
GSHfEbqXbUfWg7vHhQFHdPkyiQNh47mehGDh5NeNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,26
GSXvsGygcMcbByTnGZqBtML9Ntj373bJtNXEfRrppump,,False,1
GSoDwrkpz51Bd7jUJWB1bHjLMu2y9J1SmmhjGPwnpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1049
GSwLCmgLtxzqZFwMd8xiz9iAEgxnYsgSf1VgunVBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,2672
GT1jji4gqNgigvtwmjyQWiv5wNooWCXjn5aokXJEpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,829
GT2LQFrhS24MDfhisSnkKRKjmeA4t2jaZTa6ma9npump,9tG9xHq38K4p9v7WLbzRgCaPDHXUg2yP9b3s2XJ9jY6N,False,351
GT7ksoBf5XpceDEitBNbay7U13zqwbh6HtDiMpU9pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,533
GTCTCfZ7NUsG3dwgzdZiwxTDmZwNa39BJk533dUApump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GTFG1GsGVBc6RF2d18XrjJvY2Q7cjL187g96nxL1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1050
GTFWEVQy5BwQsZJWS4Y6KaZ3or6Yhysh2EEUp8bgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GTGcAYuTg3WEYyoyirGn8NVwvssWqCriKurvG9iwpump,52mXWzgdyhTYx5nBPxZEDCUn8RP6oPszZNrtBRiYAsJs,False,1
GTTFrykH7uerXyyGp5URdEZWZ4MzRUp5wMKmZUiPpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1099
GTed1gXEeNrHXmhE3FwLWTFAMNRc7LEUsLn229AEpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1069
GTfbBH98N9Pgnp1FPuFuKFzVzJtaGtPtARRtfm5Cpump,,False,998
GTginyzVJi3Hwp3p5FLm4RCBREGQ4kDHrkMm2tzrpump,zPUrfmNJ73qzx7Jj8DhwvD9j4e5QYLxaq7Uu58Q91mM,False,1
GTiMaW6FNPLrWNVLYk5KkLApxiHvCwbGr9KdueGypump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GTx4mhJv1z2kJszmfKrqztvCBo2GNum781vaRx2npump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,994
GTyPVXLyVyBwZbQguaiH3EFrFD8vR3XCYeD2AVdDpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,857
GUHZxRtarCVNaH3hSzVvRWSjpSAHDPJK38d79aHapump,GiXJpQtuAKtvyrdN787mJBingdpztQdVueMQkdQsswRH,False,1129
GUJznRQz7jcSGFA7pT3X7RpoLgazUAX8UhpJQQ8Fpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,637
GUudsmtbQ9BaJMbWf4gN5p6JamJZChvvA5fYneKypump,8H3LdoYAYcLdBVLYieKMYQZonwvgRNZ5NtR1STK3Jk7z,False,24601
GUw3okzzypPQxnKAAWU8ene2AYXXHCTBohRhivXKpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
GUwiZNC85eT6BJzxttGSCjcBPstAmSbRFfBCMW5Mpump,ACweW5tLeSVqwP89cqn8y6QiW2xqs9pEyHZdVjvTWuid,False,2029
GV4pBbdAp1Apvf6PPFR4VvL6BtNg4E7VY91GmkHqpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,114
GV6zDJDmoAk2KKBKRfzLjptvV5hJtfYFCHoc6jPwpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GVJpNscYfEJvwyfXV811aBoFeTRvN1FT7nWx6YoBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,988
GVLSg3T5wTBaL8ARbBCdu6DcKutB6h67hP4mJQWhpump,52mXWzgdyhTYx5nBPxZEDCUn8RP6oPszZNrtBRiYAsJs,False,1
GVPCjNDep9BXfFNbyR8kZPmBTkyoyqYRYxWDHbPspump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GVQMtnYNVbUQsJe3qU65e36eAS98KPVZHxAJm4Fzpump,DYrbnTsgbRqU1zjp2JSykasuBKdGGAKCrDZfrH8xFLki,False,24601
GVmFmB4KW8uXRfjiwbh9JcCRCBFtKy5SQ2BFvdoipump,,False,1
GVvmZn7csA9wpcKPpongophh2HdKEvrexfLtCxhypump,iNv5SqqgnT9vKRV3kRVznewbwkk3J7ybc3DdqRqN9qv,False,21701
GVwpWU5PtJFHS1mH35sHmsRN1XWUwRV3Qo94h5Lepump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GVyaiCU6L8HC57h5ZEygKeP2RdkmJQr6eD4qNsJdpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,918
GW2xLszZe3po2e436xQ59CnFyFQk6xg9qvkYtxGypump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,599
GW6Qsp1oHi2iCN3BVf9tzAAX5vzoLXSJ1kbqMqy3pump,C7vN3vqsz2NU6vd4CZoHFgNimnryUKXGFfjKUeYx3xrj,False,24601
GW7GfjksRNFydXFEAeHzwxbYWUXAT79Tr5jVkmGgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,116
GWKWYkyPqHSGdT7Kbcmfpr38pHP1gCeEVGQRxUiJpump,4kSRqiNDGAQcp6beGUgtv3UM8jRvq7pXNZJFCWYWLyHJ,False,1
GWPpXHaYSE6wz27HLALY4D2JF2GZgUdAv6S59yiepump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,195
GWRUv7ptKpsj42PmnZeUoLBLfyx1TzPTx6oAZ6uKpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,436
GWYN7YJuWR8KUbFAqHnS8vrXxUET1LkLXZRNpSw4pump,HJ9Da8wcsrbD89yQEjzbVyTGdSA6a4vNDbKp4GfEQcLH,False,24601
GWda1y43ZYmNXRr6A5y99xXGqhumc7yW3YJE28vFpump,7MU8UEwNez44PU3NBKEMU1cRpbearRPa7CrCZG7QybBn,False,24601
GWjdTcfgXHKL6qqFQXQufYSTkcfEGYJRkbyYSA2kpump,zvTQQ4P7oyURjmbW2eUUD2pbB8QSaxfrTifLDYGi6pf,False,1256
GX2MNeBg2N3b3w9smYsxCRk3sLzVfXsPGXe4uGoVpump,DaRwhSNkUyJjoEdppGBorfNJjXsMXoNPgNNNsFMUK3kG,False,1
GXDSgxcGwJhTEZnCQkXpKUKVL8rmK9UYPXbNPszPpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GXDzV6mTbBXPnyjRQqr3aeexyjvBjBEFfZa3gYQopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,937
GXE1qXxuU9F6r7WmapuWhP5nqYeia9pDW9G3gqmipump,4DMLiLbqC9BKLh83JVBn957unG1QRmYCz4dpxworDGW8,False,299
GXKWRz1aZMaAaTd2SWCAnH12Pp3PABBm5MdZ2sN1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,615
GXPqL1SKuv4NrTgd12DfLj6KZnDVEmdhoZL8sN8Mpump,CHBi6ZJpsn3FGGXo3FqTFDCeSRUCHc6vnBNDz2V1aRZr,False,1221
GXV2wJk8b87mdVsznWV4MhriCRp3Su3TbiNJuqEFpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
GXeVK11wi4nSptFSGn9GWCi5oS8iVserK95xWydNpump,8qrPDxRELG3hMsquPiVmdhiDN55Wr78pzaMzY7NGd6v4,False,24601
GXxjguEbCEDs8uR9XtjqPDbiPxKsNZjGjLvPwUNSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
GYKmdfcUmZVrqfcH1g579BGjuzSRijj3LBuwv79rpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
GYRM78FvJwmuxGkw98DcnAvs5ptHAgoDDj9ra4gypump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,831
GYVz9FGjmVBQp3dQDdyqLWbxTkL9Qouryuk16cDYpump,D9gQ6RhKEpnobPBUdWY5bPQt2p3zGk3iVz6ChpUi2ArA,False,24589
GYeGsWZ2q7T4YWrRYVYCV1xvg6n9d1AAoMoPwqppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,360
GYtKDbpdpkc6AaZGC15yVXZh4zCCRR4kaasrzsmypump,,False,1174
