pool,verdict,liquidity_usd,scam_mint,scam_sym,quote_sym,dex
AowpeCqfVfkJU7U8aQkQhTTuray3B9fEGGhfPQFhjNhr,rug_completed,0,,,,
Aoxp5eiG1TX1aEVV5jAcGg8m7P5misi6mZYtPWFu3AW7,rug_completed,0,,,,
AoyPAs1cU7jkz3pm2eGdwUFrX2VD29JLzFKQeouRFojn,rug_completed,0,,,,
Ap2PQRQS88iZWwCbg1z1PSdoF26WKGR4Ep49W8GiLnqy,rug_completed,0,,,,
Ap3Ef6FLBUa7JANePDFUMLFVbfDPbbpYs3gkMt4t72zb,rug_completed,0,,,,
Ap3jontVFdaYjm97Eg1bnPZ7hvs9CTub9LAJujCaDPcK,rug_completed,0,,,,
Ap4y8FYwXyn741CtgEP3W16vjDhdc9qKJZTZz52BnZP9,rug_completed,0,,,,
Ap5W37F6EtkgWDC6mgvJVaoQWf6eBrA76GCEB8xKoSQs,rug_completed,0,,,,
Ap8YZausfGX53yTv3cz4QL9DsAHa8ksGDpKtfeYQ12Yr,rug_completed,0,,,,
Ap9M7YU9FyZFryLeJ3TQ69FQhVatDrEyu5gF1Py3wLka,rug_completed,0,,,,
Ap9MQukW8AYYj1xjQW82mLDx5aMsnfL7rNtjXuAMRjGF,rug_completed,0,,,,
Ap9PauBbh4YLvf4ePeEGKbTis81jmTbX6KFfGReeWu7w,rug_completed,0,,,,
ApADbuqn9zKjs1AB7B7SATY9fBNWxWU9BSfuof7eyU5s,rug_completed,0,,,,
ApAuydsqBAQRP2HjThjRBRxE4Saz7h8aLTPT51axQmGQ,rug_completed,0,,,,
ApB4PCenvCTBF9v6oUwGJzRfESx2zAmCpNr6jTtXDsrC,rug_completed,0,,,,
ApBZXBWhFUdYZu4adwXRwzkZop1NCHkaxXufZMvUWABw,rug_completed,0,,,,
ApBqKe8YhDXKVatqhA3KytG5idxzCVuHJp4Zgxs5UBLr,rug_completed,0,,,,
ApBzcgdWjxCXb3eDfLfoRdDAbUfw9vMbKfWLAWxTWktk,rug_completed,0,,,,
ApCWKVCMn2AW77NFDSgynFP2fVT78m1i4vKrjdUci5Nb,rug_completed,0,,,,
ApD3eJarVYF2dx2FMXQAiRqhyXRVsW2takFPdRE3stdk,rug_completed,0,,,,
ApDEuinA2tbYbnt4kvR7LK6wAGi5W1SkRzkrkxYQ2PBr,rug_completed,0,,,,
ApDTGQmhMcS9p5kQKmD3j1ZzJkiNoSsPhZQCTEsbzhot,rug_completed,0,,,,
ApFc4opHHwXHbDToR18FvHLw3NR7GGVX9pB4xp4AkD3F,rug_completed,0,,,,
ApFzRPXbcW36pHjxHkd8J54G2k4M4oTEagJsb7cDZ7CF,rug_completed,0,,,,
ApGCvWY3bgSZeuNi2LRyJFmZnGyhoaZWNk8Qgg3Q9NMZ,rug_completed,0,,,,
ApGq8H7Hu88oZ4wfHg955r348TsjzGKFWx3dNLYUKJK2,rug_completed,0,,,,
ApKRzcBF5Xxa4CCjU8nAMzeERLKQXDxdLbAiNkvS4pgi,rug_completed,0,,,,
ApKp5XmFaWMir8Q48gpzRMRon7NyFwdjhqV1GRTerrpD,rug_completed,0,,,,
ApLBXfZckbbNNJpt73RUdZErrpcR4uE8HRaZrYfpHqT,rug_completed,0,,,,
ApLVWYdXzjoDhBHeRx6SnbFWv4MYjFMih5FijDQUJk5R,rug_completed,0,,,,
ApMWXFxdxu9L7k1NxXZshahHAzTGvGRaeNyBbe9oaSuE,rug_completed,0,,,,
ApQPRMTxw8HjK6VRkS1e71E3gaZoNYH22Z4wbB8vhY7o,rug_completed,0,,,,
ApQkirp1ots667bey7qq3kkuo1WjR8NZX4dPGDZjkULk,rug_completed,0,,,,
ApRSJTR8Ko7n4q9Lu24XLgHSZhkjY1w93d1yac7o5UrL,rug_completed,0,,,,
ApUi7camScFnfWAJWivgRmHU8TYEZvCWcQNK7zy3XCaY,rug_completed,0,,,,
ApVitvHvYX2NYxfzornWWDXEi385kf8fYEuXjuyYfLUj,rug_completed,0,,,,
ApW8WzQ7teXhfzWJsZq1va8whmG8pAPrur87AUYT6dq6,rug_completed,0,,,,
ApWaeNtfEWpUL6vBnySWfLJvBubq4ZDqv8i6ovzEdB4B,scam_pool_active,18335.69,HuiVprCHCucHUb5bX6EXFJd7wuwvdASFzzge4ahXpump,Tilly,SOL,raydium
ApXLhkw6YugMrcPUorERJRUQWgzi2x47KNt62K5piFhX,rug_completed,0,,,,
ApY2kozWj6JcRFPVps5ENu1nSJY1KvuZxYacRnH7R9f6,rug_completed,0,,,,
ApZe12pTibsiusDHDZySUpky21PwS3VufyfKtwpgm33h,rug_completed,0,,,,
ApaUAF25uNRen4P5w4b2mseEECVmfhxNYpdwbwge18MK,scam_pool_active,1107.39,METAewgxyPbgwsseH8T16a39CQ5VyVxZi9zXiDPY18m,MPLX,SOL,raydium
ApbZ8KcUTcHatSZsob78woxZWkmK1cuVdxMJgYegx6zk,rug_completed,0,,,,
ApbonhcCa6ptXEjPLuaRtToDkc8ZzWWrXaULXxLnpuDU,rug_completed,0,,,,
ApbzBbTKyYLLgVuRzq6LHKNJEJRVuCxKnGbdeULWohnM,rug_completed,0,,,,
ApeCrxkVfZqoWZxcNfNre1XKYFEjHBiMAm8FjSkuKhec,rug_completed,0,,,,
ApeySmwgTdqqfNYumEk3EZvqV3DTpzBcRb82Afi3fdoa,rug_completed,0,,,,
Apf1CQGpwkH1aRN6DSSCcmAFPpd5tHhSc49x5DoBoRsf,rug_completed,0,,,,
ApfjVcXUEBtWGDzzMiJyRBzSXk5gay9u8AzSqwFM5fp7,rug_completed,0,,,,
ApghJA5aUD6HRfEBFRxnkQr8EjmXwTEnkXJeuuyYNB9A,rug_completed,0,,,,
AphHFrRXiGwg7miB7NPgu6eCTr3Qu541ofVZhxaX84rb,rug_completed,0,,,,
Apha1PiiH3zDJc2V26xVh8iSMds88SCMR4vEnvPnibG6,rug_completed,0,,,,
ApiCSwGhEMEPrTwdJdHrHofv1R2TfYoPrWqT4G3PeAPD,rug_completed,0,,,,
ApkDQkgDNYoGB9ZmPhRtoyEFGFb5pDhK9JLMRJo3WbqQ,rug_completed,0,,,,
ApmRAZYN43gD2iKmNXyg4WWCj1rNK357doq8JYjZQJGp,rug_completed,0,,,,
Apo1x5HeRy2suwfSJrJLo8kyyDXExc3NxqRkDk23nR6z,rug_completed,0,,,,
ApoJ8WTqgDhaapQrHPsdFjRzKYSn84uaUhruzhT9LBv9,rug_completed,0,,,,
ApoWVhTkc9WWZRiuLGfBHNLo6Pzigi7jSPPyCUeacWwT,rug_completed,0,,,,
Apq17ykVxzJZdYi3zkhvGr4RkTQBNnAb21Zu95vra2cr,rug_completed,0,,,,
Apq9kZ7MMJvTAMrEa7VxGSQtp3cuGktCnqVp9pnaEq72,rug_completed,0,,,,
ApqUbcKSd8icychAm1nkqjZKfj8ekiRaVD2b4xTBCnAu,rug_completed,0,,,,
ApqvXWZXV2SCkZwvWBTCaRRgwjrcB6bUXo6uUuKvwV5D,rug_completed,0,,,,
AprvKvtDKU33pkXAqMZCYKVQfoxKk91djNfRDjMa9EY5,rug_completed,0,,,,
ApsGLJZoHsBfw13VvEfPwJke4T94yWjjEf21GWGuH7iJ,scam_pool_active,99424.31,AXyd5cZqJDYRoN16xcv8s6k41M2kJMfKJnQiXeMd1rCg,MIND,SOL,raydium
Apto4tmZczEuSh1Qn9ssmE4m8FaJ2cCB9JUqFwdt4x12,rug_completed,0,,,,
Aptsov9z4sZWBQ3oHEXwLFnfJJ38ZhDCpjrELDTD7LGY,rug_completed,0,,,,
ApvqWK2vKQUSJPVqFRyqcJsFuDoESfNFMShvhE9nQzmV,rug_completed,0,,,,
ApvwWsRmu2zzXVkkQXWoqj7pKvP6ZBoLfeNV51pHbNGx,rug_completed,0,,,,
ApwkgWrPWKRRuZLcdbR11aVdy6LhaCKNrdMUrM13W5cB,rug_completed,0,,,,
ApxJXoZEW9J7QyRfQYZmGQZ4qiP3ZLTVo7NqwZyCcX33,rug_completed,0,,,,
Aq1sY3PR27UTVH4AMmJSZxBZdCTTJEQKJdaZLWTuxKyC,rug_completed,0,,,,
Aq3WxuTpyTVjBHVwy36z1qktS8miGF6hej4G6HpieYpf,rug_completed,0,,,,
Aq3xbGjnJVw42Tg6LEcSjWwBdU9GRLsxeGZ8vCESjFLp,rug_completed,0,,,,
Aq51NiG7unyedKrCnU6rQPUpkBHczhpQFy14HBLQMcDA,rug_completed,0,,,,
Aq5L4Km2o9VBeCipajJdMrEqbwj11EktmqtDdzChCTtw,rug_completed,0,,,,
Aq65f8xAqX4igVE4QL8cZ3VZ27ebzDgzzfjyhFkXWjv2,rug_completed,0,,,,
Aq78qpTQvy9PaUP5FeomfdQgzg5DXTqBS1HoupZnBVfu,rug_completed,0,,,,
Aq7BAB4h8R87RQUu15FZJhDUJCFXu567ThqGfgNxFHN2,rug_completed,0,,,,
Aq7qW1d6nBX2A6HBsbiX2hwS62MzEcPRm6eW3aWJQw3S,rug_completed,0,,,,
Aq881RwcRgrm6E9s2XqTUuUpZ5vuHEXjkBkCSESsWzFg,rug_completed,0,,,,
Aq8DesTczxvZbCFU6aWUkgJT6NNd37RRaCGnwWjCLNt6,rug_completed,0,,,,
Aq8V5cftuzByyHYKy5Npo8mnZ7Cw7Ajqpfkv5G21Exes,rug_completed,0,,,,
AqAxScb838zAGAsUqcX4k6wNRktMdCnq3hyZ595Vaq9p,rug_completed,0,,,,
AqB7BodWsMCAWkkEHJGB155RHbhBQWCekUPEp5cxpmmA,rug_completed,0,,,,
AqBscs82Dqw5GRhGZfAxF1fgVYE7PpkL6qmYRDerdYmv,rug_completed,0,,,,
AqDS5sJbu7Vx5MQPoQV7ZFYPyXG5sk5w1WQfvo1dEbu3,rug_completed,0,,,,
AqDzZe3kye4MDsNQXREefU4NrhFPQokeLx2Pvr1UGbNp,rug_completed,0,,,,
AqEf6RdsY2DW1pR83THj6c1DdDGaDCE3JXSBN6rDhG5t,rug_completed,0,,,,
AqG2SsyoyDqTtYFK7G7B1csCHuGhsieL6s3fHxhf4Ntj,rug_completed,0,,,,
AqJ5JYNb7ApkJwvbuXxPnTtKeuizjvC1s2fkp382y9LC,false_positive_major,191939.75,,,USDC,orca
AqJztXzF4y4P5nwSJpU9nW1oeAJVF3THm8AfHrh4mbhN,rug_completed,0,,,,
AqKPbwJkfverZbDiDPGgCJr2eFRYkYMb8BXtSaGq3oVf,rug_completed,0,,,,
AqKm7t2qSednYcGgFXaSbkPj91ngNDn5d4BKkzE4YtgR,rug_completed,0,,,,
AqLWoeiK3SMT3xtX8KwudzNezgfJHEPjHxE8qM4HYEfi,rug_completed,0,,,,
AqLfM4HWHH92bJyLTqjqowB9D2ZWm1w1H1yB5q7GSfwb,rug_completed,0,,,,
AqNFQGspmUXLfdVfrtxwbRiKTUKZYoHZn8oapwXDApRj,rug_completed,0,,,,
AqPWfYPerK8R8hYmZdzNHNPRE2GnHoKfnLwTJ9z6qg66,rug_completed,0,,,,
AqPvcdgfJbpyEm83sDp2SJio4o8yJbXk9ULqwnBchK7b,rug_completed,0,,,,
AqRUV1qErBmaFTJy4ZbcufwJpwStj31umcGLWRk4fUAL,rug_completed,0,,,,
AqTz1MtpVaeQp1oqKk14VggMxW2CEaKEaZPXdn3AXcmN,rug_completed,0,,,,
AqUMRJ7QQv8VJQc2JCDbFipwJ8563xMNNWyN4McjRjFc,rug_completed,0,,,,
AqWWvBvoKtAYushUByzmdguVVYZ2cFge9ek5fYQPCAyH,rug_completed,0,,,,
AqXXPLx9NEnednSs5PwhmQLdLfaVru8xbhkVRiQtQzF5,rug_completed,0,,,,
AqYdY6AbiNdsEgZoVDcsSGJfDHiHCdjTGjcgWfqD8dtP,rug_completed,0,,,,
AqYyKH7EqxMgdVRee1ydTzytZCR8g4jhKE9LSe8U5AiW,rug_completed,0,,,,
Aqb1mAXS1k74XXUogqsznEMYyz2Tqh1UZ6duJJBrp1B3,rug_completed,0,,,,
AqbDzYys8sCGaWZgY56DBDsrjmG2yGZBMDrUcrcb4ri8,rug_completed,0,,,,
AqbTT2G1sonS9GrwySusQS73XvuncZZJZohGA6NCFSNu,rug_completed,0,,,,
Aqbmw8ggP68JjSGqMiwwY3zn5duLBB7QmCyeDwv6qpSt,rug_completed,0,,,,
AqczEXGMbTKwode6PeFhifJLRwooRAM96oBjdPFKvzSh,rug_completed,0,,,,
AqfG5kWMcuBCNskgBTYznhEiaL5fi2MxxWPtSFUDDCE6,rug_completed,0,,,,
AqhwJEPFasVi8pEFhxfbk6ubhyuVkF2bg1YXHsCAXvTk,rug_completed,0,,,,
Aqhy7HBz6pjTjMu2L4dwyvMP6G2Q86pRgwHVcYTCkHMV,rug_completed,0,,,,
AqidfRD5hDgfJSm6S8CvRq2pLvomgym87bgiQXsVs17p,rug_completed,0,,,,
AqifaN8DJpncdLsVEnew7EiDdkkXzMepFDtuatZJHw4,rug_completed,0,,,,
Aqj4KNN28TvvyGtDTrfwnjLb8eK1GJvM9tja5m9qdgDM,scam_pool_active,18960.75,Hmatmu1ktLbobSvim94mfpZmjL5iiyoM1zidtXJRAdLZ,PSOL,USDC,raydium
AqjX8tK3c57u6Hm9zi53vDAsKuZKpmKSWasVJAWLejEm,rug_completed,0,,,,
AqjmU3SxpWo7PKPPVN6SVPzabFZqVYu1uxeD5mbrDvGw,rug_completed,0,,,,
AqkdYoc1MweB8H4bvYg75QGFGezzD4PZBWMPJ3xe4wBs,rug_completed,0,,,,
Aqo7zoaoxSAamKGKTyDaRp4aAQfrky17uraDTS6WoK9u,rug_completed,0,,,,
AqqA16ChnknAGkerWrP46BJoHRcsq5jnoXaDkuYQ9aFB,rug_completed,0,,,,
AqrNyfWpGMWajXq7anNGJmka8P8E2xzkrgUooEFEvV4Z,rug_completed,0,,,,
Aqrq4pNMmGERzhoNd7BD4idx7D1umyrr7JKShvFBKVq9,rug_completed,0,,,,
AqsxAMU3Q68vp1q97yC6gJbKWHKirsAb1SncRr6Noiop,rug_completed,0,,,,
AqszTCV9MbKf7WwNFLn5NCWbE3rxoSUiQH5fbiKxqE2m,rug_completed,0,,,,
Aqt75jpkwroWUL3N4tTciwPcmT5N2r6QMCkgLqgZT1md,rug_completed,0,,,,
AquSNxjNJ1LUwWFDEcUg7vzeFLCKgv8Dtn4brVDmNsMH,rug_completed,0,,,,
Aqun78RdATpgrKRSMBAr1A9jd4KaRE4VGq3uwYPACptw,rug_completed,0,,,,
AqwXfdSSznv3joUmV1aVF8MNP45pgNqXBzQnWfoEq8hF,rug_completed,0,,,,
AqxVeMUhyFeEPcBWGSrEgtNk2AFzzwpF3cvRjTB9yQmw,rug_completed,0,,,,
AqxedpWiU96XQWD9zBquDij1knQDzHviVqQMpzZVSihv,rug_completed,0,,,,
AqxsbKcJCK3MNNpufwpYiQu2UGBuVyZ1A2LsEUowLn5R,rug_completed,0,,,,
AqzLuhnswFzXCu3ySTRs37WNdcrjY28SNrNNDniStny5,rug_completed,0,,,,
AqzouLoBnNcGDsXUx5uGjAaVqDQjiSGHvnbFhZAGB9dG,rug_completed,0,,,,
AqzrxwMn814xTLFm8PPeHjJj2z4n5ysZ8vPFLiJ3oWt3,rug_completed,0,,,,
Ar1q7DJq9rJxp2adcTbLaRbSHHdXzW2XZ4FUNKgcUXZZ,rug_completed,0,,,,
Ar2irmXd74tCD7XUi4wM8ewfmRDYK2CQfsRCieHLwmyg,rug_completed,0,,,,
Ar37k13UA5oEEXWKLcM4VR1HnvJbmSt1Z266kkLyH1Qz,rug_completed,0,,,,
Ar5FdyvEYxeMwC6d6pPYVGWJuGMRmcAVPgSL41FJMBkX,rug_completed,0,,,,
Ar5oN1fhZVw212pUss8GtzFToVbjsfe9CuTrd3sUxRhX,scam_pool_active,108.2,E3yUqBNTZxV8ELvW99oRLC7z4ddbJqqR4NphwrMug9zu,coal,SOL,meteora
Ar6PtVBqsvXeVgDPbNB4srQaCtRE5nuup3BuP4hZ5hqz,rug_completed,0,,,,
Ar6SVtZfZp8kMxoWzC2tyhAZsToC19Zx3aHoy9Yc1ZC7,rug_completed,0,,,,
Ar9qi7g7RZrfyV75FWaRw6HjrtTLtC5V39XmjwjtaDhR,rug_completed,0,,,,
ArCg9ZdfRVJAyVqibnKSUJtgkPstDdv7JoH7V6D9B6qm,rug_completed,0,,,,
ArCoUh3AYaDPQdECwYnaq3FRf6ww86huZzKgDxyTZjWa,scam_pool_active,119.91,ANGMffGrDhRuXSCNC95Ek5mqrVjDYavvg5nnCpWgGXBj,SOLE,USDC,orca
ArD2yEkw8ivYxtfxmrmmkRp924K6zA4UMpr8F5wdZYHK,rug_completed,0,,,,
ArDjPsk1hQz1KChoHwwQpVh3Px7XdYoLMwq7Are8kyCS,scam_pool_active,14924.31,7dr2iYb1Xq29H13RXW1wHhrAqbYF39SDXAU5nGFTpNmU,Cats,SOL,raydium
ArEKCA9zMGQJFs3KDjadProx17waUgUW4WP9gdEcEjwF,rug_completed,0,,,,
ArEZW2opcBDRW2cbUNSVECMPGiPdbD6m1YV4r1t8Lkmd,rug_completed,0,,,,
ArEfuH3aZpqWFNvkdgqArwFXfNuCZkbNF9cfwBqzNJsk,rug_completed,0,,,,
ArFC2cPeiQo28ctLtSd9aepz9WswmiPBJix71Kc8tZaN,rug_completed,0,,,,
ArFr1uXgJUJtvSU5EJJ3N38pH6eS236e8XJzYoW28o2J,rug_completed,0,,,,
ArGNTNzUNmgov4EckALDpgLTqEQ9sZjVCMWW2h1r8ZJ6,rug_completed,0,,,,
ArGb6yFqNsYQP3GKtRF3JAmp6biKLfxqCN4EUPzNqNy,rug_completed,0,,,,
ArHXguJdg6Wvfpj7mD91996iVtXpEZSmBNWB5vykmHaJ,rug_completed,0,,,,
ArJwqXy6FeyvrdvqAHuG3TLq4CEuNrLGWVxptomPdd1s,rug_completed,0,,,,
ArKWV5iXTarRAKvokeQXUty738TJUipUj2Z6iHPXwkvS,rug_completed,0,,,,
ArLPuMhWpgeQPtVcNfvBLd3Y2wNvPtcXsZspVCs5FZnk,rug_completed,0,,,,
ArLYZNDCmpdJpAephYtwGMT7KDg8AQFLBudCf9P1n64s,scam_pool_active,5391.2,Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP,HARAMBE,GIGA,meteora
ArLYZinmWGyXZjWyTAVnsEifBGKezH7x8igvMuZJEi8,rug_completed,0,,,,
ArLrgYaB5RXvUVnPV77ZwGdCiCX6ZuGiZFPJpcFjHu6Q,rug_completed,0,,,,
ArNLrXEdRqoFxo9hwUyCkQdxWGpczzfyKiwJSGFkGA8g,rug_completed,0,,,,
ArNRiXZDLLTn17bC2d7T79gkouYXXDoZQRD5354FoBRv,rug_completed,0,,,,
ArPc4zuGURQmL6yipPjtoiKmd6SzAaecQEcTmASzXaZx,scam_pool_active,2109.74,BzjsQpgKjxZedFawUV9GZMExhr7VbvsasQv12v2PVxSt,BATT,Bonk,raydium
ArQA7or8uvc44Q9BZZDqPszn9sesWeiKJXfiQfdRKSgJ,rug_completed,0,,,,
ArQRMKFVqzx3bewGknF5S23A2ge8apHM3FZiFxAJ6KxY,rug_completed,0,,,,
ArQTBn3tXPfGnPnQoFhQNXz5sE7y1mv4MtMLccwQua9x,rug_completed,0,,,,
ArScv5wFSVWF8W7FYNmgMKy8HCdKhnPC9gHmeHEPrUHB,rug_completed,0,,,,
ArT2gW3a5xpxWikxNR5tQoJAxw2eFxsk5MqrG1hZGf32,rug_completed,0,,,,
ArU4yn4uJ29PBS9svtDHk9VYZzAmX7AQM2jWwZPCHEWQ,rug_completed,0,,,,
ArV7dXnQjS5uNGWAYSDrsuoo29LLTB78hVgjEJXnWvyf,rug_completed,0,,,,
ArVHDPyD52FfSRX1U2PdYYTJYXvigBebnh5PR6BWM6MA,rug_completed,0,,,,
ArVcWzDtX7SjqHGhyjBJ83czDQBKRDRzreHpURncRVpa,rug_completed,0,,,,
ArWP5wzRPViTBCtP9eqr9ALWJSd1ypaQSdsDNoqVRxDA,rug_completed,0,,,,
ArXkmUDua48WxhBwM8s9GxW4ToirobKriDT9m5cXkJg1,rug_completed,0,,,,
Ara2NxYJCj61iKPQmeBMQqy5iNK58h8t7cSpqfnAwp8U,rug_completed,0,,,,
ArbGpBZDRjd85Mp7gbuVkEWDrbCZHWZS2kv8H1X5zmUh,rug_completed,0,,,,
ArdzDwuBSkz3Vesqfj5Cr5EmUSVAeT54NN7oW3vcjBre,rug_completed,0,,,,
ArfkkWe4QmprfTVR9SQDxuhWjwnVawYpAovDrop2EAyF,rug_completed,0,,,,
Arh262w28zhbzo7zYhdGpN2TNNjnBs1vME5VshNRDrRP,rug_completed,0,,,,
AriyDAHfM9qhNyXQLNDEapByt1DK7y22hkAaFPk47DLh,rug_completed,0,,,,
ArjHVXUCSMfHoqtRuGm4LW2sB2WompZ5Q1NcoRoaZsB1,rug_completed,0,,,,
ArjsuTEXWZJbZEQHA8nwcrctuKk8Pe6PTnmx1C48FVBj,rug_completed,0,,,,
ArjtFksgQj2PPbQcTNkqVSBMQJPRfLrgasnoGXHN7BRc,rug_completed,0,,,,
Arjwk7dLoxG1JS76LobP3gU75QTHoNnHbYA9XQ5Tccz8,rug_completed,0,,,,
ArjxMEXeA3VfBPcPqeU2hq4scfCEQbQYuo1iRoM9Bdb4,rug_completed,0,,,,
Arkgp9AYbFihLqMaENpoJe1FyLRsBG4ZDTaszPe4Xwbs,rug_completed,0,,,,
ArorpjHuNGPcjMVBV1AMzhSCD6X9go325xjEwoASiMuh,rug_completed,0,,,,
Arpz95LodSo8RVJxNhAaXc6Y29c5iu8nkMRS6Q5fh9bY,rug_completed,0,,,,
Arq9T8wB4z6YdHSCenjssjMumMkZwLu8wmSVutjp7KSJ,rug_completed,0,,,,
ArrLdcpKbXBD26TwvtpPBMLgimwsUScQZ8HCmYTcwk9E,rug_completed,0,,,,
AruGSGPDmVnrd2kTiWHLYN53PxSo3FdXBq3rqGfH2zAN,rug_completed,0,,,,
Arup9TUf13Rji8e8D1CoovktNXEKHT3DqjDQoJpwNRtv,rug_completed,0,,,,
ArvedrJydvYVm1UN2C9fw4sWLLwctcf5FcTqEPPDwzee,rug_completed,0,,,,
ArwhoUehACxWDwMh9F61Kq4HxdkbZDi99JcxxpfLLtD4,rug_completed,0,,,,
ArwjghBc3zv1ikbbEi2medHquF92z8fK8fE6738rqomG,rug_completed,0,,,,
ArwxqHK6fz8FF2mMqgjhoCrvUurez1VQ9fnMKpaRn9AD,rug_completed,0,,,,
Arx5hg6kcYB9cY7brpUfWxhe39rUCuMfXjU41ruSuhVf,rug_completed,0,,,,
ArxtZUBXg6vNhksC7uzt4ZSSErg9XYrk26SHm4k4dreq,rug_completed,0,,,,
Ary5daMSiMK6atmK5LPu5PamSD3m43qPDhxGg8W2kp2x,rug_completed,0,,,,
AryBXwB5D2nL4EG8Km59zdVyKYfe4gcz34i6GzJCwyUx,rug_completed,0,,,,
AryDt75sP2K4H51TbPSUTxxoimUTxHfErccajvSYgTvv,rug_completed,0,,,,
Aryj1H45f9jPjc8Yjdo4LzZo1gWT4tpsHf2cSZ2JTQBN,rug_completed,0,,,,
ArzMjxzV3mViABBWLNjra85N4nC9huC5mvXUrKBmwFrt,rug_completed,0,,,,
ArzxF8dHHsUpSKxw3VhHUc7voyLbAYrfJ1jBcBX9iM4k,rug_completed,0,,,,
As1TR5qyiZBg2HFS358oe8ZLY8KMbcshDap8egJ6eVFX,rug_completed,0,,,,
As2Hk2RfiXRS69SpZrYzf4VfDUo75rXUD3rcZ61P7cty,rug_completed,0,,,,
As3roX7CiLkKZDFQCsC2cmJwEjBdv2T4BU8zzLQwFv7d,scam_pool_active,50.3,DEGENsATq3PfyBG6P2aXMrHVAVX5TqPFDYzHxhxf5x6t,DEGENS,SOL,meteora
As4SzexLnsyejdnX39R6CuApKnXa1qPiJTuWBiK3sE7w,rug_completed,0,,,,
As4U95PtVFB32RCX7RU6P5YqdpBhwoanvBcgDGekKGdP,rug_completed,0,,,,
As4XUmEg6UtMKWFAUZktusJnuLfLSu9zqqYsTscfWJfS,rug_completed,0,,,,
As5fZEQiuMUCSuJU8k4A7GjL2YofC2kzCRgE3JZ5taVS,rug_completed,0,,,,
As7FU7PbLB7f5mixTDeCYRaKLNnGr85pgTqoKACwriFd,rug_completed,0,,,,
As7ZPvwhGLuyzcepS7HoPRCspWUVVM6TwsTXYJJYgR1M,rug_completed,0,,,,
As7pn6DGpxhtMcVCqNjkEMkUbciqz74XasPQc39vjALZ,rug_completed,0,,,,
As8wBdmi4WRxi5stuRUWdBrjgWG9pNCcooG9q1GeZvGB,rug_completed,0,,,,
As9QU3PHAsVULVmfqxjHyejNBo4T4MMkeGuCnsjDju28,rug_completed,0,,,,
AsA4HchyP9ksD9Rw7iAEdVa9hxD47RtNx1ETuySbAxdo,scam_pool_active,2029.45,GfJ3Vq2eSTYf1hJP6kKLE9RT6u7jF9gNszJhZwo5VPZp,SOLPAD,USDT,raydium
AsA9mrbF1ywBZjMrDe1r3KzsUVK3MRCHCUMu1voPmcTT,rug_completed,0,,,,
AsAh3TcWPDjibn4UQumdk5G1oV6nohQJcA11XzYbtVn,rug_completed,0,,,,
AsAhgLDaFMPBPALe8PXvp8aJHCRTqLHEtL7Ng1noSMYm,rug_completed,0,,,,
AsCvuCt3xwKb5qqW72sdG1k5qVx767HtMSeXzGqKUfTN,rug_completed,0,,,,
AsFCktBbhMVShmG6iGD3ZkEUzqvHRvUhxi8r4xu4aQrJ,rug_completed,0,,,,
AsFhLTRtsSEQQWTWNYkcgxbDeHdpcC1YWwUFjAFqeMMg,rug_completed,0,,,,
AsFyaNdK95Je1vWmqn23rYPrR3cV4ypXm3GM9HJpwBjB,rug_completed,0,,,,
AsH29ZpRaMebNZBs17LvcCzBbbj8LvryYHeMPGSnZkEr,rug_completed,0,,,,
AsJaPV4fEbrtPnxt2P2Gf4NRZwFdPZgN1Qw7zwv9gAhY,rug_completed,0,,,,
AsKGkEHt5ztvTiEgNxZExcfwCNK2pf7PW1DqrcaLzZHz,rug_completed,0,,,,
AsKQdveQNTy7zKRLcXNhiA5Qqyv2x12HmKK1NxwW8tUJ,rug_completed,0,,,,
AsKteBTY2JmPSQc3eAsYxYLGn7MBKeSestLX8KtpupVb,rug_completed,0,,,,
AsLFezzpZFaAhdefNrs2W3jvB7fz1q8146uoGrBatQTp,rug_completed,0,,,,
AsQ9LjVdfwc5tjk59ryMi6Jpra12CDjeJkAmjE8vvWUt,rug_completed,0,,,,
AsQxZ59PrWEKv6eD5aVk4BgvkEQ7mdEf87Fh31Rr9uNS,rug_completed,0,,,,
AsRGqqpb2Px2JB9zPRwbmPSgxiAgYegn1DDbukhuUZEz,rug_completed,0,,,,
AsRWtANJR7Qcb3wRGgYwPDSYFeer1cGQYWr3MyLDKXRn,rug_completed,0,,,,
AsRz8HPbVRnn9dNZEjKWYoY5KxKor6HyEctTVvvY2YtZ,rug_completed,0,,,,
AsSRqq9F1EvdA2QJBKfBiB5Xy8m4x6eLocW1Bi71hTcp,rug_completed,0,,,,
AsV85eFV5xHscFH3Gk99SAEXtDyPxm7i6EYUpi7f5xmZ,rug_completed,0,,,,
AsWhY1BLn56qwKP5vksJCVQoU9ADbfdaufUDLwFGahmA,rug_completed,0,,,,
AsY7XU1jshh8i2A5mA9NVZ3wFuvbd1yguDkU7MrXwo7H,rug_completed,0,,,,
AsYmLJNNNSMjGTWxzE2Dj8kkYxhmrLHQW2RvqJW3xLye,rug_completed,0,,,,
AsaU86ptxERmmFvEc1cxqs8EFAqFBPAiB4P5zNRDBVYK,rug_completed,0,,,,
Asc1ChpNQ1oWtLv3mupwFYgJbi4L1yafc3hDT3sK9A1D,rug_completed,0,,,,
